t_s,excitement_z,track,wrist_x,wrist_y,paddle_x,paddle_y
478.108,2.28,3,950.2,713.7,957.4,710.6
478.858,2.57,2,714.6,576.0,702.3,577.2
479.208,1.44,2,626.7,546.0,633.2,543.3
479.791,3.18,1,509.1,90.4,511.7,94.4
481.158,2.22,2,488.2,661.4,496.6,678.0
481.608,2.41,0,769.0,212.7,768.1,223.9
481.974,3.56,0,832.9,205.1,835.9,215.0
482.374,1.55,2,480.3,537.9,477.2,552.8
482.724,2.83,2,474.3,510.5,471.4,526.1
483.274,2.82,2,459.4,471.9,457.7,487.4
