p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Camila Zilveti,Ava Ignatowich,womens,2,-0.078,0.526,0.456,19.3
Ting Chieh Wei,Liz Truluck,womens,4,0.03,0.507,0.509,67.8
Riley Newman,Will Mackinnon,mens,14,-0.314,0.521,0.288,0.1
Jay Devilliers,Dekel Bar,mens,17,-0.215,0.507,0.346,1.2
Alix Truong,Meghan Dizon,womens,13,-0.107,0.497,0.419,10.6
Callie Smith,Lea Jansen,womens,56,0.414,0.513,0.8,99.7
Lindsey Newman,Olivia McMillan,womens,6,-0.003,0.513,0.49,55.5
Mari Humberg,Allyce Jones,womens,8,-0.143,0.499,0.404,5.4
Lina Padegimaite,Judit Castillo,womens,7,-0.017,0.51,0.498,48.6
Mary Brascia,Maggie Brascia,womens,14,-0.04,0.523,0.471,36.8
Lingwei Kong,Genie Erokhina,womens,28,0.231,0.521,0.67,97.0
Matt Wright,Jaume Martinez Vich,mens,14,-0.026,0.515,0.472,44.1
Lucy Kovalova,Milan Rane,womens,16,0.008,0.533,0.506,60.2
Jalina Ingram,Pierina Imparato,womens,3,0.094,0.563,0.566,84.3
Dylan Frazier,Eric Oncins,mens,79,0.193,0.484,0.656,95.2
Andrei Daescu,Federico Staksrud,mens,101,0.123,0.446,0.599,89.2
Tamaryn Emmrich,Lauren Stratman,womens,2,-0.058,0.551,0.451,28.3
Rafa Hewett,Collin Johns,mens,8,-0.348,0.57,0.272,0.0
Max Freeman,Tyson McGuffin,mens,39,-0.006,0.483,0.494,53.9
Augustus Ge,Connor Garnett,mens,36,-0.195,0.46,0.348,1.8
Etta Tuionetoa,Lacy Schneemann,womens,17,0.019,0.488,0.508,64.2
Mya Bui,Paula Rives,womens,19,0.467,0.552,0.798,99.8
Brooke Buckner,Chao Yi Wang,womens,23,0.035,0.479,0.524,69.4
Genie Bouchard,Marcela Aguila Ampon,womens,4,-0.001,0.546,0.502,56.5
April Lommen,Cassy Deng,womens,2,-0.024,0.538,0.481,45.4
Alexis Hayden,Jamie Voelker,womens,4,-0.023,0.493,0.485,45.5
Frank Welsher Iii,Molly Griganavicius,mixed,3,-0.059,0.505,0.46,28.2
Louise Kwong,Sam Angelo,mixed,5,-0.017,0.558,0.491,48.4
Tobias Golberg,Edward Kim,mens,4,0.028,0.539,0.523,67.0
Olga Zavarotnaya,Tobias Golberg,mixed,8,-0.063,0.543,0.446,26.4
Josiah A,Bridget Aguado,mixed,3,0.015,0.559,0.514,62.9
Jacqueline Vitale,Edward Kim,mixed,2,-0.172,0.54,0.375,2.6
Stephanie Alliev,Matt Haugdahl,mixed,4,0.001,0.524,0.502,57.4
Paul Salmela,Jeremiah Norton,mens,2,-0.105,0.526,0.425,11.1
Sydney Sonday,Monika Wynne,womens,4,-0.037,0.579,0.477,38.2
Ariana Ajani,Kitri Boser,womens,6,-0.102,0.535,0.426,12.0
Jasper Schaadt,Karthik Ganesh,mens,7,0.211,0.582,0.644,96.1
Louise Kwong,Stephanie Alliev,womens,2,-0.03,0.533,0.469,42.5
Vritti Sethi,Victoria Nguyen,womens,7,0.061,0.53,0.546,76.8
Tommy Labat,Jamie Voelker,mixed,7,0.029,0.543,0.521,67.4
Vova Zverkovsky,Volly Johnson,mixed,4,-0.014,0.536,0.484,50.0
April Lommen,Mike Radermacher,mixed,2,-0.1,0.536,0.419,12.6
Elliot Schneider,Brittni Tonnessen,mixed,4,0.095,0.555,0.567,84.4
William Hsieh,Jonah Karczmer,mens,3,-0.089,0.508,0.431,15.4
Frank Welsher Iii,Justin Vizconde-Sopanarat,mens,8,0.077,0.505,0.544,80.6
Mia Purdun,Alison Brown,womens,3,-0.002,0.514,0.484,56.0
Chrissie Cruz,Kathleen Pagel,womens,4,0.029,0.523,0.526,67.5
Molly Griganavicius,Natalia Simson,womens,5,-0.033,0.532,0.481,40.7
Joel Cassens,Mike Radermacher,mens,9,0.137,0.544,0.593,90.7
Jamie Hafner Jr.,Jordan Tacheny,mens,5,-0.033,0.527,0.486,40.6
Alexander Valencia,Josiah Watje,mens,2,0.007,0.561,0.506,59.6
John Macauley,Amrik Donkena,mens,5,0.019,0.492,0.515,64.3
Steven Will,Matt Haugdahl,mens,3,0.035,0.531,0.529,69.3
Brittni Tonnessen,Volly Johnson,womens,3,-0.065,0.524,0.439,25.2
Simone Leonard,Eli Steiner,mixed,7,0.085,0.529,0.561,82.3
George Rangelov,Zach Gonnering,mens,3,-0.114,0.503,0.416,9.4
Tommy Labat,David Dutrieuille,mens,7,0.071,0.52,0.551,79.2
Daniel Miron,Dale Kim,mens,6,-0.162,0.531,0.38,3.5
Monika Wynne,Freddie Powell,mixed,4,0.106,0.525,0.581,86.9
Manik Tandon,Brian Anderson,mens,3,-0.013,0.563,0.49,50.1
Mia Purdun,Chris Olson,mixed,2,-0.097,0.521,0.429,12.9
Zach Gonnering,Kitri Boser,mixed,5,0.056,0.552,0.539,75.8
Jesse Fan,Tayven Phiravong,mens,2,-0.068,0.552,0.436,23.9
Nisal Liyanage,Cassy Deng,mixed,2,-0.067,0.562,0.449,24.3
Chrissie Cruz,Jaikin Gomez,mixed,7,0.11,0.513,0.59,87.4
Victoria Nguyen,Mouaad Alhouni,mixed,4,0.134,0.53,0.587,90.3
Nisal Liyanage,Luke W,mens,2,0.02,0.53,0.514,64.7
Matt Bozoian,Blake Suard,mens,2,-0.019,0.532,0.5,47.5
Ernesto Fajardo,Brayden Nguyen,mens,7,0.015,0.53,0.506,62.6
Sam Szymanski,Brock Rzesnowiecky,mens,2,-0.065,0.554,0.464,25.1
Matthew Krakowski,Vova Zverkovsky,mens,4,-0.011,0.536,0.491,51.8
Elliot Schneider,Tim Jarmusz,mens,2,-0.057,0.528,0.451,28.9
Freddie Powell,Eli Steiner,mens,17,0.013,0.512,0.519,62.1
Christian Tanner,Khalijawan Barber,mens,4,0.009,0.56,0.503,60.4
Ajit Kurki,Brenden Everhart,mens,23,-0.043,0.498,0.464,35.1
Emir Hamzic,Martin Stanchev,mens,6,-0.034,0.523,0.465,40.0
Ernesto Fajardo,Sydney Sonday,mixed,4,0.03,0.519,0.518,67.9
Ariana Ajani,Martin Stanchev,mixed,6,0.043,0.55,0.519,72.1
Olga Zavarotnaya,Jacqueline Vitale,womens,2,0.06,0.515,0.547,76.7
Vritti Sethi,Justin Vizconde-Sopanarat,mixed,2,-0.101,0.536,0.425,12.3
Tristan Dussault,Easton Horricks,mens,9,0.041,0.537,0.536,71.3
Alexis Hayden,Joel Cassens,mixed,3,-0.07,0.504,0.451,22.6
Sergii Pogoretskyi,Hannah Pardus,mixed,2,-0.091,0.573,0.434,14.5
Mehvish Safdar,John Lucian Goins,mixed,2,-0.039,0.509,0.463,37.1
Caden Nemoff,Aanik Lohani,mens,8,-0.044,0.542,0.492,34.5
Anouar Braham,Marcela Aguila Ampon,mixed,4,-0.009,0.526,0.501,52.6
Mohaned Alhouni,John Lucian Goins,mens,12,-0.026,0.52,0.48,44.3
Hannah Blatt,Zane Navratil,mixed,3,-0.044,0.561,0.468,34.8
Edward Perez,Ashley Griffith,mixed,5,-0.045,0.518,0.459,34.2
Zane Ford,Lindsey Newman,mixed,3,0.117,0.521,0.584,88.1
Lingwei Kong,Martin Emmrich,mixed,9,-0.063,0.534,0.444,26.2
Connor Mogle,Abbigal Hatton,mixed,5,0.173,0.542,0.627,93.9
Camden Chaffin,Christopher Haworth,mens,4,0.042,0.51,0.518,71.8
Lauren Stratman,Wyatt Stone,mixed,4,-0.124,0.534,0.417,8.0
Adam Harvey,Giovanna Morelli,mixed,2,0.0,0.543,0.508,57.0
Parris Todd,Andrei Daescu,mixed,82,0.074,0.473,0.559,79.8
Jace Morris,Pesa Teoni,mens,3,-0.078,0.565,0.447,19.5
Zoey Weil,Jaume Martinez Vich,mixed,3,-0.117,0.533,0.428,9.0
Rafa Hewett,Valerie R Simon,mixed,5,0.039,0.537,0.514,70.7
Ivan Jakovljevic,Anderson Scarpa,mens,14,-0.186,0.506,0.354,2.1
Alix Truong,Federico Staksrud,mixed,6,-0.195,0.539,0.371,1.8
Lacy Schneemann,Max Freeman,mixed,15,-0.137,0.529,0.396,6.2
Camden Chaffin,Emma Nelson,mixed,3,0.126,0.561,0.571,89.5
Caden Nemoff,Luana Stanciu,mixed,4,0.01,0.513,0.511,61.0
Roscoe Bellamy,Lina Padegimaite,mixed,4,0.06,0.49,0.555,76.5
Andrea Koop,Brandon French,mixed,6,-0.08,0.484,0.431,18.8
Chuck Taylor,Patrick Smith,mens,7,0.063,0.542,0.53,77.3
Milan Rane,Connor Garnett,mixed,22,0.123,0.474,0.598,89.1
Mota Alhouni,Anouar Braham,mens,4,0.103,0.521,0.581,86.3
Gabriel Joseph,Connor Mogle,mens,2,-0.135,0.561,0.417,6.5
Will Mackinnon,Ava Ignatowich,mixed,3,0.155,0.497,0.606,92.5
Tama Shimabukuro,Luc Pham,mens,8,0.054,0.497,0.541,75.2
Ross Whittaker,Edward Perez,mens,3,-0.08,0.558,0.433,18.6
Michael Loyd,Alex Walker,mixed,8,0.052,0.518,0.533,75.0
Donald Young,Olivia McMillan,mixed,3,-0.068,0.543,0.449,23.5
Allison Phillips,Cason Campbell,mixed,8,-0.138,0.502,0.4,6.1
Callie Smith,Hunter Johnson,mixed,14,-0.065,0.491,0.436,25.1
Ella Cosma,Luc Pham,mixed,2,-0.015,0.526,0.495,49.6
Zoeya Khan,Anderson Scarpa,mixed,4,0.073,0.518,0.548,79.5
Blaine Hovenier,Kaitlyn Christian,mixed,8,0.12,0.529,0.591,88.5
Daniel Phillips,Tatiana Ruhl,mixed,2,-0.038,0.526,0.464,38.0
Mari Humberg,Augustus Ge,mixed,44,0.024,0.489,0.524,65.9
Isabella Dunlap,Christopher Haworth,mixed,19,-0.273,0.498,0.301,0.3
Paula Rives,Darrian Young,mixed,3,0.081,0.549,0.561,81.6
Dekel Bar,Allyce Jones,mixed,5,-0.135,0.566,0.407,6.6
James Delgado,Gregory Dow,mens,5,0.211,0.534,0.643,96.1
Julian Arnold,Martin Emmrich,mens,18,0.068,0.505,0.542,78.5
Christa Gecheva,Isabella Dunlap,womens,4,0.04,0.521,0.541,70.9
Ashley Griffith,Ava Ignatowich,womens,8,-0.224,0.521,0.344,0.9
Allison Phillips,Mehvish Safdar,womens,3,-0.04,0.518,0.467,36.6
Dekel Bar,Wyatt Stone,mens,14,0.377,0.549,0.743,99.5
Parris Todd,Tyra Hurricane Black,womens,22,0.231,0.506,0.679,96.9
Jay Devilliers,Pablo Tellez,mens,13,0.103,0.52,0.569,86.2
Blaine Hovenier,Hunter Johnson,mens,12,-0.009,0.486,0.49,52.4
AJ Koller,Yuta Funemizu,mens,8,0.059,0.533,0.544,76.3
Hannah Blatt,Tamaryn Emmrich,womens,3,-0.048,0.571,0.479,33.2
Giovanna Morelli,Marcela Aguila Ampon,womens,5,0.028,0.492,0.525,67.1
Zoeya Khan,Paula Rives,womens,7,0.119,0.49,0.606,88.4
Mota Alhouni,Victoria Simon,mixed,2,-0.133,0.536,0.41,6.8
Zane Navratil,Carlos Di Laura III,mens,5,-0.107,0.502,0.428,10.5
Tom Protzek,Yates Johnson,mens,3,0.03,0.538,0.527,67.7
Federico Staksrud,CJ Klinger,mens,13,0.153,0.533,0.602,92.2
Zoey Weil,Andrea Koop,womens,2,-0.14,0.503,0.394,5.6
Nicole Conard,Kiora Kunimoto,womens,6,-0.059,0.538,0.462,27.9
Andrei Daescu,Gabriel Tardio,mens,15,-0.051,0.514,0.456,31.7
Meghan Dizon,Lacy Schneemann,womens,20,0.023,0.486,0.513,65.5
Abbigal Hatton,Emma Nelson,womens,3,-0.08,0.531,0.424,18.7
Cailyn Campbell,Tina Pisnik,womens,13,0.097,0.523,0.566,84.8
Armaan Bhatia,Grayson Goldin,mens,2,-0.009,0.528,0.494,52.3
Pally Ray,Shamus Flanagan,mens,5,0.16,0.5,0.616,92.7
Jalina Ingram,Jaeda Minniefield,womens,16,0.165,0.494,0.624,93.2
Alia Brown,Anne-Sophie Courteau,womens,4,-0.005,0.511,0.485,54.3
Jazz Hearn IV,Chloe Diskin,womens,4,-0.017,0.522,0.496,48.8
Anastasia Outekhine,Jaiden Sam,womens,2,-0.082,0.54,0.45,17.5
Jasraj Sethi,Theo Yun,mens,9,-0.095,0.53,0.425,13.3
Spencer Duane,John Hopkins,mens,13,-0.026,0.518,0.475,44.3
Pieter De Vries,Sebastian Gutierrez,mens,5,0.252,0.522,0.666,97.8
Lucas Pascoe,Zach Gonnering,mens,6,-0.106,0.494,0.424,10.9
Armando Ferreira,Mikar Larenzo Fisher,mens,8,-0.012,0.501,0.491,50.9
Connor McCartney,Rio Newcombe,mens,12,0.257,0.557,0.671,97.9
Tama Shimabukuro,Riley Inn,mens,12,0.095,0.519,0.566,84.5
Evan Zoeteman,Alexandre Medawar,mens,5,0.019,0.554,0.516,64.4
Allison Phillips,Samantha Parker,womens,18,0.349,0.513,0.755,99.2
Sydney Sonday,Zoey Weil,womens,11,-0.052,0.508,0.467,31.0
Wendy Weston,Katie Neils,womens,6,0.092,0.525,0.561,83.9
Andre Vu,Eddy Kim,mens,4,-0.047,0.528,0.474,33.6
Bret Balka,Eric Gettler,mens,2,-0.038,0.535,0.471,37.6
Caden Nemoff,Jaikin Gomez,mens,4,0.027,0.541,0.518,66.6
Austin Bricker,Connor Mogle,mens,8,-0.244,0.507,0.306,0.5
Andre Mercado,Wil Shaffer,mens,5,0.05,0.509,0.55,74.5
Mulima Mulenga,Enrique Porchas,mens,5,-0.021,0.532,0.486,46.7
Maverick Messinger,Jace Howard,mens,27,0.04,0.504,0.531,70.9
Audrey Adele Brown,Lindsey Newman,womens,4,-0.044,0.521,0.469,34.6
Jackson Ayotte,Armaan Jiwa Mawji,mens,20,-0.056,0.494,0.451,29.2
Nicholas Wade,Bret Berryman,mens,5,0.041,0.515,0.527,71.4
Jaden Lam,Gregorie Vinueza-Daly,mens,5,0.033,0.528,0.542,68.6
Amory Yagar,Ruben Osorio,mens,4,-0.082,0.545,0.441,17.8
R Kedam,Dan Nguyen,mens,4,-0.151,0.517,0.38,4.5
Antonio Medina,Michael McCaffrey,mens,9,0.052,0.534,0.536,74.8
Daniel Phillips,Braden Jacobson,mens,3,-0.075,0.554,0.449,20.3
Grayson Brandon,Sammy Lee,mens,2,-0.113,0.557,0.416,9.6
Billy Buchhauser,Kendall Kikkawa,mens,27,0.179,0.54,0.618,94.3
Vamsi Krishna Suddapalli,Timothy Hughes,mens,2,-0.057,0.575,0.459,29.1
Louise Kwong,Mara Vasvatekis,womens,2,-0.066,0.522,0.457,24.9
Rian Weston-Dodds,Ian Anderson,mens,2,-0.071,0.551,0.456,22.0
Victor Camilo Iii,Timothy Aurelio,mens,5,-0.067,0.519,0.456,24.6
Trevor Machek,Jaxon Thomas,mens,6,0.026,0.527,0.519,66.3
Janet Liu,Kelly Chen,womens,17,-0.207,0.512,0.331,1.4
Chloe Igleski,Mary Monson,womens,5,0.075,0.526,0.546,80.3
Yolena Carlon,Marie Lutz,womens,2,-0.032,0.536,0.481,41.2
Jake Anderson,Eli Steiner,mens,12,-0.214,0.517,0.342,1.2
James Kaoma,Nick Werner,mens,2,-0.092,0.537,0.44,14.4
David Creswell,Ethan Dysert,mens,3,-0.028,0.548,0.484,43.4
Jak Crow,Matthew Melgar,mens,3,-0.039,0.58,0.479,37.3
Nicole Kalhorn,Simone Leonard,womens,5,-0.034,0.54,0.479,40.0
Sara Bochte,Andrea McDaniel,womens,2,-0.103,0.515,0.433,11.5
Naomi Nguyen,Dana Raugust,womens,8,-0.114,0.518,0.417,9.5
Albert Wan,Matt Burkhardt,mens,5,0.046,0.555,0.526,73.4
Joe Prince,Craig Johnson,mens,3,-0.079,0.561,0.444,18.9
Mike Radermacher,Karson Feyereisen,mens,6,-0.04,0.499,0.468,36.5
Ashlee Candelaria,Kelly Goodnow,womens,19,0.005,0.539,0.494,59.3
Jessica Wilcox,Karina Lam,womens,3,0.002,0.516,0.499,57.6
Matthew Mead,Matthew Finnerty,mens,13,0.122,0.486,0.602,89.0
Duncan Mulenga Jr.,Devon Sikora,mens,11,-0.015,0.563,0.484,49.4
Monika Wynne,Maddy Rasmusen,womens,3,-0.036,0.538,0.474,38.9
Lindsey Newman,Rio Newcombe,mixed,7,-0.032,0.538,0.476,41.0
Maddy Rasmusen,Braden Jacobson,mixed,8,-0.076,0.517,0.437,20.0
Sydney Sonday,Austin Bricker,mixed,11,0.163,0.497,0.613,92.9
Pieter De Vries,Chloe Diskin,mixed,5,-0.1,0.537,0.425,12.5
Anastasia Outekhine,Ruben Osorio,mixed,3,0.047,0.54,0.537,73.7
Chloe Igleski,Lucas Pascoe,mixed,11,0.247,0.537,0.666,97.7
Tama Shimabukuro,Samantha Parker,mixed,10,-0.188,0.533,0.374,2.1
Zoey Weil,Pesa Teoni,mixed,6,0.081,0.53,0.564,81.6
Mike Radermacher,Mara Vasvatekis,mixed,4,0.068,0.512,0.544,78.8
Jalina Ingram,Rafael Lenhard,mixed,11,0.359,0.568,0.744,99.3
Miles Hoover,Jaeda Minniefield,mixed,20,0.196,0.534,0.646,95.4
Daniel Phillips,Allison Phillips,mixed,32,0.016,0.511,0.519,63.6
Yolena Carlon,Jackson Ayotte,mixed,4,0.027,0.553,0.516,66.8
Anouar Braham,Anne-Sophie Courteau,mixed,7,-0.02,0.544,0.492,47.3
Jaikin Gomez,Mary Monson,mixed,6,0.08,0.5,0.566,81.5
Connor Mogle,Audrey Adele Brown,mixed,43,0.208,0.528,0.646,95.9
Katie Neils,Michael McCaffrey,mixed,13,-0.062,0.519,0.461,27.0
Savanna Ticknor,Jaden Lam,mixed,2,-0.032,0.521,0.482,41.6
Janet Liu,Matthew Finnerty,mixed,19,0.297,0.5,0.719,98.6
Louise Kwong,Victor Camilo Iii,mixed,4,-0.002,0.496,0.501,56.4
Albert Wan,Kelly Chen,mixed,2,-0.05,0.572,0.464,32.0
Karina Lam,Jace Howard,mixed,4,0.025,0.524,0.511,66.2
Antonio Medina,Jessica Wilcox,mixed,3,-0.082,0.517,0.448,17.7
Armaan Jiwa Mawji,Stevie Petropouleas,mixed,2,-0.048,0.527,0.475,33.2
Caden Nemoff,Christine Trifunovic,mixed,2,-0.135,0.515,0.401,6.5
Charles Case,Lily Goodwin,mixed,2,-0.127,0.544,0.416,7.6
Mila Bonfitto,Shamus Flanagan,mixed,2,-0.09,0.522,0.436,15.0
Kayla Williams,Zach Gonnering,mixed,4,0.199,0.557,0.634,95.6
Monika Wynne,Matt Burkhardt,mixed,20,0.028,0.518,0.526,67.0
Eduardo Santini Ayon,Florencia Rossi Luqur,mixed,2,-0.125,0.499,0.391,7.7
Molly Ticknor,Devon Sikora,mixed,11,-0.0,0.5,0.504,56.9
Sebastian Gutierrez,Marie Lutz,mixed,9,-0.116,0.532,0.42,9.1
Maverick Messinger,Kelly Goodnow,mixed,2,-0.1,0.522,0.438,12.6
Wendy Weston,Matthew Mead,mixed,2,0.022,0.543,0.509,65.2
Jazz Hearn IV,Vincent Rettke,mixed,3,-0.134,0.523,0.414,6.6
Sammy Lee,Alia Brown,mixed,3,-0.094,0.495,0.441,13.5
Jake Anderson,Keilly Ulery,mixed,25,0.257,0.522,0.681,97.9
Naomi Nguyen,Joel Poland,mixed,2,-0.165,0.508,0.368,3.3
Daniel Miron,Bret Berryman,mens,13,-0.134,0.524,0.399,6.7
Nicolas Almeida,Ethan Hall,mens,4,-0.037,0.516,0.476,38.2
Sam Libo,Nicholas Howell,mens,3,-0.022,0.517,0.486,46.0
Thomas Provost,Varun Ganti,mens,6,0.056,0.516,0.545,75.8
Samantha Buyckx,Daniel Miron,mixed,15,0.185,0.508,0.635,94.6
Mia Turcsany,Karthik Ganesh,mixed,2,-0.051,0.553,0.459,31.6
Pablo Copetti,Adair Garcia,mens,4,-0.144,0.535,0.396,5.3
Braylon Ohrel,Ethan Bakalinsky,mens,12,-0.081,0.512,0.446,18.2
Emma Wang,William Kammerait,mixed,2,-0.044,0.524,0.469,34.8
Adalynn Lund,Abigail Okelley,womens,5,0.004,0.523,0.504,58.6
Chandra Kusuma,Morgan Downing,womens,3,-0.037,0.493,0.476,38.7
Caleb Herrick,Stevie Petropouleas,mixed,3,0.001,0.542,0.502,57.3
David Creswell,Ethan Dysert,mens,4,0.092,0.495,0.576,84.0
Noah Waddell,Alec Lamacchio,mens,8,0.157,0.525,0.607,92.5
Savanna Ullmann,William Owens,mixed,6,0.04,0.492,0.531,71.1
Julie Axelrod,Jake Benjamin,mixed,2,-0.111,0.511,0.432,9.9
Wendy Weston,Elizabeth Roy,womens,5,-0.065,0.525,0.464,25.4
Maria Ford,Stevie Petropouleas,womens,6,-0.076,0.53,0.451,19.8
Garrett Peterson,Jose Martinez,mens,7,-0.064,0.503,0.447,26.0
Mikar Larenzo Fisher,Jonah Karczmer,mens,6,0.106,0.491,0.592,86.8
Amir Evgamukov,Domenico Geminiani,mens,7,0.092,0.546,0.564,83.9
Haley Ferguson,Masa Grgan,womens,12,0.041,0.528,0.539,71.5
Rachael James,Evie Kenna,womens,18,0.188,0.537,0.631,94.7
Alex Rastorgouev,Jake Benjamin,mens,6,0.102,0.545,0.573,86.1
Samantha Buyckx,Estee Widdershoven,womens,17,0.03,0.506,0.529,68.0
Emma Wang,Vritti Sethi,womens,11,-0.022,0.532,0.488,46.0
Abigail Okelley,Dale Kim,mixed,12,0.121,0.506,0.587,88.7
Jaikin Gomez,Brittni Tonnessen,mixed,5,-0.035,0.515,0.471,39.6
Kentaro Hamaguchi,Haley Ferguson,mixed,4,-0.004,0.52,0.506,55.2
Morgan Downing,Benjamin Bramblett,mixed,6,0.005,0.498,0.504,59.1
Bobby Howard,Eric Bunch,mens,2,-0.062,0.534,0.466,26.9
Zach Gonnering,Grace Miller,mixed,3,-0.016,0.524,0.496,49.4
Vritti Sethi,Edgaras Zilys,mixed,10,0.219,0.555,0.653,96.4
Zak Parks,Rougel Jon Lutz Aninon,mens,7,0.036,0.522,0.522,69.7
Michael Coleman,Bryan Rodriguez,mens,2,-0.084,0.514,0.442,16.7
Elisha Turner,Andi Godwin,mixed,2,-0.057,0.525,0.464,28.8
Flynn Orton,Yaamunan Venkatesan,mens,4,0.072,0.571,0.537,79.4
Jasper Schaadt,Edgaras Zilys,mens,2,-0.069,0.499,0.451,23.1
Parth Mody,Keilly Ulery,mixed,5,0.004,0.549,0.504,58.9
Evie Kenna,Andrew Angulo,mixed,6,-0.155,0.523,0.388,4.3
Kentaro Hamaguchi,Juan Varon,mens,7,0.045,0.515,0.531,72.9
Wade Bryant,Nicholas Wade,mens,5,-0.035,0.519,0.467,39.4
Jaikin Gomez,Karthik Ganesh,mens,5,-0.092,0.521,0.431,14.4
Noah Torres,Justin Dages,mens,5,0.045,0.534,0.536,72.8
Parth Mody,Dale Kim,mens,27,0.209,0.521,0.669,96.0
Caden Salefsky,Christian Lund,mens,3,-0.018,0.537,0.479,47.9
Andrew Angulo,Austin White,mens,6,0.1,0.501,0.577,85.6
Andi Godwin,Mia Turcsany,womens,2,-0.006,0.546,0.507,53.9
Jessica Jones,Christee Chargot,womens,2,-0.057,0.55,0.458,29.0
Zach Gonnering,Jayce Landheer,mens,3,-0.121,0.516,0.411,8.5
Wendy Weston,Jake Anderson,mixed,17,0.177,0.536,0.629,94.1
Emily Lewis,Grant Kayworth,mixed,3,0.002,0.567,0.504,57.9
Ernesto Fajardo,Jake Anderson,mens,6,-0.006,0.525,0.505,54.1
William Owens,Grant Kayworth,mens,2,-0.084,0.532,0.439,16.7
Chandra Kusuma,Eli Steiner,mixed,4,-0.035,0.513,0.469,39.6
Rachael James,Freddie Powell,mixed,2,-0.149,0.515,0.401,4.8
Ahmad El-Zarif,Tobias Moreno,mens,5,-0.027,0.5,0.489,43.7
Elisha Turner,Nicholas P,mens,2,-0.106,0.537,0.436,10.8
Dylan Lewis,Victor Marquez,mens,3,-0.023,0.548,0.496,45.6
Evan Ankrom,Daniel Couzens,mens,2,-0.084,0.504,0.432,16.9
Harrison Heysek,Jennie Leon,mixed,2,-0.044,0.54,0.481,34.8
MJ Greiner,Mason Durbin,mens,3,-0.056,0.551,0.447,29.3
Caleb Herrick,Ben Herrick,mens,3,0.018,0.519,0.515,63.9
Jessica Jones,Ethan Bakalinsky,mixed,2,-0.05,0.53,0.464,32.0
Ross Whittaker,Rachel Rettger,mixed,2,-0.055,0.557,0.46,29.8
Abbigal Hatton,Luc Pham,mixed,6,0.028,0.529,0.514,67.0
Alex Walker,Anderson Scarpa,mixed,14,-0.036,0.502,0.478,39.1
Zoeya Khan,Anouar Braham,mixed,7,-0.052,0.534,0.462,31.1
Andre Mercado,Emma Nelson,mixed,2,-0.151,0.527,0.386,4.6
Jade Rau,Will Mackinnon,mixed,4,0.23,0.545,0.664,96.9
Carlos Di Laura III,John Cincola,mens,3,-0.039,0.533,0.476,37.4
Oscar Serra,Sanil Jagtiani,mens,35,0.21,0.551,0.641,96.0
Julian Arnold,Pierina Imparato,mixed,5,0.065,0.528,0.552,77.9
Travis Rettenmaier,Paula Rives,mixed,6,0.17,0.536,0.619,93.8
Gabriel Joseph,Valerie R Simon,mixed,5,-0.135,0.515,0.401,6.4
Elsie Hendershot,Jaeda Minniefield,womens,2,-0.123,0.538,0.419,8.1
Elsie Hendershot,Tyler Loong,mixed,5,-0.228,0.518,0.33,0.8
Rachel Rohrabacher,Christian Alshon,mixed,71,0.121,0.496,0.599,88.8
Connor Mogle,Salome Devidze,mixed,4,0.085,0.52,0.559,82.2
Travis Rettenmaier,Brandon French,mens,4,0.059,0.501,0.556,76.4
Jace Morris,Yates Johnson,mens,2,-0.08,0.508,0.421,18.4
Jonathan Truong,Milan Rane,mixed,4,-0.065,0.524,0.449,25.6
Lingwei Kong,Juan Benitez,mixed,2,-0.094,0.557,0.423,13.5
Austin Bricker,Giovanna Morelli,mixed,4,-0.209,0.536,0.358,1.3
Jace Morris,Jaeda Minniefield,mixed,9,0.109,0.537,0.571,87.4
Michael Loyd,James Delgado,mens,5,0.091,0.503,0.572,83.8
Zoey Weil,Wyatt Stone,mixed,12,-0.21,0.513,0.331,1.3
Genie Erokhina,Camden Chaffin,mixed,2,-0.112,0.538,0.411,9.7
Tamaryn Emmrich,Carlos Di Laura III,mixed,12,0.283,0.505,0.714,98.3
Rafa Hewett,John Lucian Goins,mens,8,-0.037,0.518,0.471,38.6
Abbigal Hatton,Brooke Caruso,womens,5,0.037,0.52,0.529,69.9
Jade Rau,Rachel Rettger,womens,3,0.045,0.54,0.544,72.6
Andre Mercado,Marshall Brown,mens,4,0.084,0.552,0.574,82.1
Spartak Rahachou,George Rangelov,mens,5,0.03,0.505,0.522,67.6
John Cincola,Mehvish Safdar,mixed,4,0.097,0.528,0.571,84.9
Caden Nemoff,Victoria Simon,mixed,6,0.136,0.579,0.585,90.5
Ashley Griffith,Adam Harvey,mixed,12,0.077,0.491,0.571,80.6
Armaan Bhatia,Liz Truluck,mixed,4,-0.042,0.535,0.477,35.9
Rafael Lenhard,Marcela Aguila Ampon,mixed,4,0.013,0.527,0.519,62.2
Yates Johnson,Lauren Stratman,mixed,17,-0.034,0.522,0.482,40.3
Alix Truong,Hunter Johnson,mixed,6,0.092,0.51,0.559,84.0
Cason Campbell,Brooke Caruso,mixed,9,-0.1,0.528,0.422,12.4
Tama Shimabukuro,Yuta Funemizu,mens,53,0.283,0.523,0.7,98.3
Lucas Pascoe,Luc Pham,mens,2,-0.055,0.501,0.471,29.8
Edward Perez,Polina Libo,mixed,4,-0.194,0.498,0.346,1.9
Andrei Daescu,Jade Kawamoto,mixed,8,0.12,0.509,0.589,88.5
Christopher Crouch,Mya Bui,mixed,11,0.134,0.529,0.594,90.3
