game_id,margin,a1,a2,a3,a4,dyad1,dyad2,match_idx,ctx_idx,tour_idx,best_of,game_number,event_name,date,stage
845ce9bc-9fb9-493e-8f4e-af6034d514cd:g2,10,68,72,73,74,40,41,24,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 32
849f74a0-227b-46e5-9476-3e34bbd3bbe0:g1,6,34,41,2,3,42,1,25,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
849f74a0-227b-46e5-9476-3e34bbd3bbe0:g2,2,34,41,2,3,42,1,25,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
96f5b29a-a22a-4fb8-995b-1c989fa10403:g1,9,52,53,75,76,29,43,26,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 64
96f5b29a-a22a-4fb8-995b-1c989fa10403:g2,4,52,53,75,76,29,43,26,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 64
b243eff3-02c2-4145-a45c-e65d5a390223:g1,-2,77,78,75,76,44,43,27,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
b243eff3-02c2-4145-a45c-e65d5a390223:g2,-5,77,78,75,76,44,43,27,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
b281b341-c881-4d98-8145-6a5181d52fc3:g1,3,39,40,4,5,22,2,28,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
b281b341-c881-4d98-8145-6a5181d52fc3:g2,2,39,40,4,5,22,2,28,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
b85f2aa9-3f35-4075-9423-03d6298b7817:g1,7,57,58,48,49,32,27,29,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 64
b85f2aa9-3f35-4075-9423-03d6298b7817:g2,-6,57,58,48,49,32,27,29,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 64
b85f2aa9-3f35-4075-9423-03d6298b7817:g3,7,57,58,48,49,32,27,29,1,1,3,3,PPA Tour: Palm Springs CA,2024-01-10,Round 64
c97096f3-3de7-4199-88c7-a5e73c93385c:g1,5,79,80,81,82,45,46,30,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
c97096f3-3de7-4199-88c7-a5e73c93385c:g2,9,79,80,81,82,45,46,30,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
d0a77747-26b4-4b40-aa41-614c5e101988:g1,2,83,71,28,84,47,48,31,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 64
d0a77747-26b4-4b40-aa41-614c5e101988:g2,-6,83,71,28,84,47,48,31,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 64
d0a77747-26b4-4b40-aa41-614c5e101988:g3,3,83,71,28,84,47,48,31,1,1,3,3,PPA Tour: Palm Springs CA,2024-01-10,Round 64
d1667726-d63d-407c-ade1-a08fc36067c7:g1,5,63,22,73,74,49,41,32,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 64
d1667726-d63d-407c-ade1-a08fc36067c7:g2,-2,63,22,73,74,49,41,32,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 64
d1667726-d63d-407c-ade1-a08fc36067c7:g3,-4,63,22,73,74,49,41,32,2,1,3,3,PPA Tour: Palm Springs CA,2024-01-10,Round 64
e0a42f38-bac7-4670-86cb-267dc17e16e6:g1,-6,85,86,12,13,50,6,33,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
e0a42f38-bac7-4670-86cb-267dc17e16e6:g2,-3,85,86,12,13,50,6,33,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
e87b6d96-3fc7-4363-8d01-035368651465:g1,-2,87,88,28,84,51,48,34,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 128
e87b6d96-3fc7-4363-8d01-035368651465:g2,-2,87,88,28,84,51,48,34,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 128
fbc6777e-1df6-4fc3-955a-a61df86e4d2a:g1,-7,36,89,9,12,52,53,35,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-10,Round 32
fbc6777e-1df6-4fc3-955a-a61df86e4d2a:g2,-7,36,89,9,12,52,53,35,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-10,Round 32
02c4f2b3-261a-4d67-8ff2-1cff686cea1d:g1,6,20,54,23,24,54,12,36,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
02c4f2b3-261a-4d67-8ff2-1cff686cea1d:g2,9,20,54,23,24,54,12,36,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
0af117f0-4ef3-4ac7-9447-a38c488ed80a:g1,-10,90,91,46,47,55,26,37,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
0af117f0-4ef3-4ac7-9447-a38c488ed80a:g2,9,90,91,46,47,55,26,37,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
0af117f0-4ef3-4ac7-9447-a38c488ed80a:g3,-3,90,91,46,47,55,26,37,0,1,3,3,PPA Tour: Palm Springs CA,2024-01-11,Round 32
0d88406e-2aa5-4256-b85b-59cbd0628428:g1,-4,92,93,94,95,56,57,38,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 16
0d88406e-2aa5-4256-b85b-59cbd0628428:g2,5,92,93,94,95,56,57,38,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 16
0d88406e-2aa5-4256-b85b-59cbd0628428:g3,9,92,93,94,95,56,57,38,0,1,3,3,PPA Tour: Palm Springs CA,2024-01-11,Round 16
12bac23d-a2ea-4c99-9345-8c49f608185f:g1,11,47,61,96,70,58,59,39,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
12bac23d-a2ea-4c99-9345-8c49f608185f:g2,2,47,61,96,70,58,59,39,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
1a25b238-bf39-49d3-bdd7-c147ade42880:g1,-5,80,97,20,19,60,10,40,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
1a25b238-bf39-49d3-bdd7-c147ade42880:g2,5,80,97,20,19,60,10,40,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
1a25b238-bf39-49d3-bdd7-c147ade42880:g3,4,80,97,20,19,60,10,40,0,1,3,3,PPA Tour: Palm Springs CA,2024-01-11,Round 32
1ef477d3-e506-422c-bc10-cd5f0716e8ea:g1,4,35,42,76,77,61,62,41,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
1ef477d3-e506-422c-bc10-cd5f0716e8ea:g2,6,35,42,76,77,61,62,41,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
364d73ab-a4a5-4af1-af44-5ab64ff1ddd3:g1,8,98,44,37,69,63,64,42,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
364d73ab-a4a5-4af1-af44-5ab64ff1ddd3:g2,-4,98,44,37,69,63,64,42,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
364d73ab-a4a5-4af1-af44-5ab64ff1ddd3:g3,9,98,44,37,69,63,64,42,2,1,3,3,PPA Tour: Palm Springs CA,2024-01-11,Round 32
4c9bcbf4-e36c-412d-bd90-e054ebc29058:g1,-7,99,100,101,102,65,66,43,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 16
4c9bcbf4-e36c-412d-bd90-e054ebc29058:g2,5,99,100,101,102,65,66,43,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 16
4c9bcbf4-e36c-412d-bd90-e054ebc29058:g3,-5,99,100,101,102,65,66,43,0,1,3,3,PPA Tour: Palm Springs CA,2024-01-11,Round 16
55d1e1c2-3c82-4997-b02e-9443087f956b:g1,10,103,104,80,97,67,60,44,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 16
55d1e1c2-3c82-4997-b02e-9443087f956b:g2,6,103,104,80,97,67,60,44,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 16
693726d6-a138-4881-93fc-ede3317b53b8:g1,7,105,106,63,64,68,35,45,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
693726d6-a138-4881-93fc-ede3317b53b8:g2,4,105,106,63,64,68,35,45,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
7fee1481-a4d7-4c3e-a1d7-4723fa00843f:g1,8,46,67,18,19,69,9,46,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
7fee1481-a4d7-4c3e-a1d7-4723fa00843f:g2,4,46,67,18,19,69,9,46,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
95e995bf-0820-44cb-a972-c28ef2bbc6ae:g1,6,107,108,39,40,70,22,47,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 16
95e995bf-0820-44cb-a972-c28ef2bbc6ae:g2,11,107,108,39,40,70,22,47,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 16
a0ec3cc8-6fb6-4cea-abf3-d96fc350736f:g1,-2,109,110,52,53,71,29,48,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 16
a0ec3cc8-6fb6-4cea-abf3-d96fc350736f:g2,-2,109,110,52,53,71,29,48,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 16
aa71eb2a-4a18-44e4-9496-7450cbdc66af:g1,2,64,103,83,71,72,47,49,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
aa71eb2a-4a18-44e4-9496-7450cbdc66af:g2,5,64,103,83,71,72,47,49,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
ad71aa49-99ff-4160-bbb7-59f98b4d5971:g1,6,56,32,38,15,73,21,50,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
ad71aa49-99ff-4160-bbb7-59f98b4d5971:g2,-7,56,32,38,15,73,21,50,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
ad71aa49-99ff-4160-bbb7-59f98b4d5971:g3,-6,56,32,38,15,73,21,50,2,1,3,3,PPA Tour: Palm Springs CA,2024-01-11,Round 32
badcd8ca-7224-4001-abd1-8533f6ea55d2:g1,9,94,95,41,42,57,23,51,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
badcd8ca-7224-4001-abd1-8533f6ea55d2:g2,8,94,95,41,42,57,23,51,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
ceb22b77-02bd-4dd7-bb0d-f958eefeba61:g1,-6,111,112,52,53,74,29,52,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
ceb22b77-02bd-4dd7-bb0d-f958eefeba61:g2,-3,111,112,52,53,74,29,52,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
d9558eb6-3e5e-4a02-b039-a4dd902be16e:g1,2,113,114,46,47,75,26,53,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 16
d9558eb6-3e5e-4a02-b039-a4dd902be16e:g2,-9,113,114,46,47,75,26,53,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 16
d9558eb6-3e5e-4a02-b039-a4dd902be16e:g3,5,113,114,46,47,75,26,53,0,1,3,3,PPA Tour: Palm Springs CA,2024-01-11,Round 16
e30e2389-74f2-4c45-be8e-23d14800d842:g1,-7,115,116,79,80,76,45,54,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
e30e2389-74f2-4c45-be8e-23d14800d842:g2,-8,115,116,79,80,76,45,54,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
ea8001d1-c023-45d7-82c7-d7334f47e709:g1,8,62,95,34,41,77,42,55,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
ea8001d1-c023-45d7-82c7-d7334f47e709:g2,8,62,95,34,41,77,42,55,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
ec7c032d-47b7-474b-af4e-edf053e9b03c:g1,11,117,45,118,119,78,79,56,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 32
ec7c032d-47b7-474b-af4e-edf053e9b03c:g2,2,117,45,118,119,78,79,56,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 32
fc14202a-3ba0-4b60-b3e5-2e55c886baa8:g1,6,120,121,105,106,80,68,57,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-11,Round 16
fc14202a-3ba0-4b60-b3e5-2e55c886baa8:g2,7,120,121,105,106,80,68,57,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-11,Round 16
096678af-985d-405d-b3fb-b1fbb5a188ac:g1,3,122,108,64,103,81,72,58,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Round 16
096678af-985d-405d-b3fb-b1fbb5a188ac:g2,10,122,108,64,103,81,72,58,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Round 16
0d74cd06-cd70-49a5-a73e-74d7d5136c02:g1,-2,102,123,9,12,82,53,59,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Round 16
0d74cd06-cd70-49a5-a73e-74d7d5136c02:g2,5,102,123,9,12,82,53,59,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Round 16
0d74cd06-cd70-49a5-a73e-74d7d5136c02:g3,2,102,123,9,12,82,53,59,1,1,3,3,PPA Tour: Palm Springs CA,2024-01-12,Round 16
10d08ee8-4a6d-435b-b423-484279ec8a37:g1,9,43,120,79,80,83,45,60,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Round 16
10d08ee8-4a6d-435b-b423-484279ec8a37:g2,4,43,120,79,80,83,45,60,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Round 16
22557135-421e-4985-a5ca-7636f2b794a2:g1,10,120,121,101,102,80,66,61,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Quarter Finals
22557135-421e-4985-a5ca-7636f2b794a2:g2,11,120,121,101,102,80,66,61,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Quarter Finals
428229fa-469a-4054-b3bc-a95f37f00d3e:g1,-9,107,97,109,105,84,85,62,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Round 16
428229fa-469a-4054-b3bc-a95f37f00d3e:g2,-6,107,97,109,105,84,85,62,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Round 16
433d30c2-65e4-4b1b-bfc5-981b7d347830:g1,-8,124,85,47,61,86,58,63,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Round 16
433d30c2-65e4-4b1b-bfc5-981b7d347830:g2,5,124,85,47,61,86,58,63,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Round 16
433d30c2-65e4-4b1b-bfc5-981b7d347830:g3,9,124,85,47,61,86,58,63,2,1,3,3,PPA Tour: Palm Springs CA,2024-01-12,Round 16
4e399af7-a438-4928-8513-e8f9608b20ec:g1,4,94,125,98,44,87,63,64,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Round 16
4e399af7-a438-4928-8513-e8f9608b20ec:g2,2,94,125,98,44,87,63,64,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Round 16
50f63cf6-e374-4ee5-bc24-391eae96e90e:g1,6,52,40,46,67,88,69,65,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Round 16
50f63cf6-e374-4ee5-bc24-391eae96e90e:g2,4,52,40,46,67,88,69,65,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Round 16
5f6d69a3-b900-46c8-a3f3-db0b90acf753:g1,9,92,100,126,55,89,90,66,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Round 16
5f6d69a3-b900-46c8-a3f3-db0b90acf753:g2,5,92,100,126,55,89,90,66,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Round 16
63918a1c-c563-4faf-8d58-185d89ec65ad:g1,-5,52,53,113,114,29,75,67,0,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Quarter Finals
63918a1c-c563-4faf-8d58-185d89ec65ad:g2,-3,52,53,113,114,29,75,67,0,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Quarter Finals
6b60a27e-68ee-4d20-8604-ee9d43a580c6:g1,10,93,53,68,72,91,40,68,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Round 16
6b60a27e-68ee-4d20-8604-ee9d43a580c6:g2,9,93,53,68,72,91,40,68,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Round 16
6d523988-5ff7-4e6d-895f-2f9dbca1143e:g1,8,101,112,20,54,92,54,69,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Round 16
6d523988-5ff7-4e6d-895f-2f9dbca1143e:g2,2,101,112,20,54,92,54,69,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Round 16
7094e374-5e1b-44f8-b412-42e8efc631ad:g1,9,104,121,117,45,93,78,70,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Round 16
7094e374-5e1b-44f8-b412-42e8efc631ad:g2,6,104,121,117,45,93,78,70,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Round 16
80e32b93-e08d-49ef-830f-964ae31a480b:g1,3,127,110,62,95,94,77,71,1,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Round 16
80e32b93-e08d-49ef-830f-964ae31a480b:g2,8,127,110,62,95,94,77,71,1,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Round 16
84a38a68-84ff-4399-a6b8-52de295114e1:g1,-8,99,90,109,105,95,85,72,2,1,3,1,PPA Tour: Palm Springs CA,2024-01-12,Quarter Finals
84a38a68-84ff-4399-a6b8-52de295114e1:g2,4,99,90,109,105,95,85,72,2,1,3,2,PPA Tour: Palm Springs CA,2024-01-12,Quarter Finals
84a38a68-84ff-4399-a6b8-52de295114e1:g3,2,99,90,109,105,95,85,72,2,1,3,3,PPA Tour: Palm Springs CA,2024-01-12,Quarter Finals
