p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Jorja Johnson,Tyra Hurricane Black,womens,83,-0.035,0.423,0.465,35.5
Kaitlyn Christian,Jessie Irvine,womens,44,-0.128,0.432,0.401,4.1
Camila Zilveti,Ava Ignatowich,womens,2,-0.056,0.486,0.461,23.7
Ting Chieh Wei,Liz Truluck,womens,4,0.041,0.501,0.533,74.0
Riley Newman,Will Mackinnon,mens,14,-0.325,0.49,0.254,0.0
Jay Devilliers,Dekel Bar,mens,17,-0.213,0.469,0.346,0.4
Alix Truong,Meghan Dizon,womens,13,-0.047,0.432,0.454,28.6
Callie Smith,Lea Jansen,womens,56,0.358,0.486,0.771,99.7
Lindsey Newman,Olivia McMillan,womens,6,0.007,0.508,0.503,60.4
Mari Humberg,Allyce Jones,womens,8,-0.119,0.471,0.409,5.0
Lina Padegimaite,Judit Castillo,womens,7,-0.038,0.456,0.454,33.3
Mary Brascia,Maggie Brascia,womens,14,-0.018,0.47,0.499,46.5
Lingwei Kong,Genie Erokhina,womens,28,0.236,0.453,0.677,98.2
Matt Wright,Jaume Martinez Vich,mens,14,0.018,0.455,0.489,64.9
Lucy Kovalova,Milan Rane,womens,16,-0.003,0.44,0.493,55.2
Jalina Ingram,Pierina Imparato,womens,3,0.073,0.51,0.546,83.8
Dylan Frazier,Eric Oncins,mens,79,0.076,0.423,0.56,84.3
Andrei Daescu,Federico Staksrud,mens,101,0.055,0.418,0.546,78.4
Tamaryn Emmrich,Lauren Stratman,womens,2,-0.069,0.486,0.449,16.9
Rafa Hewett,Collin Johns,mens,8,-0.27,0.494,0.307,0.1
Max Freeman,Tyson McGuffin,mens,39,0.071,0.463,0.569,83.5
Augustus Ge,Connor Garnett,mens,36,-0.075,0.43,0.423,14.7
Etta Tuionetoa,Lacy Schneemann,womens,17,0.026,0.452,0.519,68.7
Mya Bui,Paula Rives,womens,19,0.349,0.509,0.749,99.6
Brooke Buckner,Chao Yi Wang,womens,23,0.029,0.447,0.547,69.7
Genie Bouchard,Marcela Aguila Ampon,womens,4,0.015,0.508,0.503,64.1
April Lommen,Cassy Deng,womens,2,-0.003,0.427,0.491,55.1
Alexis Hayden,Jamie Voelker,womens,4,-0.027,0.43,0.494,40.9
Frank Welsher Iii,Molly Griganavicius,mixed,3,-0.045,0.474,0.471,29.7
Louise Kwong,Sam Angelo,mixed,5,-0.025,0.453,0.485,42.5
Tobias Golberg,Edward Kim,mens,4,0.042,0.464,0.524,74.3
Olga Zavarotnaya,Tobias Golberg,mixed,8,-0.058,0.493,0.452,22.2
Josiah A,Bridget Aguado,mixed,3,0.01,0.516,0.514,62.0
Jacqueline Vitale,Edward Kim,mixed,2,-0.145,0.491,0.389,2.6
Stephanie Alliev,Matt Haugdahl,mixed,4,0.006,0.454,0.506,60.0
Paul Salmela,Jeremiah Norton,mens,2,-0.083,0.477,0.42,12.0
Sydney Sonday,Monika Wynne,womens,4,-0.037,0.491,0.475,34.4
Ariana Ajani,Kitri Boser,womens,6,-0.089,0.468,0.428,10.9
Jasper Schaadt,Karthik Ganesh,mens,7,0.194,0.503,0.649,97.0
Louise Kwong,Stephanie Alliev,womens,2,-0.024,0.447,0.473,43.0
Vritti Sethi,Victoria Nguyen,womens,7,0.036,0.47,0.514,72.4
Tommy Labat,Jamie Voelker,mixed,7,0.023,0.49,0.516,67.5
Vova Zverkovsky,Volly Johnson,mixed,4,-0.027,0.473,0.472,41.1
April Lommen,Mike Radermacher,mixed,2,-0.094,0.498,0.442,9.6
Elliot Schneider,Brittni Tonnessen,mixed,4,0.077,0.515,0.563,84.3
William Hsieh,Jonah Karczmer,mens,3,-0.069,0.465,0.454,17.1
Frank Welsher Iii,Justin Vizconde-Sopanarat,mens,8,0.048,0.472,0.546,76.3
Mia Purdun,Alison Brown,womens,3,0.012,0.467,0.502,62.6
Chrissie Cruz,Kathleen Pagel,womens,4,0.029,0.458,0.541,69.7
Molly Griganavicius,Natalia Simson,womens,5,-0.029,0.48,0.49,39.3
Joel Cassens,Mike Radermacher,mens,9,0.087,0.516,0.577,86.4
Jamie Hafner Jr.,Jordan Tacheny,mens,5,-0.027,0.495,0.491,41.0
Alexander Valencia,Josiah Watje,mens,2,0.005,0.475,0.495,59.5
John Macauley,Amrik Donkena,mens,5,0.025,0.469,0.525,68.4
Steven Will,Matt Haugdahl,mens,3,0.002,0.45,0.494,57.9
Brittni Tonnessen,Volly Johnson,womens,3,-0.05,0.456,0.461,26.9
Simone Leonard,Eli Steiner,mixed,7,0.05,0.503,0.527,77.1
George Rangelov,Zach Gonnering,mens,3,-0.107,0.481,0.421,6.9
Tommy Labat,David Dutrieuille,mens,7,0.051,0.467,0.541,77.5
Daniel Miron,Dale Kim,mens,6,-0.111,0.494,0.416,6.2
Monika Wynne,Freddie Powell,mixed,4,0.106,0.457,0.584,90.1
Manik Tandon,Brian Anderson,mens,3,-0.032,0.468,0.465,37.4
Mia Purdun,Chris Olson,mixed,2,-0.059,0.471,0.459,21.8
Zach Gonnering,Kitri Boser,mixed,5,0.039,0.512,0.534,73.4
Jesse Fan,Tayven Phiravong,mens,2,-0.088,0.489,0.431,11.0
Nisal Liyanage,Cassy Deng,mixed,2,-0.071,0.514,0.456,16.0
Chrissie Cruz,Jaikin Gomez,mixed,7,0.088,0.5,0.571,86.5
Victoria Nguyen,Mouaad Alhouni,mixed,4,0.128,0.484,0.601,92.8
Nisal Liyanage,Luke W,mens,2,-0.005,0.475,0.492,54.1
Matt Bozoian,Blake Suard,mens,2,-0.025,0.471,0.48,42.1
Ernesto Fajardo,Brayden Nguyen,mens,7,0.013,0.471,0.499,63.2
Sam Szymanski,Brock Rzesnowiecky,mens,2,-0.054,0.475,0.462,24.7
Matthew Krakowski,Vova Zverkovsky,mens,4,-0.01,0.477,0.48,51.5
Elliot Schneider,Tim Jarmusz,mens,2,-0.055,0.467,0.449,23.8
Freddie Powell,Eli Steiner,mens,17,0.082,0.465,0.57,85.4
Christian Tanner,Khalijawan Barber,mens,4,0.003,0.487,0.502,58.1
Ajit Kurki,Brenden Everhart,mens,23,-0.044,0.472,0.466,30.3
Emir Hamzic,Martin Stanchev,mens,6,-0.051,0.487,0.474,26.5
Ernesto Fajardo,Sydney Sonday,mixed,4,-0.011,0.494,0.503,51.0
Ariana Ajani,Martin Stanchev,mixed,6,0.031,0.485,0.523,70.7
Olga Zavarotnaya,Jacqueline Vitale,womens,2,0.043,0.458,0.546,74.7
Vritti Sethi,Justin Vizconde-Sopanarat,mixed,2,-0.091,0.489,0.419,10.2
Tristan Dussault,Easton Horricks,mens,9,-0.01,0.465,0.488,51.2
Alexis Hayden,Joel Cassens,mixed,3,-0.033,0.46,0.478,37.0
Sergii Pogoretskyi,Hannah Pardus,mixed,2,-0.076,0.501,0.437,14.4
Mehvish Safdar,John Lucian Goins,mixed,2,-0.029,0.47,0.492,39.9
Caden Nemoff,Aanik Lohani,mens,8,-0.032,0.483,0.469,37.5
Anouar Braham,Marcela Aguila Ampon,mixed,4,-0.02,0.457,0.489,45.4
Mohaned Alhouni,John Lucian Goins,mens,12,0.003,0.496,0.497,58.4
Hannah Blatt,Zane Navratil,mixed,3,0.003,0.489,0.491,58.7
Edward Perez,Ashley Griffith,mixed,5,-0.028,0.474,0.486,40.1
Zane Ford,Lindsey Newman,mixed,3,0.094,0.523,0.569,87.5
Lingwei Kong,Martin Emmrich,mixed,9,-0.052,0.486,0.459,26.3
Connor Mogle,Abbigal Hatton,mixed,5,0.118,0.489,0.59,91.6
Camden Chaffin,Christopher Haworth,mens,4,0.044,0.471,0.535,75.0
Lauren Stratman,Wyatt Stone,mixed,4,-0.119,0.497,0.414,5.1
Adam Harvey,Giovanna Morelli,mixed,2,-0.008,0.469,0.495,52.4
Parris Todd,Andrei Daescu,mixed,82,0.035,0.41,0.529,72.1
Jace Morris,Pesa Teoni,mens,3,-0.035,0.503,0.471,35.8
Zoey Weil,Jaume Martinez Vich,mixed,3,-0.104,0.5,0.426,7.5
Rafa Hewett,Valerie R Simon,mixed,5,0.052,0.488,0.538,77.8
Ivan Jakovljevic,Anderson Scarpa,mens,14,-0.144,0.488,0.38,2.8
Alix Truong,Federico Staksrud,mixed,6,-0.147,0.482,0.388,2.4
Lacy Schneemann,Max Freeman,mixed,15,-0.127,0.472,0.401,4.2
Camden Chaffin,Emma Nelson,mixed,3,0.101,0.491,0.58,89.0
Caden Nemoff,Luana Stanciu,mixed,4,0.013,0.465,0.506,63.3
Roscoe Bellamy,Lina Padegimaite,mixed,4,0.043,0.479,0.532,74.7
Andrea Koop,Brandon French,mixed,6,-0.07,0.44,0.438,16.4
Chuck Taylor,Patrick Smith,mens,7,0.044,0.493,0.532,75.4
Milan Rane,Connor Garnett,mixed,22,0.11,0.466,0.586,90.8
Mota Alhouni,Anouar Braham,mens,4,0.099,0.447,0.582,88.6
Gabriel Joseph,Connor Mogle,mens,2,-0.101,0.5,0.43,8.3
Will Mackinnon,Ava Ignatowich,mixed,3,0.121,0.459,0.584,91.9
Tama Shimabukuro,Luc Pham,mens,8,0.008,0.454,0.512,60.9
Ross Whittaker,Edward Perez,mens,3,-0.09,0.488,0.421,10.3
Michael Loyd,Alex Walker,mixed,8,0.056,0.477,0.543,78.9
Donald Young,Olivia McMillan,mixed,3,-0.071,0.502,0.464,16.0
Allison Phillips,Cason Campbell,mixed,8,-0.073,0.485,0.439,15.3
Callie Smith,Hunter Johnson,mixed,14,-0.098,0.473,0.432,8.8
Ella Cosma,Luc Pham,mixed,2,-0.007,0.473,0.504,53.2
Zoeya Khan,Anderson Scarpa,mixed,4,0.026,0.503,0.514,68.9
Blaine Hovenier,Kaitlyn Christian,mixed,8,0.066,0.473,0.561,82.0
Daniel Phillips,Tatiana Ruhl,mixed,2,-0.023,0.504,0.484,43.7
Mari Humberg,Augustus Ge,mixed,44,0.076,0.418,0.569,84.2
Isabella Dunlap,Christopher Haworth,mixed,19,-0.245,0.48,0.324,0.2
Paula Rives,Darrian Young,mixed,3,0.074,0.475,0.558,84.0
Dekel Bar,Allyce Jones,mixed,5,-0.104,0.494,0.431,7.5
James Delgado,Gregory Dow,mens,5,0.17,0.493,0.626,95.9
Julian Arnold,Martin Emmrich,mens,18,0.049,0.463,0.529,76.8
Christa Gecheva,Isabella Dunlap,womens,4,0.02,0.452,0.512,66.3
Ashley Griffith,Ava Ignatowich,womens,8,-0.197,0.495,0.351,0.8
Allison Phillips,Mehvish Safdar,womens,3,-0.023,0.486,0.484,44.0
Dekel Bar,Wyatt Stone,mens,14,0.299,0.482,0.746,99.3
Parris Todd,Tyra Hurricane Black,womens,22,0.2,0.458,0.664,97.3
Jay Devilliers,Pablo Tellez,mens,13,0.094,0.474,0.579,87.7
Blaine Hovenier,Hunter Johnson,mens,12,-0.014,0.451,0.498,48.6
AJ Koller,Yuta Funemizu,mens,8,0.03,0.486,0.506,70.1
Hannah Blatt,Tamaryn Emmrich,womens,3,-0.016,0.48,0.482,47.4
Giovanna Morelli,Marcela Aguila Ampon,womens,5,0.027,0.492,0.519,69.0
Zoeya Khan,Paula Rives,womens,7,0.095,0.453,0.583,87.8
Mota Alhouni,Victoria Simon,mixed,2,-0.134,0.502,0.411,3.6
Zane Navratil,Carlos Di Laura III,mens,5,-0.09,0.483,0.431,10.4
Tom Protzek,Yates Johnson,mens,3,0.029,0.466,0.524,69.8
Federico Staksrud,CJ Klinger,mens,13,0.143,0.453,0.61,93.9
Zoey Weil,Andrea Koop,womens,2,-0.11,0.472,0.421,6.5
Nicole Conard,Kiora Kunimoto,womens,6,-0.013,0.46,0.493,49.5
Andrei Daescu,Gabriel Tardio,mens,15,-0.037,0.432,0.464,34.0
Meghan Dizon,Lacy Schneemann,womens,20,0.043,0.426,0.537,74.5
Abbigal Hatton,Emma Nelson,womens,3,-0.051,0.49,0.46,26.6
Cailyn Campbell,Tina Pisnik,womens,13,0.028,0.453,0.516,69.2
Armaan Bhatia,Grayson Goldin,mens,2,0.0,0.496,0.502,56.8
Pally Ray,Shamus Flanagan,mens,5,0.155,0.474,0.634,94.9
Jalina Ingram,Jaeda Minniefield,womens,16,0.101,0.467,0.581,88.8
Alia Brown,Anne-Sophie Courteau,womens,4,-0.015,0.478,0.491,47.9
Jazz Hearn IV,Chloe Diskin,womens,4,-0.016,0.47,0.486,47.6
Anastasia Outekhine,Jaiden Sam,womens,2,-0.064,0.463,0.454,19.4
Jasraj Sethi,Theo Yun,mens,9,-0.087,0.468,0.424,11.2
Spencer Duane,John Hopkins,mens,13,-0.013,0.454,0.475,49.1
Pieter De Vries,Sebastian Gutierrez,mens,5,0.177,0.467,0.634,96.2
Lucas Pascoe,Zach Gonnering,mens,6,-0.067,0.463,0.444,18.1
Armando Ferreira,Mikar Larenzo Fisher,mens,8,-0.015,0.511,0.494,48.1
Connor McCartney,Rio Newcombe,mens,12,0.282,0.501,0.702,99.2
Tama Shimabukuro,Riley Inn,mens,12,0.09,0.465,0.573,87.0
Evan Zoeteman,Alexandre Medawar,mens,5,0.022,0.483,0.525,67.0
Allison Phillips,Samantha Parker,womens,18,0.382,0.516,0.776,99.9
Sydney Sonday,Zoey Weil,womens,11,-0.07,0.468,0.434,16.6
Wendy Weston,Katie Neils,womens,6,0.081,0.485,0.561,85.2
Andre Vu,Eddy Kim,mens,4,-0.067,0.528,0.455,18.2
Bret Balka,Eric Gettler,mens,2,-0.038,0.498,0.465,33.6
Caden Nemoff,Jaikin Gomez,mens,4,0.044,0.453,0.539,75.0
Austin Bricker,Connor Mogle,mens,8,-0.206,0.475,0.345,0.5
Andre Mercado,Wil Shaffer,mens,5,0.051,0.505,0.548,77.4
Mulima Mulenga,Enrique Porchas,mens,5,-0.036,0.485,0.47,34.6
Maverick Messinger,Jace Howard,mens,27,-0.003,0.453,0.483,55.4
Audrey Adele Brown,Lindsey Newman,womens,4,-0.061,0.469,0.453,21.1
Jackson Ayotte,Armaan Jiwa Mawji,mens,20,-0.048,0.417,0.451,28.2
Nicholas Wade,Bret Berryman,mens,5,0.026,0.44,0.525,68.9
Jaden Lam,Gregorie Vinueza-Daly,mens,5,0.017,0.525,0.517,64.6
Amory Yagar,Ruben Osorio,mens,4,-0.085,0.465,0.428,11.5
R Kedam,Dan Nguyen,mens,4,-0.147,0.478,0.375,2.4
Antonio Medina,Michael McCaffrey,mens,9,0.06,0.489,0.534,80.0
Daniel Phillips,Braden Jacobson,mens,3,-0.071,0.492,0.444,16.1
Grayson Brandon,Sammy Lee,mens,2,-0.077,0.482,0.445,13.8
Billy Buchhauser,Kendall Kikkawa,mens,27,0.098,0.457,0.584,88.3
Vamsi Krishna Suddapalli,Timothy Hughes,mens,2,-0.068,0.51,0.431,17.4
Louise Kwong,Mara Vasvatekis,womens,2,-0.062,0.5,0.449,20.2
Rian Weston-Dodds,Ian Anderson,mens,2,-0.071,0.494,0.441,16.3
Victor Camilo Iii,Timothy Aurelio,mens,5,-0.046,0.464,0.468,29.1
Trevor Machek,Jaxon Thomas,mens,6,0.018,0.463,0.519,65.2
Janet Liu,Kelly Chen,womens,17,-0.161,0.468,0.378,1.8
Chloe Igleski,Mary Monson,womens,5,0.061,0.482,0.532,80.3
Yolena Carlon,Marie Lutz,womens,2,-0.039,0.471,0.479,32.6
Jake Anderson,Eli Steiner,mens,12,-0.19,0.468,0.358,1.0
James Kaoma,Nick Werner,mens,2,-0.065,0.468,0.439,19.0
David Creswell,Ethan Dysert,mens,3,-0.026,0.503,0.484,41.6
Jak Crow,Matthew Melgar,mens,3,-0.025,0.462,0.486,42.0
Nicole Kalhorn,Simone Leonard,womens,5,-0.01,0.466,0.484,51.5
Sara Bochte,Andrea McDaniel,womens,2,-0.09,0.484,0.424,10.6
Naomi Nguyen,Dana Raugust,womens,8,-0.086,0.485,0.429,11.3
Albert Wan,Matt Burkhardt,mens,5,0.012,0.504,0.526,62.8
Joe Prince,Craig Johnson,mens,3,-0.081,0.526,0.44,12.4
Mike Radermacher,Karson Feyereisen,mens,6,-0.054,0.455,0.445,24.5
Ashlee Candelaria,Kelly Goodnow,womens,19,0.021,0.512,0.505,66.8
Jessica Wilcox,Karina Lam,womens,3,-0.006,0.462,0.499,53.5
Matthew Mead,Matthew Finnerty,mens,13,0.075,0.455,0.556,84.2
Duncan Mulenga Jr.,Devon Sikora,mens,11,-0.0,0.49,0.494,56.6
Monika Wynne,Maddy Rasmusen,womens,3,-0.039,0.487,0.462,33.0
Lindsey Newman,Rio Newcombe,mixed,7,-0.03,0.512,0.476,38.6
Maddy Rasmusen,Braden Jacobson,mixed,8,-0.06,0.475,0.459,21.1
Sydney Sonday,Austin Bricker,mixed,11,0.162,0.473,0.627,95.5
Pieter De Vries,Chloe Diskin,mixed,5,-0.105,0.482,0.416,7.3
Anastasia Outekhine,Ruben Osorio,mixed,3,0.018,0.518,0.504,65.1
Chloe Igleski,Lucas Pascoe,mixed,11,0.182,0.48,0.636,96.5
Tama Shimabukuro,Samantha Parker,mixed,10,-0.17,0.476,0.368,1.5
Zoey Weil,Pesa Teoni,mixed,6,0.065,0.465,0.554,81.9
Mike Radermacher,Mara Vasvatekis,mixed,4,0.05,0.453,0.545,77.1
Jalina Ingram,Rafael Lenhard,mixed,11,0.263,0.486,0.696,98.9
Miles Hoover,Jaeda Minniefield,mixed,20,0.185,0.468,0.655,96.6
Daniel Phillips,Allison Phillips,mixed,32,-0.025,0.461,0.479,42.5
Yolena Carlon,Jackson Ayotte,mixed,4,0.016,0.476,0.518,64.5
Anouar Braham,Anne-Sophie Courteau,mixed,7,-0.015,0.453,0.493,48.2
Jaikin Gomez,Mary Monson,mixed,6,0.06,0.499,0.545,80.3
Connor Mogle,Audrey Adele Brown,mixed,43,0.09,0.447,0.581,86.9
Katie Neils,Michael McCaffrey,mixed,13,-0.038,0.449,0.461,33.7
Savanna Ticknor,Jaden Lam,mixed,2,-0.029,0.476,0.479,39.7
Janet Liu,Matthew Finnerty,mixed,19,0.246,0.486,0.686,98.4
Louise Kwong,Victor Camilo Iii,mixed,4,0.005,0.456,0.507,59.6
Albert Wan,Kelly Chen,mixed,2,-0.035,0.482,0.475,35.4
Karina Lam,Jace Howard,mixed,4,0.026,0.447,0.524,68.7
Antonio Medina,Jessica Wilcox,mixed,3,-0.054,0.497,0.472,25.0
Armaan Jiwa Mawji,Stevie Petropouleas,mixed,2,-0.032,0.487,0.489,37.5
Caden Nemoff,Christine Trifunovic,mixed,2,-0.109,0.462,0.406,6.6
Charles Case,Lily Goodwin,mixed,2,-0.091,0.482,0.436,10.2
Mila Bonfitto,Shamus Flanagan,mixed,2,-0.058,0.497,0.457,22.6
Kayla Williams,Zach Gonnering,mixed,4,0.147,0.509,0.609,94.3
Monika Wynne,Matt Burkhardt,mixed,20,0.05,0.438,0.55,76.9
Eduardo Santini Ayon,Florencia Rossi Luqur,mixed,2,-0.13,0.472,0.402,4.0
Molly Ticknor,Devon Sikora,mixed,11,0.002,0.476,0.503,57.6
Sebastian Gutierrez,Marie Lutz,mixed,9,-0.102,0.496,0.421,8.1
Maverick Messinger,Kelly Goodnow,mixed,2,-0.103,0.474,0.421,7.8
Wendy Weston,Matthew Mead,mixed,2,0.017,0.48,0.501,64.6
Jazz Hearn IV,Vincent Rettke,mixed,3,-0.115,0.517,0.418,5.5
Sammy Lee,Alia Brown,mixed,3,-0.071,0.465,0.441,16.3
Jake Anderson,Keilly Ulery,mixed,25,0.186,0.472,0.649,96.6
Naomi Nguyen,Joel Poland,mixed,2,-0.142,0.478,0.394,3.0
Daniel Miron,Bret Berryman,mens,13,-0.09,0.473,0.431,10.5
Nicolas Almeida,Ethan Hall,mens,4,-0.064,0.467,0.454,19.4
Sam Libo,Nicholas Howell,mens,3,-0.023,0.48,0.478,43.5
Thomas Provost,Varun Ganti,mens,6,0.043,0.474,0.524,74.6
Samantha Buyckx,Daniel Miron,mixed,15,0.211,0.47,0.669,97.5
Mia Turcsany,Karthik Ganesh,mixed,2,-0.055,0.501,0.46,24.3
Pablo Copetti,Adair Garcia,mens,4,-0.104,0.485,0.42,7.4
Braylon Ohrel,Ethan Bakalinsky,mens,12,-0.078,0.478,0.439,13.4
Emma Wang,William Kammerait,mixed,2,-0.032,0.493,0.476,37.7
Adalynn Lund,Abigail Okelley,womens,5,-0.017,0.476,0.484,47.1
Chandra Kusuma,Morgan Downing,womens,3,-0.043,0.464,0.469,30.7
Caleb Herrick,Stevie Petropouleas,mixed,3,-0.02,0.508,0.493,45.3
David Creswell,Ethan Dysert,mens,4,0.07,0.478,0.559,83.3
Noah Waddell,Alec Lamacchio,mens,8,0.115,0.462,0.601,91.4
Savanna Ullmann,William Owens,mixed,6,-0.003,0.488,0.502,55.2
Julie Axelrod,Jake Benjamin,mixed,2,-0.114,0.467,0.409,5.8
Wendy Weston,Elizabeth Roy,womens,5,-0.043,0.449,0.459,30.6
Maria Ford,Stevie Petropouleas,womens,6,-0.09,0.48,0.432,10.4
Garrett Peterson,Jose Martinez,mens,7,-0.081,0.464,0.434,12.6
Mikar Larenzo Fisher,Jonah Karczmer,mens,6,0.087,0.478,0.571,86.4
Amir Evgamukov,Domenico Geminiani,mens,7,0.067,0.486,0.557,82.5
Haley Ferguson,Masa Grgan,womens,12,0.023,0.481,0.52,67.8
Rachael James,Evie Kenna,womens,18,0.174,0.483,0.634,96.1
Alex Rastorgouev,Jake Benjamin,mens,6,0.084,0.479,0.573,85.9
Samantha Buyckx,Estee Widdershoven,womens,17,0.007,0.49,0.501,60.6
Emma Wang,Vritti Sethi,womens,11,0.009,0.47,0.501,61.2
Abigail Okelley,Dale Kim,mixed,12,0.035,0.445,0.536,71.9
Jaikin Gomez,Brittni Tonnessen,mixed,5,-0.042,0.464,0.471,31.3
Kentaro Hamaguchi,Haley Ferguson,mixed,4,0.024,0.495,0.525,68.2
Morgan Downing,Benjamin Bramblett,mixed,6,0.01,0.479,0.504,62.0
Bobby Howard,Eric Bunch,mens,2,-0.045,0.471,0.443,29.5
Zach Gonnering,Grace Miller,mixed,3,-0.006,0.456,0.491,54.0
Vritti Sethi,Edgaras Zilys,mixed,10,0.163,0.468,0.627,95.5
Zak Parks,Rougel Jon Lutz Aninon,mens,7,0.04,0.463,0.529,73.8
Michael Coleman,Bryan Rodriguez,mens,2,-0.067,0.471,0.464,18.3
Elisha Turner,Andi Godwin,mixed,2,-0.07,0.474,0.434,16.5
Flynn Orton,Yaamunan Venkatesan,mens,4,0.024,0.478,0.519,68.0
Jasper Schaadt,Edgaras Zilys,mens,2,-0.05,0.483,0.461,26.7
Parth Mody,Keilly Ulery,mixed,5,0.017,0.473,0.521,64.8
Evie Kenna,Andrew Angulo,mixed,6,-0.137,0.497,0.406,3.3
Kentaro Hamaguchi,Juan Varon,mens,7,0.06,0.439,0.553,80.1
Wade Bryant,Nicholas Wade,mens,5,-0.049,0.459,0.476,27.7
Jaikin Gomez,Karthik Ganesh,mens,5,-0.045,0.471,0.463,29.5
Noah Torres,Justin Dages,mens,5,0.007,0.474,0.523,60.3
Parth Mody,Dale Kim,mens,27,0.159,0.461,0.624,95.3
Caden Salefsky,Christian Lund,mens,3,-0.011,0.482,0.483,50.6
Andrew Angulo,Austin White,mens,6,0.068,0.457,0.562,82.8
Andi Godwin,Mia Turcsany,womens,2,-0.029,0.498,0.481,39.3
Jessica Jones,Christee Chargot,womens,2,-0.042,0.522,0.479,31.4
Zach Gonnering,Jayce Landheer,mens,3,-0.084,0.487,0.427,11.9
Wendy Weston,Jake Anderson,mixed,17,0.079,0.457,0.554,84.9
Emily Lewis,Grant Kayworth,mixed,3,0.034,0.511,0.523,71.8
Ernesto Fajardo,Jake Anderson,mens,6,0.033,0.483,0.537,71.5
William Owens,Grant Kayworth,mens,2,-0.075,0.492,0.434,14.8
Chandra Kusuma,Eli Steiner,mixed,4,-0.033,0.453,0.474,36.5
Rachael James,Freddie Powell,mixed,2,-0.117,0.469,0.411,5.4
Ahmad El-Zarif,Tobias Moreno,mens,5,-0.021,0.452,0.487,44.8
Elisha Turner,Nicholas P,mens,2,-0.057,0.487,0.455,23.2
Dylan Lewis,Victor Marquez,mens,3,-0.013,0.45,0.491,49.1
Evan Ankrom,Daniel Couzens,mens,2,-0.07,0.456,0.436,16.5
Harrison Heysek,Jennie Leon,mixed,2,-0.031,0.493,0.484,38.0
MJ Greiner,Mason Durbin,mens,3,-0.044,0.468,0.465,30.5
Caleb Herrick,Ben Herrick,mens,3,0.0,0.482,0.485,57.1
Jessica Jones,Ethan Bakalinsky,mixed,2,-0.021,0.468,0.489,45.1
Ross Whittaker,Rachel Rettger,mixed,2,-0.069,0.518,0.443,16.8
Abbigal Hatton,Luc Pham,mixed,6,0.014,0.487,0.51,63.8
Alex Walker,Anderson Scarpa,mixed,14,-0.025,0.46,0.48,42.2
Zoeya Khan,Anouar Braham,mixed,7,-0.037,0.458,0.474,34.2
Andre Mercado,Emma Nelson,mixed,2,-0.137,0.48,0.401,3.3
Jade Rau,Will Mackinnon,mixed,4,0.194,0.482,0.659,97.0
Carlos Di Laura III,John Cincola,mens,3,-0.032,0.483,0.479,37.6
Oscar Serra,Sanil Jagtiani,mens,35,0.195,0.475,0.654,97.0
Julian Arnold,Pierina Imparato,mixed,5,0.056,0.475,0.548,79.1
Travis Rettenmaier,Paula Rives,mixed,6,0.139,0.453,0.621,93.6
Gabriel Joseph,Valerie R Simon,mixed,5,-0.099,0.482,0.43,8.8
Elsie Hendershot,Jaeda Minniefield,womens,2,-0.096,0.446,0.418,9.3
Elsie Hendershot,Tyler Loong,mixed,5,-0.209,0.509,0.345,0.5
Rachel Rohrabacher,Christian Alshon,mixed,71,0.037,0.437,0.549,72.5
Connor Mogle,Salome Devidze,mixed,4,0.058,0.516,0.548,79.3
Travis Rettenmaier,Brandon French,mens,4,0.066,0.455,0.553,82.2
Jace Morris,Yates Johnson,mens,2,-0.047,0.478,0.462,28.9
Jonathan Truong,Milan Rane,mixed,4,-0.03,0.499,0.484,38.8
Lingwei Kong,Juan Benitez,mixed,2,-0.071,0.483,0.448,16.2
Austin Bricker,Giovanna Morelli,mixed,4,-0.174,0.479,0.366,1.3
Jace Morris,Jaeda Minniefield,mixed,9,0.061,0.486,0.539,80.6
Michael Loyd,James Delgado,mens,5,0.058,0.499,0.548,79.6
Zoey Weil,Wyatt Stone,mixed,12,-0.189,0.453,0.355,1.0
Genie Erokhina,Camden Chaffin,mixed,2,-0.079,0.462,0.423,13.1
Tamaryn Emmrich,Carlos Di Laura III,mixed,12,0.264,0.483,0.716,98.9
Rafa Hewett,John Lucian Goins,mens,8,-0.046,0.48,0.466,29.0
Abbigal Hatton,Brooke Caruso,womens,5,0.029,0.478,0.521,69.9
Jade Rau,Rachel Rettger,womens,3,-0.003,0.482,0.501,55.1
Andre Mercado,Marshall Brown,mens,4,0.078,0.475,0.571,84.6
Spartak Rahachou,George Rangelov,mens,5,0.019,0.49,0.524,65.5
John Cincola,Mehvish Safdar,mixed,4,0.106,0.502,0.577,90.1
Caden Nemoff,Victoria Simon,mixed,6,0.101,0.489,0.577,89.1
Ashley Griffith,Adam Harvey,mixed,12,0.062,0.447,0.556,80.9
Armaan Bhatia,Liz Truluck,mixed,4,-0.006,0.466,0.49,53.3
Rafael Lenhard,Marcela Aguila Ampon,mixed,4,-0.015,0.456,0.481,48.2
Yates Johnson,Lauren Stratman,mixed,17,-0.073,0.475,0.43,15.4
Alix Truong,Hunter Johnson,mixed,6,0.1,0.525,0.557,88.7
Cason Campbell,Brooke Caruso,mixed,9,-0.059,0.448,0.456,21.9
Tama Shimabukuro,Yuta Funemizu,mens,53,0.246,0.48,0.69,98.4
Lucas Pascoe,Luc Pham,mens,2,-0.061,0.482,0.457,21.0
Edward Perez,Polina Libo,mixed,4,-0.16,0.496,0.376,1.8
