p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Matthew Barlow,Eli Steiner,mens,14,0.063,0.406,0.542,89.5
Kamyla Held,Melissa Beré,womens,2,-0.056,0.416,0.46,9.1
Mylin Lemke,Hannah Pardus,womens,4,-0.031,0.386,0.47,27.4
Jada Bui,Anne-Sophie Courteau,womens,9,0.021,0.4,0.506,70.4
Caroline Maguire,Volly Johnson,womens,2,-0.007,0.488,0.484,47.5
Eduardo Santini Ayon,Joel Poland,mens,30,-0.02,0.389,0.488,37.1
Cole Wilcox,Austin Romaguera,mens,4,0.023,0.431,0.526,72.1
Grayson Brandon,Jace Howard,mens,4,-0.088,0.446,0.422,2.6
Connor Gibbs,Edward Kim,mens,4,0.0,0.403,0.503,54.8
Natalia Simson,Cc Eleven Sacca,womens,3,-0.037,0.386,0.455,21.4
Vritti Sethi,Constanza Gorches,womens,5,-0.002,0.396,0.491,52.8
Luana Stanciu,Averee Beck,womens,4,0.027,0.43,0.522,74.8
Jayce Landheer,Lucas Pereyra,mens,5,-0.009,0.429,0.494,46.0
Dave Weinbach,David George,mens,6,-0.011,0.414,0.471,45.0
Joel Cassens,Mike Radermacher,mens,8,0.02,0.397,0.511,69.5
Carlota Trevino,Allie Reichert,womens,9,-0.032,0.426,0.484,27.0
Ariana Ajani,Chantal Mabie,womens,4,0.041,0.408,0.539,81.0
Ethan Bakalinsky,Dale Kim,mens,5,-0.019,0.372,0.473,37.8
Lindsey Newman,Adelie Osher,womens,12,0.075,0.398,0.573,92.3
Wendy Weston,Grace Nguyen,womens,3,-0.013,0.403,0.496,42.9
Christa Gecheva,Mya Bui,womens,10,0.055,0.392,0.54,87.2
Nisal Liyanage,Tommy Labat,mens,7,0.052,0.406,0.538,85.1
Jamie Hafner Jr.,Jordan Tacheny,mens,2,-0.033,0.394,0.464,25.4
Monika Wynne,Maya Wilson,womens,4,-0.013,0.445,0.491,43.1
Mouaad Alhouni,Usama Khalid,mens,3,0.028,0.413,0.514,75.6
Patrik Kevin Tsati-Onla,Brenden Everhart,mens,5,-0.001,0.406,0.489,53.8
Ross Whittaker,Aanik Lohani,mens,11,-0.042,0.391,0.479,17.8
Edgaras Zilys,Martin Stanchev,mens,12,0.062,0.407,0.542,89.3
Chuck Taylor,Christopher Anderson,mens,2,-0.04,0.436,0.471,19.8
Lova Metor,Vincent Rettke,mens,5,-0.002,0.466,0.499,52.9
Will Lieberman,TJ Rudden,mens,2,-0.049,0.447,0.454,13.1
Luke W,Karson Feyereisen,mens,2,-0.025,0.404,0.479,32.3
Andre Mercado,Maverick Messinger,mens,3,-0.101,0.459,0.42,0.9
George Bulger,Matthew Mead,mens,3,-0.005,0.425,0.505,49.3
Ben Baravik,Antonio Medina,mens,2,0.033,0.397,0.511,77.9
Dylan Unkert,George Wolf,mens,4,0.013,0.372,0.511,64.7
Brandon Contratto,Cayden Sprowl,mens,2,-0.036,0.455,0.469,22.6
Jake Anderson,Ryan Camras,mens,5,0.051,0.423,0.545,84.9
William Hsieh,Aditya Ratnala,mens,2,-0.027,0.435,0.487,30.8
Alexis Hayden,Anna Lenhart,womens,2,-0.001,0.405,0.495,54.0
Edward Perez,Zach Gonnering,mens,3,-0.035,0.384,0.479,23.9
Julie Azzolina,Lorie Caelwaerts,womens,2,-0.051,0.447,0.479,11.6
Christian Tanner,Khalijawan Barber,mens,2,-0.028,0.414,0.469,30.2
V. Mary Rivas,Nina Rhoades,womens,4,0.046,0.431,0.52,82.8
Jillian Niemann,Samantha Morgan,womens,4,-0.027,0.386,0.476,30.3
Tanner Petrick,Jason Horychuk,mens,2,-0.043,0.41,0.479,17.1
Ryder Brown,Francis Chi,mens,2,-0.02,0.412,0.485,36.6
Jack Sock,Yates Johnson,mens,2,-0.044,0.395,0.479,16.4
Daria Walczak,Camden Chaffin,mixed,1,0.013,0.39,0.507,63.7
Hannah Blatt,Christopher Haworth,mixed,2,0.001,0.41,0.493,55.5
Gregory Dow,Lina Padegimaite,mixed,2,-0.074,0.443,0.431,4.1
Joel Cassens,Jamie Voelker,mixed,6,0.014,0.406,0.526,65.1
Alexis Hayden,Khalijawan Barber,mixed,2,-0.021,0.417,0.479,35.8
Andre Mercado,Adelie Osher,mixed,8,-0.144,0.435,0.379,0.2
Sam Weinbach,Hailey Munz,mixed,5,0.016,0.402,0.509,66.4
Mohaned Alhouni,Lindsey Newman,mixed,8,0.0,0.39,0.492,55.1
Carlota Trevino,Joel Poland,mixed,11,0.076,0.425,0.563,92.4
Monika Wynne,Usama Khalid,mixed,2,-0.021,0.417,0.475,36.1
Natalia Simson,Edgaras Zilys,mixed,7,0.003,0.401,0.514,57.1
Edward Perez,Luana Stanciu,mixed,3,-0.011,0.411,0.508,44.7
Nisal Liyanage,Chantal Mabie,mixed,7,-0.009,0.416,0.475,46.2
Ariana Ajani,Ryan Camras,mixed,8,0.04,0.384,0.543,80.3
Benjamin Huynh,Kaitlin Tran,mixed,2,0.009,0.383,0.513,60.5
Kamyla Held,Brandon Contratto,mixed,3,-0.022,0.401,0.473,34.6
Maya Wilson,Lucas Pereyra,mixed,5,0.003,0.391,0.506,57.3
Jake Anderson,Anna Lenhart,mixed,4,0.068,0.431,0.559,90.5
Maverick Messinger,Cc Eleven Sacca,mixed,2,-0.013,0.436,0.488,43.4
Ross Whittaker,Jayda Maldonado,mixed,7,0.051,0.445,0.537,84.7
Courtenay Leonard,Vincent Rettke,mixed,3,0.014,0.377,0.511,65.4
V. Mary Rivas,Tommy Labat,mixed,3,-0.046,0.416,0.463,14.9
Mylin Lemke,Jordan Tacheny,mixed,5,0.013,0.393,0.515,63.6
Matthew Barlow,Mya Bui,mixed,11,0.013,0.422,0.523,64.1
Sydney Sonday,Nicholas Wade,mixed,7,0.047,0.397,0.524,83.2
Circa Luna S,Francis Chi,mixed,5,0.025,0.41,0.513,73.2
Samantha Morgan,Christopher Anderson,mixed,2,-0.006,0.383,0.49,49.2
Juan Varon,Anne-Sophie Courteau,mixed,8,0.112,0.43,0.591,98.3
Eliel Herminas,Kendall Warren,mixed,4,0.017,0.392,0.521,67.2
Jia Yi Tan,Dan Nguyen,mixed,2,-0.049,0.438,0.481,13.5
Jada Bui,Miles Hoover,mixed,7,0.022,0.423,0.511,70.6
Jazz Hearn IV,Zach Gonnering,mixed,4,-0.006,0.42,0.498,48.4
Eli Steiner,Allie Reichert,mixed,4,0.019,0.378,0.516,68.3
Edward Kim,Constanza Gorches,mixed,4,0.045,0.404,0.523,82.5
Mike Radermacher,Nina Rhoades,mixed,2,-0.026,0.438,0.476,31.5
Chuck Taylor,Melissa Beré,mixed,2,-0.006,0.396,0.495,49.1
Ben Baravik,Grace Nguyen,mixed,2,-0.057,0.444,0.454,8.6
Katie Neils,Jackson Ayotte,mixed,2,-0.039,0.429,0.466,20.1
Wendy Weston,Antonio Medina,mixed,2,-0.04,0.429,0.478,19.1
Vritti Sethi,Martin Stanchev,mixed,4,-0.005,0.435,0.491,49.9
Jillian Niemann,Matthew Mead,mixed,2,-0.058,0.435,0.456,8.3
Eduardo Santini Ayon,Kelly Goodnow,mixed,2,-0.042,0.422,0.457,17.6
Aanik Lohani,Linda Loch,mixed,2,-0.006,0.389,0.499,48.5
Will Lieberman,Volly Johnson,mixed,2,-0.019,0.415,0.49,38.1
Ryder Brown,Caroline Maguire,mixed,2,-0.006,0.422,0.494,48.7
Jade Kawamoto,Connor Garnett,mixed,1,0.032,0.41,0.517,76.7
Samantha Parker,Max Freeman,mixed,1,-0.025,0.417,0.489,31.8
Irina Tereschenko,Stefan Auvergne,mixed,1,0.027,0.388,0.524,74.4
Max Freeman,Connor Garnett,mens,1,-0.006,0.407,0.483,48.3
Stefan Auvergne,Christopher Haworth,mens,1,-0.0,0.429,0.491,54.2
Rika Fujiwara,Anouar Braham,mixed,1,0.049,0.431,0.542,84.3
Isabella Dunlap,Rika Fujiwara,womens,1,-0.035,0.406,0.477,24.0
Tamaryn Emmrich,Tina Pisnik,womens,1,0.017,0.419,0.509,67.3
Dekel Bar,Casey Diamond,mens,5,0.032,0.423,0.517,77.1
Samantha Parker,Jade Kawamoto,womens,1,0.031,0.413,0.529,76.5
Irina Tereschenko,Hannah Blatt,womens,1,-0.032,0.422,0.469,27.2
Rachel Rohrabacher,Jackie Kawamoto,womens,6,0.027,0.447,0.52,74.5
Michael Massih,Ryan Morris,mens,4,-0.017,0.419,0.49,39.8
Kyle Anderson,Liam Lamb,mens,2,-0.008,0.408,0.488,47.2
Nicholas Maleganeas,Jason Taylor,mens,8,0.026,0.413,0.52,73.9
Luther Ferris,Matt Carter,mens,2,-0.036,0.467,0.474,22.7
Katerina Valos,Emily Martin,womens,4,0.01,0.42,0.497,61.7
Deborah Rossi,Olivia Isbey,womens,2,-0.015,0.419,0.475,41.4
Andy Van der Vyver,Daiki Tanabe,mens,4,-0.001,0.441,0.489,53.7
Aaron Johnson,Benjamin Beard,mens,2,-0.018,0.374,0.479,39.0
Joseph Wild,Lachy Donnelly,mens,9,0.062,0.419,0.549,89.4
Kepueli Fitikefu Jr,Pahulu Fitikefu,mens,2,-0.035,0.403,0.475,24.6
Lucas Pascoe,Harrison Brown,mens,8,0.06,0.422,0.533,88.7
Denver Bannerman,Ben Spotswood,mens,2,-0.049,0.436,0.469,13.4
Mitchell Hargreaves,Zachary Grabovic,mens,9,0.067,0.417,0.556,90.1
Harry Tan,Phi Lam,mens,2,-0.046,0.434,0.479,15.0
Joshua Carpenter,Wyatt Stone,mens,4,-0.068,0.42,0.44,5.0
Bassem Kheireddin,Jacob Bolkowy,mens,7,0.029,0.456,0.528,76.0
Jalina Ingram,Marcela Aguila Ampon,womens,4,-0.007,0.434,0.504,47.7
Carlota Trevino,Cc Eleven Sacca,womens,6,0.006,0.403,0.499,59.2
David Litvinov,Miles Hoover,mens,8,0.054,0.409,0.54,86.1
Maria Klokotzky,Anne-Sophie Courteau,womens,10,-0.096,0.401,0.419,1.4
Naomi Tran,Janaye Sakkas,womens,3,0.048,0.424,0.541,83.9
Gregory Zukeran,Conner Koga,mens,5,0.013,0.404,0.502,64.0
Daniel Price,Brad Eckart,mens,3,-0.031,0.385,0.483,27.7
Xiao Yi Wang-Beckvall,Kiora Kunimoto,womens,10,0.085,0.398,0.563,94.4
Asako Pastrana,Kerrie Tobita,womens,4,-0.005,0.402,0.491,49.8
Victor Rodrigo,Wil Shaffer,mens,5,-0.011,0.406,0.49,44.6
Mari Humberg,Kelly Goodnow,womens,11,0.011,0.439,0.513,61.9
Adelie Osher,Sienna Hitzeman,womens,4,0.059,0.406,0.551,88.4
Antoaneta Toskova,Maddy Rasmusen,womens,4,0.041,0.384,0.544,80.5
Deanna Pham,Tiffany Wang,womens,2,-0.053,0.415,0.476,10.4
Christa Gecheva,Isabella Dunlap,womens,9,-0.002,0.393,0.499,53.0
Cassie Postma,Lingzhe X,womens,5,-0.041,0.411,0.464,18.5
Alexandra Valenstein,Heather Schallenberger,womens,4,0.024,0.436,0.515,72.7
Jocelyn Bedoya,Francesca Fakidis,womens,2,-0.052,0.428,0.468,11.0
Eddie Kang,Vikram Kumar,mens,5,-0.037,0.398,0.474,21.9
Kevin Rushton,Kelly Marks,mens,3,-0.046,0.409,0.451,15.3
Ant Tran,Luc Pham,mens,6,-0.003,0.408,0.488,51.7
Connor McCartney,Eddy Kim,mens,4,0.04,0.406,0.528,80.2
George Bulger,Brenden Everhart,mens,2,-0.049,0.402,0.453,13.2
Andre Mercado,Indigo Dagnall,mens,15,0.055,0.393,0.55,86.6
Beau Covell,Markal Luckett-Smith,mens,2,-0.035,0.422,0.474,23.5
Andrew Caldarella,Garrett Whitehead,mens,12,0.085,0.423,0.565,94.5
Madalina Grigoriu,Nicole Conard,womens,11,0.02,0.383,0.51,69.4
Eileen Tran,Frida Mudsam,womens,4,-0.025,0.413,0.496,32.1
Dylan Goldman,Will Mackinnon,mens,9,0.053,0.403,0.539,85.8
James Yu,Noah Zwiren,mens,2,-0.017,0.391,0.469,39.3
Casey Garretson,Eli Steiner,mens,6,0.01,0.383,0.519,61.6
Juan Varon,Usama Khalid,mens,4,0.048,0.401,0.529,83.8
Leah J,Naomi De Hart,womens,5,-0.064,0.419,0.446,6.5
Janet Liu,Jaeda Minniefield,womens,7,0.082,0.412,0.583,94.0
Zach Gonnering,Tyler Loong,mens,4,-0.022,0.407,0.482,34.7
Colby Holcomb,Nate Evensen,mens,2,-0.083,0.43,0.437,3.1
Justin Guiltinan,Levi Daniel,mens,3,-0.007,0.386,0.494,47.4
Brianna Kemp,Ella Cosma,womens,5,0.079,0.405,0.561,93.0
Wendy Weston,Courtenay Leonard,womens,2,-0.028,0.405,0.478,29.9
Chloe Igleski,Lindsey Newman,womens,9,-0.036,0.385,0.462,22.4
Stephanie Vogt,Isabella Hoang,womens,4,0.037,0.418,0.533,79.2
Jake Anderson,Troy Akin,mens,2,-0.063,0.433,0.446,6.9
Ram Kotnana,Jack Hared,mens,11,0.023,0.391,0.519,71.9
Vincent Rettke,Ryan Camras,mens,10,-0.039,0.385,0.466,19.9
Mike Radermacher,Matt Burkhardt,mens,27,0.122,0.419,0.611,98.8
Anna Lenhart,Jessica Lyng,womens,2,-0.032,0.415,0.48,27.1
James Delgado,Anouar Braham,mens,12,0.089,0.448,0.559,95.0
Maverick Messinger,Jackson Ayotte,mens,4,0.052,0.398,0.545,85.2
Evan T,Blake Suard,mens,2,-0.021,0.378,0.474,35.4
Luke Williams,William Gardner,mens,2,-0.024,0.418,0.489,32.9
Brensten Chan,Jensen Kim,mens,2,-0.013,0.398,0.486,43.0
Zoeya Khan,Genie Erokhina,womens,12,0.048,0.388,0.536,84.1
Cai Haught,Leah Black,womens,4,-0.017,0.434,0.498,39.7
Ishan Balakrishnan,Albert Wan,mens,4,0.016,0.381,0.511,66.6
Jennifer Grady,Shayla Molnar,womens,2,-0.0,0.431,0.514,54.5
Martin Stanchev,Edward Kim,mens,4,0.005,0.39,0.505,58.6
Riley Hanks,Joy Leising,womens,2,-0.012,0.409,0.484,44.4
Marisa Ruiz,Giovanna Morelli,womens,4,-0.02,0.402,0.476,37.0
Alison Bruggeman,Sarah Kaufman,womens,3,0.006,0.439,0.511,58.9
Gavin Fowler,Jaxon Madsen,mens,4,-0.037,0.44,0.465,21.8
Daniel Byun,Amir Tabatabaeian,mens,2,-0.002,0.449,0.505,53.4
Hayden Rand,Matthew Mead,mens,2,-0.021,0.43,0.486,36.0
Geancarlo Nieto,Tommy Shin,mens,2,-0.016,0.425,0.487,40.4
Ella Yeh,Chloe Diskin,womens,3,-0.033,0.418,0.475,25.7
Darlene Mulkins,Christie Mead,womens,2,-0.034,0.432,0.476,25.1
Elise Fortino,Elissa L,womens,2,-0.005,0.441,0.484,49.4
Cade Edwards,Jase Edwards,mens,6,0.002,0.426,0.52,56.1
Liam Duffin,Hunter Merritt,mens,3,-0.011,0.398,0.491,44.9
Alejandro Trevino,Victor Camilo Iii,mens,2,-0.019,0.391,0.486,37.5
Christine Trifunovic,Averee Beck,womens,2,-0.091,0.438,0.431,1.6
Jace Morris,Michael Loyd,mens,18,0.091,0.393,0.571,95.3
Mackonner Dy,Eugene Mak,mens,3,0.019,0.418,0.502,68.9
Clayton Truex,Joseluis Herrera,mens,5,-0.004,0.452,0.496,50.5
Takato Watanabe,Johnny Miglino,mens,3,0.001,0.416,0.493,55.3
Kailas Shekar,Riley Inn,mens,12,0.08,0.448,0.564,93.5
Will Wimbish,Don Alto,mens,2,-0.004,0.389,0.496,51.4
Mohaned Alhouni,Bruno Faletto,mens,13,0.071,0.433,0.55,91.3
Nicholas Wade,Armaan Jiwa Mawji,mens,7,0.061,0.402,0.559,89.0
Garrison Eaby,Bret Berryman,mens,5,0.028,0.398,0.517,75.2
Chuck Taylor,Luke Wasson,mens,6,-0.036,0.418,0.471,23.3
Daniel Colon,Andy Lum,mens,2,-0.049,0.389,0.454,13.0
Dylan Flippin,Oliver Hu,mens,3,0.02,0.445,0.514,69.0
Sam Angelo,Pesa Teoni,mens,5,0.02,0.39,0.513,69.8
Junho Son,Raymond Velarde,mens,2,-0.052,0.408,0.455,11.2
Elliott Schupp,Kyle Koszuta,mens,26,0.097,0.416,0.57,96.2
Damon Little,Devon Sikora,mens,2,0.003,0.397,0.489,56.8
Billy Buchhauser,Kendall Kikkawa,mens,4,-0.021,0.419,0.494,35.6
William Hart,Andrew Angulo,mens,2,-0.02,0.398,0.493,36.4
Brandon French,Braden Jacobson,mens,20,0.091,0.447,0.574,95.1
William Hsieh,Lorin Schlecht,mens,2,-0.045,0.415,0.47,16.1
Rajul Chikkalingaiah,Logan Luc,mens,3,0.003,0.433,0.509,56.7
James Krause,Zach Hatzenbeler,mens,2,0.021,0.369,0.519,70.0
Tuny Betancourt,Jackson Wurzer,mens,2,-0.044,0.44,0.478,16.7
Maddie Elsey,Melissa Beré,womens,2,-0.022,0.436,0.487,35.3
Ryder Brown,Blake Goodman,mens,3,0.032,0.387,0.535,77.0
Liam Lamb,Jessica Christie,mixed,3,-0.045,0.409,0.476,16.3
Belinda Crane,Michael Massih,mixed,5,0.052,0.435,0.525,85.0
Lucas Pascoe,Selina Turulja,mixed,4,-0.021,0.39,0.489,35.5
Aaron Blitz,Emily Martin,mixed,2,-0.037,0.405,0.478,21.5
Andie Dikosavljevic,Selina Turulja,womens,7,-0.021,0.408,0.482,36.3
Sahra Dennehy,Somer Dalla-Bona,womens,6,0.149,0.44,0.624,99.7
Jason Taylor,Bernadette Massih,mixed,2,-0.06,0.445,0.469,7.6
Katerina Valos,Daiki Tanabe,mixed,4,-0.014,0.427,0.476,42.5
Belinda Crane,Chelsea Olditch,womens,2,-0.073,0.401,0.435,4.2
Joseph Wild,Andie Dikosavljevic,mixed,10,0.117,0.409,0.597,98.4
Andy Van der Vyver,Chelsea Olditch,mixed,4,0.02,0.342,0.52,69.6
Kaitlynn Hart,Bernadette Massih,womens,7,-0.027,0.407,0.475,30.5
Crystal Mildwaters,Tayah Cross,womens,5,-0.018,0.372,0.491,38.3
Aaron Blitz,Stefan Djordjic,mens,2,-0.014,0.404,0.487,42.4
Sarah Burr,Aria Henare,womens,4,0.003,0.421,0.484,57.2
Josh Barber,Liam Jesperson,mens,2,-0.013,0.394,0.489,43.5
Aria Henare,Lachy Donnelly,mixed,4,-0.044,0.423,0.453,16.5
Indiana Heather-Pereira,Luther Ferris,mixed,2,0.013,0.407,0.514,64.4
Ryan Morris,Grace Sorbello,mixed,2,-0.081,0.482,0.441,3.4
Rebecca Labbett,Katie Weibler,womens,3,-0.022,0.42,0.469,34.8
Crystal Mildwaters,Nicholas Maleganeas,mixed,2,-0.063,0.425,0.454,6.6
Conor Robertshawe,Tayah Cross,mixed,5,0.056,0.405,0.538,87.3
James Krause,Darlene Mulkins,mixed,2,-0.03,0.409,0.45,27.9
Wendy Weston,Devon Sikora,mixed,4,0.04,0.403,0.536,80.0
Maddy Rasmusen,Miles Hoover,mixed,4,-0.03,0.39,0.47,28.1
Deanna Pham,Albert Wan,mixed,2,-0.015,0.421,0.504,42.1
Xiao Yi Wang-Beckvall,Luc Pham,mixed,11,0.097,0.43,0.566,96.3
Maria Klokotzky,Nicholas Wade,mixed,5,0.004,0.415,0.502,57.6
Mohaned Alhouni,Genie Erokhina,mixed,10,0.036,0.415,0.53,79.1
Maddie Elsey,Joseluis Herrera,mixed,4,0.011,0.413,0.519,62.1
Tyler Loong,Lindsey Newman,mixed,15,0.141,0.428,0.607,99.6
Garrison Eaby,Jaeda Minniefield,mixed,10,0.007,0.378,0.5,59.6
David Litvinov,Sienna Hitzeman,mixed,4,-0.046,0.385,0.459,14.8
Martin Stanchev,Marcela Aguila Ampon,mixed,6,0.028,0.433,0.528,75.3
Leah J,Maverick Messinger,mixed,2,0.001,0.435,0.507,55.4
Elliott Schupp,Kiora Kunimoto,mixed,23,0.101,0.436,0.586,97.0
Junie C,Kevin Rushton,mixed,5,0.011,0.439,0.52,62.0
Pesa Teoni,Chloe Diskin,mixed,7,0.052,0.411,0.548,85.4
Jace Morris,Kelly Goodnow,mixed,7,-0.062,0.409,0.451,7.1
Matt Burkhardt,Adelie Osher,mixed,4,0.003,0.386,0.511,57.0
Daniel Byun,Stephanie Vogt,mixed,2,-0.021,0.424,0.474,36.2
Leah Black,Andy Lum,mixed,4,0.012,0.447,0.513,63.1
Gregory Zukeran,Sari Kwee,mixed,2,-0.022,0.402,0.486,35.2
Jalina Ingram,Joel Poland,mixed,10,-0.098,0.391,0.405,1.2
Chloe Igleski,Eduardo Santini Ayon,mixed,6,0.069,0.371,0.545,90.7
Chuck Taylor,Heather Schallenberger,mixed,2,-0.071,0.414,0.438,4.4
Circa Luna S,Jace Howard,mixed,4,0.072,0.428,0.552,91.5
Marisa Ruiz,Juan Varon,mixed,7,0.111,0.416,0.591,98.1
Luke Williams,Brianna Kemp,mixed,2,-0.039,0.384,0.462,20.5
Courtenay Leonard,Luke Wasson,mixed,2,-0.049,0.43,0.475,13.3
Yolena Carlon,Jackson Ayotte,mixed,4,0.047,0.388,0.529,83.7
Mike Radermacher,Angela Morisette,mixed,2,-0.01,0.441,0.492,45.2
Frida Mudsam,Eli Steiner,mixed,10,0.045,0.413,0.545,82.2
Christa Gecheva,Michael Loyd,mixed,9,-0.012,0.398,0.488,44.3
Madalina Grigoriu,Jake Anderson,mixed,5,0.012,0.401,0.513,63.3
Lingzhe X,Jacob Bolkowy,mixed,5,0.068,0.412,0.551,90.6
Chotika Wannachinda,Logan Luc,mixed,4,0.01,0.387,0.522,61.2
Jensen Kim,Shayla Molnar,mixed,2,-0.036,0.465,0.48,23.0
Zoeya Khan,Liam Duffin,mixed,4,-0.037,0.399,0.476,21.7
Andre Mercado,Cc Eleven Sacca,mixed,6,0.029,0.383,0.531,75.8
Kailas Shekar,Nicole Conard,mixed,4,-0.01,0.39,0.482,45.1
Averee Beck,Riley Inn,mixed,2,-0.021,0.391,0.47,35.9
Ella Cosma,Noah Zwiren,mixed,5,0.059,0.426,0.546,88.5
Bruno Faletto,Carlota Trevino,mixed,15,0.054,0.404,0.544,86.3
Cade Edwards,Luana Stanciu,mixed,4,0.074,0.439,0.566,92.0
Anouar Braham,Anne-Sophie Courteau,mixed,4,-0.049,0.453,0.465,12.9
Asako Pastrana,Tuny Betancourt,mixed,4,0.014,0.405,0.504,65.6
Eileen Tran,Bassem Kheireddin,mixed,2,-0.017,0.415,0.491,39.2
Ella Yeh,Braden Jacobson,mixed,13,0.049,0.412,0.537,84.5
Naomi De Hart,Jaxon Madsen,mixed,3,0.038,0.431,0.519,79.3
Billy Buchhauser,Alison Bruggeman,mixed,2,0.011,0.406,0.514,63.0
Antoaneta Toskova,Armaan Jiwa Mawji,mixed,2,-0.038,0.439,0.471,21.3
Will Mackinnon,Giovanna Morelli,mixed,7,0.104,0.424,0.578,97.5
Damon Little,Jocelyn Bedoya,mixed,3,-0.041,0.397,0.474,18.2
Ryder Brown,Melissa Beré,mixed,2,0.007,0.413,0.511,59.7
Justin Guiltinan,Naomi Tran,mixed,4,0.025,0.428,0.524,73.6
Cassie Postma,Andrew Angulo,mixed,4,0.016,0.415,0.521,66.5
Roanne Velarde,Raymond Velarde,mixed,2,-0.052,0.437,0.474,10.7
Alexandra Valenstein,Troy Akin,mixed,2,-0.014,0.417,0.461,42.3
Kerrie Tobita,Conner Koga,mixed,2,-0.03,0.452,0.46,28.9
Amir Tabatabaeian,Tiffany Wang,mixed,2,-0.029,0.424,0.476,29.1
Sarah Kaufman,William Gardner,mixed,2,-0.066,0.488,0.446,5.8
Kyle Koszuta,Hailee Haymore,mixed,4,-0.004,0.427,0.505,51.5
Samantha Morgan,Beau Covell,mixed,2,-0.064,0.428,0.448,6.2
Janet Liu,Usama Khalid,mixed,4,-0.017,0.4,0.46,40.2
Matthew Mead,Christie Mead,mixed,2,-0.005,0.381,0.494,50.2
Francesca Fakidis,Jacob Dubas,mixed,4,-0.001,0.416,0.507,53.6
Kristen Nichols,Ben Bishop,mixed,2,-0.06,0.471,0.466,7.9
Riley Hanks,Ryan Camras,mixed,2,-0.063,0.434,0.444,6.8
Brensten Chan,Jennifer Grady,mixed,2,-0.061,0.437,0.456,7.2
Levi Daniel,Janaye Sakkas,mixed,2,-0.101,0.409,0.416,0.8
Jillian Niemann,Vincent Rettke,mixed,2,-0.034,0.421,0.474,25.0
Mackonner Dy,Elise Fortino,mixed,2,0.023,0.415,0.526,71.7
Jase Edwards,Anna Lenhart,mixed,3,-0.008,0.432,0.485,47.0
Don Alto,Isabella Hoang,mixed,2,-0.022,0.404,0.476,34.9
Somer Dalla-Bona,Zachary Grabovic,mixed,10,-0.053,0.454,0.47,10.1
Sarah Burr,Vishal Masand,mixed,5,0.034,0.44,0.503,78.2
Sahra Dennehy,Mitchell Hargreaves,mixed,10,0.043,0.396,0.542,81.4
Aaron Johnson,Millie Smythe,mixed,2,-0.027,0.435,0.493,30.6
Kaitlynn Hart,Harrison Brown,mixed,8,0.049,0.427,0.548,84.4
Ivan Jakovljevic,James Delgado,mens,11,0.028,0.427,0.528,75.1
Jacob Bolkowy,Connor Weeks,mens,4,-0.012,0.431,0.478,43.8
Ryan Skufca,Jose Martinez,mens,4,0.032,0.431,0.525,76.8
Julian Haig,Rahil Kassam,mens,2,-0.05,0.415,0.461,12.2
Maverick Messinger,Rio Newcombe,mens,5,0.041,0.409,0.524,80.6
Ryan Torresin,Martin Emmrich,mens,5,-0.038,0.415,0.46,21.0
Will Mackinnon,Matt Burkhardt,mens,5,0.013,0.393,0.517,64.5
Altaf Merchant,Steve Deakin,mens,2,-0.016,0.435,0.491,41.2
Levi Daniel,David Litvinov,mens,4,0.021,0.417,0.512,70.2
Christopher Ross,Jeremy Comazzetto,mens,2,-0.03,0.402,0.476,28.4
Angie Walker,Alex Walker,womens,7,0.058,0.406,0.541,88.0
Jalina Ingram,Mya Bui,womens,7,0.089,0.403,0.579,94.9
Jaleesa Johnston,Ava Weeks,womens,5,-0.0,0.429,0.513,54.4
Ella Cosma,Jaeda Minniefield,womens,8,-0.033,0.395,0.484,25.8
Kyle Koszuta,Gregory Dow,mens,8,0.036,0.393,0.527,78.9
Andre Mercado,Rafael Lenhard,mens,10,0.181,0.457,0.643,99.9
Devon Sikora,Ben Bishop,mens,2,-0.053,0.458,0.46,9.9
Jesse Elliott,Michael McCaffrey,mens,4,0.011,0.39,0.522,62.3
Maddy Rasmusen,Kelly Goodnow,womens,4,-0.005,0.44,0.497,49.7
Lingzhe X,Arisha Ladhani,womens,2,-0.024,0.406,0.474,33.1
Isabella Dunlap,Judit Castillo,womens,6,0.067,0.425,0.559,90.2
Christine Trifunovic,Tamaryn Emmrich,womens,3,-0.025,0.412,0.481,31.9
Lena Spence,Naomi Tran,womens,3,0.013,0.376,0.516,63.9
Eugene Mak,Tommy McLeod,mens,2,-0.012,0.412,0.484,44.0
Armaan Jiwa Mawji,Eli Steiner,mens,5,-0.05,0.408,0.452,12.7
Jordann Vigna,Sophia Racine,womens,2,-0.051,0.404,0.449,11.4
Savanna Ticknor,Cami Blake,womens,2,-0.051,0.402,0.45,11.5
Mackonner Dy,Miles Hoover,mens,2,-0.016,0.421,0.492,40.6
Tamaryn Emmrich,Martin Emmrich,mixed,6,0.041,0.429,0.526,81.1
Sophia Racine,Michael McCaffrey,mixed,4,0.014,0.42,0.506,65.2
James Delgado,Anne-Sophie Courteau,mixed,12,0.032,0.382,0.521,77.2
Arisha Ladhani,Jesse Elliott,mixed,2,-0.032,0.416,0.478,26.5
Kyle Koszuta,Alex Walker,mixed,6,0.03,0.379,0.536,76.1
Armaan Jiwa Mawji,Jaeda Minniefield,mixed,4,0.026,0.411,0.505,74.0
Angie Walker,Michael Loyd,mixed,15,0.044,0.397,0.529,82.0
