match_id,player_team1,player_team2,team1_won
853f1835-44ef-422d-8476-e65e7fe74846,a000a067-1bf1-442f-a961-e6c97cb50006,99b25b49-2a51-412d-9fbf-e1b6804acce0,1
853f1835-44ef-422d-8476-e65e7fe74846,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,f86cff72-5f9c-40b1-9f28-f28aafae245f,1
853f1835-44ef-422d-8476-e65e7fe74846,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,f86cff72-5f9c-40b1-9f28-f28aafae245f,1
853f1835-44ef-422d-8476-e65e7fe74846,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,f86cff72-5f9c-40b1-9f28-f28aafae245f,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,dbcb41e9-e983-410b-bc23-d184d034cfc0,a000a067-1bf1-442f-a961-e6c97cb50006,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,dbcb41e9-e983-410b-bc23-d184d034cfc0,a000a067-1bf1-442f-a961-e6c97cb50006,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,dbcb41e9-e983-410b-bc23-d184d034cfc0,a000a067-1bf1-442f-a961-e6c97cb50006,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,dbcb41e9-e983-410b-bc23-d184d034cfc0,a000a067-1bf1-442f-a961-e6c97cb50006,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,435e466e-22c7-4917-8cb4-ff45bbccde19,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,435e466e-22c7-4917-8cb4-ff45bbccde19,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,435e466e-22c7-4917-8cb4-ff45bbccde19,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,435e466e-22c7-4917-8cb4-ff45bbccde19,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,cd1bf109-4907-4208-bca1-4d12f9494a4c,7319013d-d511-4aa5-a356-4aa2cccf94f5,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,cd1bf109-4907-4208-bca1-4d12f9494a4c,7319013d-d511-4aa5-a356-4aa2cccf94f5,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,cd1bf109-4907-4208-bca1-4d12f9494a4c,7319013d-d511-4aa5-a356-4aa2cccf94f5,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,cd1bf109-4907-4208-bca1-4d12f9494a4c,7319013d-d511-4aa5-a356-4aa2cccf94f5,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,b9bacc1e-29b5-4a92-a9c1-24e08ac72215,66a6c35b-33a2-4a23-b5db-fa53c96d643a,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,b9bacc1e-29b5-4a92-a9c1-24e08ac72215,66a6c35b-33a2-4a23-b5db-fa53c96d643a,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,b9bacc1e-29b5-4a92-a9c1-24e08ac72215,66a6c35b-33a2-4a23-b5db-fa53c96d643a,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,b9bacc1e-29b5-4a92-a9c1-24e08ac72215,66a6c35b-33a2-4a23-b5db-fa53c96d643a,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,dbcb41e9-e983-410b-bc23-d184d034cfc0,a000a067-1bf1-442f-a961-e6c97cb50006,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,dbcb41e9-e983-410b-bc23-d184d034cfc0,a000a067-1bf1-442f-a961-e6c97cb50006,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,dbcb41e9-e983-410b-bc23-d184d034cfc0,a000a067-1bf1-442f-a961-e6c97cb50006,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,dbcb41e9-e983-410b-bc23-d184d034cfc0,a000a067-1bf1-442f-a961-e6c97cb50006,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,435e466e-22c7-4917-8cb4-ff45bbccde19,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,435e466e-22c7-4917-8cb4-ff45bbccde19,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,435e466e-22c7-4917-8cb4-ff45bbccde19,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,435e466e-22c7-4917-8cb4-ff45bbccde19,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,cd1bf109-4907-4208-bca1-4d12f9494a4c,7319013d-d511-4aa5-a356-4aa2cccf94f5,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,cd1bf109-4907-4208-bca1-4d12f9494a4c,7319013d-d511-4aa5-a356-4aa2cccf94f5,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,cd1bf109-4907-4208-bca1-4d12f9494a4c,7319013d-d511-4aa5-a356-4aa2cccf94f5,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,cd1bf109-4907-4208-bca1-4d12f9494a4c,7319013d-d511-4aa5-a356-4aa2cccf94f5,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,b9bacc1e-29b5-4a92-a9c1-24e08ac72215,66a6c35b-33a2-4a23-b5db-fa53c96d643a,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,b9bacc1e-29b5-4a92-a9c1-24e08ac72215,66a6c35b-33a2-4a23-b5db-fa53c96d643a,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,b9bacc1e-29b5-4a92-a9c1-24e08ac72215,66a6c35b-33a2-4a23-b5db-fa53c96d643a,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,b9bacc1e-29b5-4a92-a9c1-24e08ac72215,66a6c35b-33a2-4a23-b5db-fa53c96d643a,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,dbcb41e9-e983-410b-bc23-d184d034cfc0,a000a067-1bf1-442f-a961-e6c97cb50006,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,dbcb41e9-e983-410b-bc23-d184d034cfc0,a000a067-1bf1-442f-a961-e6c97cb50006,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,dbcb41e9-e983-410b-bc23-d184d034cfc0,a000a067-1bf1-442f-a961-e6c97cb50006,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,dbcb41e9-e983-410b-bc23-d184d034cfc0,a000a067-1bf1-442f-a961-e6c97cb50006,1
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,435e466e-22c7-4917-8cb4-ff45bbccde19,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,0
8c8d25c4-6bda-4ca7-a036-0143ffa636d2,435e466e-22c7-4917-8cb4-ff45bbccde19,52690a0c-ed4a-4e0b-bf69-4ef416cf7d55,0
4353fe02-8197-4bea-9d24-f2a223aadee6,3a43c56f-b9d8-4e72-ae8a-58fd69291946,cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,1
4353fe02-8197-4bea-9d24-f2a223aadee6,3a43c56f-b9d8-4e72-ae8a-58fd69291946,cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,1
4353fe02-8197-4bea-9d24-f2a223aadee6,3a43c56f-b9d8-4e72-ae8a-58fd69291946,cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,1
4353fe02-8197-4bea-9d24-f2a223aadee6,3a43c56f-b9d8-4e72-ae8a-58fd69291946,cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,0
4353fe02-8197-4bea-9d24-f2a223aadee6,dbcb41e9-e983-410b-bc23-d184d034cfc0,66e1ddf7-61f6-4683-afdf-b6cc313af407,0
4353fe02-8197-4bea-9d24-f2a223aadee6,dbcb41e9-e983-410b-bc23-d184d034cfc0,66e1ddf7-61f6-4683-afdf-b6cc313af407,0
4353fe02-8197-4bea-9d24-f2a223aadee6,dbcb41e9-e983-410b-bc23-d184d034cfc0,66e1ddf7-61f6-4683-afdf-b6cc313af407,1
4353fe02-8197-4bea-9d24-f2a223aadee6,dbcb41e9-e983-410b-bc23-d184d034cfc0,66e1ddf7-61f6-4683-afdf-b6cc313af407,1
4353fe02-8197-4bea-9d24-f2a223aadee6,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,ff789b9c-80c4-442c-b97e-2e2311298cfb,0
4353fe02-8197-4bea-9d24-f2a223aadee6,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,ff789b9c-80c4-442c-b97e-2e2311298cfb,0
4353fe02-8197-4bea-9d24-f2a223aadee6,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,ff789b9c-80c4-442c-b97e-2e2311298cfb,0
4353fe02-8197-4bea-9d24-f2a223aadee6,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,ff789b9c-80c4-442c-b97e-2e2311298cfb,1
4353fe02-8197-4bea-9d24-f2a223aadee6,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,608756f6-bfc7-41b5-9cfd-5e69eacfe513,1
4353fe02-8197-4bea-9d24-f2a223aadee6,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,608756f6-bfc7-41b5-9cfd-5e69eacfe513,0
4353fe02-8197-4bea-9d24-f2a223aadee6,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,608756f6-bfc7-41b5-9cfd-5e69eacfe513,0
4353fe02-8197-4bea-9d24-f2a223aadee6,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,608756f6-bfc7-41b5-9cfd-5e69eacfe513,1
4353fe02-8197-4bea-9d24-f2a223aadee6,3a43c56f-b9d8-4e72-ae8a-58fd69291946,cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,0
4353fe02-8197-4bea-9d24-f2a223aadee6,3a43c56f-b9d8-4e72-ae8a-58fd69291946,cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,0
4353fe02-8197-4bea-9d24-f2a223aadee6,3a43c56f-b9d8-4e72-ae8a-58fd69291946,cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,1
4353fe02-8197-4bea-9d24-f2a223aadee6,3a43c56f-b9d8-4e72-ae8a-58fd69291946,cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,1
4353fe02-8197-4bea-9d24-f2a223aadee6,dbcb41e9-e983-410b-bc23-d184d034cfc0,66e1ddf7-61f6-4683-afdf-b6cc313af407,1
4353fe02-8197-4bea-9d24-f2a223aadee6,dbcb41e9-e983-410b-bc23-d184d034cfc0,66e1ddf7-61f6-4683-afdf-b6cc313af407,1
4353fe02-8197-4bea-9d24-f2a223aadee6,dbcb41e9-e983-410b-bc23-d184d034cfc0,66e1ddf7-61f6-4683-afdf-b6cc313af407,0
4353fe02-8197-4bea-9d24-f2a223aadee6,dbcb41e9-e983-410b-bc23-d184d034cfc0,66e1ddf7-61f6-4683-afdf-b6cc313af407,1
4353fe02-8197-4bea-9d24-f2a223aadee6,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,ff789b9c-80c4-442c-b97e-2e2311298cfb,1
4353fe02-8197-4bea-9d24-f2a223aadee6,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,ff789b9c-80c4-442c-b97e-2e2311298cfb,0
4353fe02-8197-4bea-9d24-f2a223aadee6,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,ff789b9c-80c4-442c-b97e-2e2311298cfb,1
4353fe02-8197-4bea-9d24-f2a223aadee6,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,ff789b9c-80c4-442c-b97e-2e2311298cfb,1
4353fe02-8197-4bea-9d24-f2a223aadee6,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,608756f6-bfc7-41b5-9cfd-5e69eacfe513,0
4353fe02-8197-4bea-9d24-f2a223aadee6,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,608756f6-bfc7-41b5-9cfd-5e69eacfe513,1
4353fe02-8197-4bea-9d24-f2a223aadee6,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,608756f6-bfc7-41b5-9cfd-5e69eacfe513,0
4353fe02-8197-4bea-9d24-f2a223aadee6,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,608756f6-bfc7-41b5-9cfd-5e69eacfe513,0
4353fe02-8197-4bea-9d24-f2a223aadee6,3a43c56f-b9d8-4e72-ae8a-58fd69291946,cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,0
4353fe02-8197-4bea-9d24-f2a223aadee6,3a43c56f-b9d8-4e72-ae8a-58fd69291946,cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,1
4353fe02-8197-4bea-9d24-f2a223aadee6,3a43c56f-b9d8-4e72-ae8a-58fd69291946,cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,0
4353fe02-8197-4bea-9d24-f2a223aadee6,3a43c56f-b9d8-4e72-ae8a-58fd69291946,cc8832b9-9a8f-4cbc-8eff-b20e9a7ff09a,0
4353fe02-8197-4bea-9d24-f2a223aadee6,dbcb41e9-e983-410b-bc23-d184d034cfc0,66e1ddf7-61f6-4683-afdf-b6cc313af407,1
4353fe02-8197-4bea-9d24-f2a223aadee6,dbcb41e9-e983-410b-bc23-d184d034cfc0,66e1ddf7-61f6-4683-afdf-b6cc313af407,0
4353fe02-8197-4bea-9d24-f2a223aadee6,dbcb41e9-e983-410b-bc23-d184d034cfc0,66e1ddf7-61f6-4683-afdf-b6cc313af407,1
4353fe02-8197-4bea-9d24-f2a223aadee6,dbcb41e9-e983-410b-bc23-d184d034cfc0,66e1ddf7-61f6-4683-afdf-b6cc313af407,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,dbcb41e9-e983-410b-bc23-d184d034cfc0,581183e8-3d9e-459e-b69f-7337d8b6f3d2,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,dbcb41e9-e983-410b-bc23-d184d034cfc0,581183e8-3d9e-459e-b69f-7337d8b6f3d2,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,dbcb41e9-e983-410b-bc23-d184d034cfc0,581183e8-3d9e-459e-b69f-7337d8b6f3d2,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,dbcb41e9-e983-410b-bc23-d184d034cfc0,581183e8-3d9e-459e-b69f-7337d8b6f3d2,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,3a43c56f-b9d8-4e72-ae8a-58fd69291946,925c1306-6b3b-4510-8482-f34168a0842a,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,3a43c56f-b9d8-4e72-ae8a-58fd69291946,925c1306-6b3b-4510-8482-f34168a0842a,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,3a43c56f-b9d8-4e72-ae8a-58fd69291946,925c1306-6b3b-4510-8482-f34168a0842a,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,3a43c56f-b9d8-4e72-ae8a-58fd69291946,925c1306-6b3b-4510-8482-f34168a0842a,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,1728d016-1f02-4789-be73-63d12d5a5b42,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,1728d016-1f02-4789-be73-63d12d5a5b42,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,1728d016-1f02-4789-be73-63d12d5a5b42,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,4da698bf-605d-4c6c-8566-6bfbdb6c1a24,1728d016-1f02-4789-be73-63d12d5a5b42,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,7319013d-d511-4aa5-a356-4aa2cccf94f5,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,7319013d-d511-4aa5-a356-4aa2cccf94f5,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,7319013d-d511-4aa5-a356-4aa2cccf94f5,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,7319013d-d511-4aa5-a356-4aa2cccf94f5,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,dbcb41e9-e983-410b-bc23-d184d034cfc0,581183e8-3d9e-459e-b69f-7337d8b6f3d2,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,dbcb41e9-e983-410b-bc23-d184d034cfc0,581183e8-3d9e-459e-b69f-7337d8b6f3d2,1
f565b1ff-9de2-4ea6-8607-7f9ed462426c,dbcb41e9-e983-410b-bc23-d184d034cfc0,581183e8-3d9e-459e-b69f-7337d8b6f3d2,0
f565b1ff-9de2-4ea6-8607-7f9ed462426c,dbcb41e9-e983-410b-bc23-d184d034cfc0,581183e8-3d9e-459e-b69f-7337d8b6f3d2,0
