player_id,platform_rating_latest,n_snapshots
59251a5a-803a-42a7-af8c-3855d243990b,4.56,2
5925398b-b2a9-4e8f-ae46-5c2b59b1b818,5.065,34
59618b60-e466-4dbf-ab27-2080ba8bef91,5.266,2
596d3613-2e99-43f0-82b8-eef965acad42,5.055,5
59d10153-070d-41ea-a3b1-d357c1183ab2,5.05,2
5a2b1a84-e396-490d-9f05-c7ade6932b75,4.54,2
5a2bcefc-c495-4a2d-b3cc-03b6cdecd84f,5.418,1
5a5237bd-64cd-433c-99ba-34badaa2820c,4.942,8
5aee68f3-baa1-42d9-9dd5-50dd0dec1d9e,4.736,1
5b315d39-43a4-479e-9b37-43baa9971159,4.66,1
5bdaf230-63a7-41cb-8fcd-d774ec99d51e,5.32,3
5c428248-d346-49fc-8c5e-ad19fb318da2,4.539,3
5c5c1775-a31b-4f49-b822-42afe860fd24,5.24,5
5c817399-aea7-481d-9a83-aab7431eabc1,6.04,1
5cd78362-2056-4c8b-a427-6705b4b2902b,4.431,2
5d0c8ae7-4402-4327-b395-d1b705518644,5.3,4
5d302146-b32e-4d26-a63b-963ae0250260,5.68,5
5d445822-1b4a-4db2-aafc-c12cbeadf0a8,5.147,2
5d73e0b9-a7f9-4521-961b-8d79742ee23f,5.409,8
5df016d0-6f4f-4848-a27e-0cbb5b7eaac4,5.39,2
5f10ff12-03e8-4384-90a7-a15682ee7edd,5.2,8
5f367bee-cf3e-4aad-a6e6-72cca04d97e2,5.574,6
5fbe537f-2859-447d-95e7-229a124ef5e3,5.158,2
5fc11785-edc1-4fca-a4eb-d71cc0d36483,5.012,1
5fec9f72-90fa-4046-a8f3-7ce15ad62f01,5.448,1
6064d3d3-77d3-4a20-91b9-f23c1ee0a6ff,5.25,2
607ff7e3-ba06-47f2-8bdc-0f66a4a6614f,5.168,6
608756f6-bfc7-41b5-9cfd-5e69eacfe513,5.548,6
610158d5-daac-4ec7-a9d4-1b6a4f194760,4.747,1
614e164a-4197-44eb-855c-586cf79fbfc9,5.881,7
6160a7c7-6b90-41f1-96d3-af5fa1623ca5,6.3,5
620360f7-1497-4331-9bba-6cfd07a4b59e,4.578,3
623c9f3d-7974-463d-8e10-0b290ed48533,4.841,11
62865128-f55c-4c57-a35e-30834e4439b8,5.76,9
62955f38-bdf5-46af-9622-13c7afe90619,5.579,30
6301309a-ee41-441f-8382-00d54cb077a5,5.37,5
6396521a-e346-4dbb-b306-b2f026d4f547,5.117,2
63ea21b0-1684-41a6-b9a3-e66de72101bf,4.434,2
64014d70-f073-4be6-8bf2-ae07ba9c0846,5.37,3
646f7432-e6ad-4ccf-95ee-a0e5d9514d28,5.137,31
64bd1db9-29c3-48c8-ac61-22eea701198c,4.435,2
64dca549-ebac-4a14-8a3b-4b04ee430ea9,4.679,1
651463a0-4739-4f0e-bbde-790d280c737c,4.477,3
6518ca38-f4c7-4fd8-84e1-38a7904132c2,5.175,2
658d2f1c-5f7d-4baa-a6ca-d29d3fed6166,5.18,5
65bcab7c-9c93-4dc8-a847-a34da426b933,4.951,33
65d6b76a-dbd9-4a49-b142-73e92ad98f8e,5.14,1
661cf320-6ca7-48d5-8b88-752d4bc6ea68,5.04,3
666db10a-f8de-4310-a988-cb0005f38a30,5.52,1
6679adb1-859f-4e6e-a2fa-9a800f5c95a3,5.673,6
668c5765-ca64-456a-8677-ec34e987e913,4.907,5
66a6c35b-33a2-4a23-b5db-fa53c96d643a,5.864,44
66cb85be-fe8b-402d-a4f7-4a8e6a7c3ad7,5.792,5
67374341-3f7d-4434-95fe-7b6e826e6ca4,5.89,9
676b1cbc-766c-4616-bf39-1787ffd8c72a,5.525,42
6770c5c5-e1a4-4d71-9d8c-532a04ca65cd,4.92,4
6794d224-7da3-43d9-8300-e24e731f5dea,5.639,19
67cce868-efb2-406c-a4b0-896a1fe58cc7,5.007,3
684de940-3788-41f6-9d4b-b843da242dae,5.33,3
68c97127-3873-41f9-a1ec-9bb608a7a74a,5.35,10
68d3b279-8b2d-4055-8eb3-b28448c1f7d2,4.71,16
68e2dde7-1836-4e93-a268-be3d4e89ec26,4.951,2
69633ccf-87be-4975-a578-53d6e166c91b,5.317,8
698c5236-e88f-411c-b44f-e54f16b2d6b5,5.97,1
69ad3a91-2e28-476e-8a4f-26b7598f0c7a,4.64,2
69f2c636-4483-4d7b-81bd-e2ac920b88e0,5.2,6
6a01a5b8-e44c-4190-a09b-d4fa084899ce,5.07,3
6a1154ad-8b24-4dae-ae1b-77e8d9e47af9,4.956,2
6a87bc44-5190-44db-8a2f-467de4de48c6,5.575,6
6aa0a796-9759-40f5-9c8f-bf4461d032fb,5.28,5
6b432472-f73b-4f2b-b65d-5848657d117b,5.31,9
6b446a3b-76f2-4d55-8c84-94ea8bdde2ac,5.23,2
6bd2d6e4-c8f0-4903-a4b0-4fa9db53419d,5.446,4
6c47d9c7-5166-4b60-9747-0fc1ed288f62,4.769,1
6c605049-6081-47fe-b85e-4f1b0d1a5182,4.46,1
6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,5.819,41
6cbf25ef-655b-4883-91dc-cba9256545a7,4.624,4
6cea98b2-6f2a-4759-9e98-5f878e2e3bf4,5.42,2
6ceeb129-a28c-410e-a3da-6afb338a331d,4.84,1
6d4437fc-cbe8-459a-b872-ffd836454379,5.506,2
6ddc6413-ec78-4979-8a07-3e00630a9cb2,5.67,3
6e0c0d57-704c-4148-9229-1c623b611919,5.24,8
6eb8ea1c-31ca-4c18-ba0c-ab8a75cdc24f,4.592,6
6ecac506-64e3-44ea-b82f-689fad6865e0,4.939,1
6ee6ec8b-17cd-44f0-ad2a-a3e3460100ce,5.58,3
6f149538-c6f6-4ad5-9e60-2afc100f97c1,5.403,3
6f2e433e-3f78-4b6b-8a76-982ba6a6b340,5.105,1
6f3be491-e947-48e5-8ae0-cca7a5347bcb,4.949,1
6f862c1d-1317-4fe7-bdcd-64caa0dbb088,6.568,44
6f87091a-66d6-4bfc-8780-fdf1489c1ecc,4.899,4
6f8c91a7-73ff-426d-b7ee-2f3ab52ecb1f,5.13,16
7001c5e2-79cf-4487-9cfa-46150553fdcf,4.792,2
7008914d-bfe0-48f2-8472-989f1a82a1ca,5.05,3
701a0bf5-f760-47a2-b094-ed713bf73f66,4.503,2
7046d4f1-32da-43f0-956b-93efc3f1f457,3.929,1
70553b6c-b9ca-48ab-a740-9599027407c2,4.909,1
70af628a-5205-4756-a9e2-fe9627187e27,3.423,1
70bf896e-0e21-405d-87c5-c60b6044916f,5.09,1
70c18684-f615-4d05-9aa9-5cbdbd53ab9f,5.58,22
71117603-d8a8-4b35-8d9d-60dd26e28261,4.93,2
71992955-8b6f-470b-a991-796cfa56a826,5.453,36
719e2d3b-d10d-402d-a195-41f072214679,5.636,47
71c8bad4-9344-41c3-b0bc-86675b6f38d9,5.12,4
722347d4-487c-473f-aec0-f856533f520d,5.1,3
72696117-bdb1-4e90-9131-e702b3ab2dff,5.24,4
72781a5b-7e26-47ae-a581-625e4fa96099,4.879,6
72ac13c2-8036-4bc8-939b-d06b07cf74e6,4.133,1
72b85855-dcb3-4d14-931f-edd3c0b097a0,5.595,4
7319013d-d511-4aa5-a356-4aa2cccf94f5,5.882,56
735c44a9-d1dd-4f9a-b3df-1964a05cb704,4.623,1
736475dd-7ccd-40d8-8b43-8c2d9ef9e674,5.86,2
73820892-5991-4711-80c5-a2411025eb75,5.48,4
73c5d397-f260-441e-b3ef-c4afc9755e59,5.423,2
740c5e3a-0de8-4fff-97af-637d0c689e55,4.931,1
74189f68-e7ff-473c-9544-aad496ff5efd,4.75,3
7457f630-57a3-4f28-a5b1-45d45e73c920,5.14,2
7464628e-931a-44c9-b0df-749a7cb32eaa,5.99,28
74afd19c-8f82-4ca2-9345-e4d693111033,6.269,6
74d03f10-f4b4-438c-bc5a-2a652f9c1602,4.955,1
75606179-6e19-4f25-bb8d-f66dfa19287c,4.75,6
7566f667-f858-498b-ac7e-24ace4cd5a22,4.84,1
756a7a13-a3d8-4d89-8afb-e2071ec6dc82,4.707,4
762638fa-47d4-4763-b313-10674edd62f7,5.22,1
763b4d27-8140-47cd-86f5-982706cd4ebb,5.968,29
76419f3a-712c-4241-8940-6f9bda847ba7,5.76,6
771a635c-4be0-4f47-a409-229d0471803d,5.22,2
77f2d09e-1f09-4be1-9e74-5944b02bfb05,5.2,2
77f5be1b-d6c2-430f-9e9b-b1488de514a6,4.46,1
783556ac-89d8-4bad-957e-be891b0a5968,5.1,2
7861bba3-cb5d-4afa-b096-061e87e03055,4.924,4
7864fbf6-245b-40e7-af07-0fb16958c3c1,5.6,2
7867cc51-11d1-471f-a8bb-9d8370b6a698,5.69,27
7886d6aa-2310-4ae8-9874-f0fc9c3e534f,5.734,24
78a3a6aa-7466-4741-9247-1d6636afcff9,4.925,3
79046b96-4601-4443-ad6a-b1d2451be668,5.35,9
790712df-aadd-46e3-8e04-29143bac56ce,4.925,5
7925aefe-e260-4b83-8bfc-214da1d14fb5,6.127,11
793538d0-e160-4d88-bdf3-1397bac4143d,4.796,5
794634b2-7e1a-4928-ac82-a13fd3e984b2,5.107,2
79652372-0b0e-4216-9cc5-a0f757f78cd6,4.917,2
7969379b-12b1-4f80-8fa2-0e548c1e4127,5.116,7
798294b4-02e6-4c16-b3f6-9337758ae915,5.64,19
799b7d84-a6cb-43e7-a30f-ca5cba0d9a83,5.05,3
79a11da1-6aeb-4719-9b1e-9918e0163cec,6.581,34
79b585e0-c2e0-4adc-a2f2-72b9e19cbe6d,5.504,1
79cb3f14-3b40-45de-8084-e5d27a0374a5,5.176,3
79cf62ce-2401-4bbb-a211-8586c6b5155f,5.075,2
79dbc533-9663-4a69-a7f7-d06ecd785f46,4.75,1
79ee2d66-5ba3-47cc-bc43-f489a09d2d5a,5.62,30
79fb4028-6b8f-4eea-9309-0fd9fdcd27dc,4.543,1
7a042b59-1053-4447-89ea-4de712246c97,5.753,9
7a1af963-1c88-472a-a952-e2960f36a408,4.889,2
7a300520-8298-4458-8968-db478e23e9be,5.341,16
7a4471b4-3407-47cb-a0f6-8eb5bf74bab2,5.315,3
7a94bfbc-ffb1-452a-916b-79b5f3882d64,5.179,3
7ad44e60-98f9-4c58-9a73-63eebef2c770,5.402,1
7ae4f842-ea7a-42e1-80ac-9ad235f10ed0,4.82,3
7afc02f4-1e87-45c2-a101-0d48ecc05f8d,5.87,7
7b0ada81-4724-4b79-865e-e394e9358de4,5.157,3
7b39a271-e846-4a84-acbf-9f0bb0de67fe,5.163,1
7b3bdeac-0ac9-4bdc-87ae-0cc8b4f7dd12,4.57,1
7b85c35f-6a90-4c61-af0b-565658feeb3c,5.88,22
7bc3eb60-72a3-4ca7-bca7-c0dd8b9a42db,4.936,3
7bdd399d-fcb1-404f-ba07-afbf4c47bb3a,4.87,5
7bedbda8-531c-4090-a44d-f8fd925b6986,4.911,1
7bf10f67-cf48-4d2d-96ea-4e7d2646d9a8,5.537,2
7c11b7e1-905d-40ed-ae74-1a7e8f64825e,4.776,2
7cb07784-a295-4038-b712-ec86ecd70c39,5.647,1
7ce4430b-b9b6-450d-a77a-997cb8a16d34,4.55,3
7cf93ef3-86b7-4bb4-937b-5b5dc4c72c32,5.26,6
7d1a5320-aaee-46b1-a912-da2edd195248,5.684,2
7ea6e46a-c319-4768-9fb3-a286dd5f69ce,5.0,14
7edb882c-6d17-4129-8208-710e3c82364c,6.772,43
7ef0e6aa-5130-41c0-9c7c-68cb94fa2d3d,5.33,1
7f8b8f44-9751-4739-8711-d505af4c6f25,5.193,3
7fa54e3a-771d-44cc-b184-e9cbfab7d460,4.36,1
7fe81996-b961-4578-95a6-d97c55768e96,4.027,1
80217cca-df99-4019-a90f-385622ca057a,5.35,47
808532a2-ee3a-4407-a523-b656ca93aec5,5.12,1
8085a986-b03a-4c96-9d50-a42d3cba3934,5.599,1
810c90de-6246-476c-82c9-d7b33516ab17,4.8,2
81129f3a-e29a-45c6-b77d-7deb0c05106c,5.41,4
813002a8-aacb-49b8-86c6-28196af7c72f,5.302,2
81535c8c-27d9-452c-a72a-61fc9f755b01,5.116,42
8160ad59-4654-46b1-b229-8d5f2a9a45f9,6.699,26
81623427-b2f0-49f0-ab5e-57d470560981,4.892,11
81695a18-feb6-4133-b505-4c8990fbea18,5.385,3
816bf275-fc7d-4756-8845-0359663809e4,5.25,2
8172788a-eec8-4064-90ee-a01dd09e2729,5.642,13
8187d00f-7c10-4947-a218-1641c659356c,5.55,2
81bccb33-9a92-4bb1-a3ea-86a439eea84e,4.596,1
81e17ce3-29fe-47ca-886e-01a2f2f78f9a,5.231,1
822cf2bd-f198-4d00-977c-673e3c7f01bd,5.6,2
825a7705-2296-4b6d-9a7c-e0669988d6c6,5.409,1
825bbdac-2df3-4167-b8cf-4d252ecb2cf9,4.295,1
8286d612-dd01-491f-8229-457170029b56,5.147,6
833f8086-ee1e-4c9b-a3c5-446f3c7290a8,4.92,2
834a140a-bc69-4130-b24a-3e7e6e9f4780,4.338,1
834eff83-1248-481e-ba2e-2f12846a1bf3,4.71,1
8362b7b1-792b-4730-870e-495eea6d91f2,4.77,2
83a74a31-1edf-4469-b1db-a0cc44834ad3,5.006,3
8457eabc-75f8-4a1a-bf0f-781141745cd4,4.98,1
84a2e8e4-b4fd-4625-8011-244c37e62b72,4.81,7
84bc805f-1c7a-4151-8c50-f3236805edea,6.04,1
857c4707-29ff-4af1-a643-542d90e3f64a,4.226,4
857cfd09-e91b-4282-9b4d-862264295094,5.462,5
85a456db-344a-41bf-9c22-6e2e9c09ba98,5.426,4
85d2c31b-02af-4fc4-ae00-0c32ffef30ee,4.95,2
85fd72c5-d264-4ad5-8f75-070e1a657508,4.77,2
861e8e3a-0e9b-40a7-98b7-4f759b6d00f6,4.46,1
862828c0-8303-4544-8f15-71778448858b,4.911,1
86e1b9d3-15ea-4b76-b488-d3135e78aa7c,5.75,15
86ed685e-f72d-45fa-a1ca-1a1787eb820e,4.817,3
870a85a3-15db-4d1b-9f2f-ad2b3ba688fc,5.0,2
8722e766-5899-4c75-bab6-7791157fa3ad,5.433,1
87541b06-c5b5-40a6-8210-e1b1051ff90a,5.365,3
87594030-0014-4b97-a542-5cffbd39e323,4.22,6
87d60b6f-6f2e-4610-ab89-487e8acc097e,5.022,38
8834a79d-a6ef-48ca-82dc-900db2a441a0,5.35,6
88638eb7-8dc0-4c0a-bb9e-64480aeffd0c,4.861,5
88fb0858-b9c3-4620-9408-0dda0eb241ef,5.467,19
89647b43-f3f5-49e6-896f-614f0175a3f5,5.52,26
896648e7-fd52-45c0-91d0-620de7a50aa3,5.25,1
8983be9d-1de3-4ae2-a6ed-1584a478bc33,5.418,1
89843e44-48fd-4a3f-b8c0-5f5aa6ae5741,7.014,40
8991011d-c11d-4049-a5ec-4cdf1421c607,4.972,2
89935816-1180-4832-9ac2-2bd38cea311f,5.281,2
89d0497d-bd25-485e-a32c-872afa95b3d5,4.985,8
8a5114c9-3403-4bc6-b779-4c1aca7ec2bb,4.72,2
8a614993-d082-4ab8-af12-348c954ff276,5.28,3
8a71d348-6401-4068-bedd-f4ed30460d2f,5.51,19
8a8a499b-0c48-4dc2-a56a-6301b2d2c324,5.282,2
8aac4bf9-2442-48f4-83c1-589b0a00b071,5.028,5
8b0839b0-215c-472f-8d6a-767fc2389d5e,5.22,2
8b7405b5-f3bc-4e32-bfbc-cc2e14f7454c,5.61,16
8b96b5a9-1ed8-4bb8-956f-c46e8de9ab24,5.171,4
8ba3726b-061b-4f87-b0c5-5d148632f610,5.253,1
8bb19de8-1ea0-4e69-82ed-80616fc415a2,4.468,1
8bfb2660-cdda-43fb-81cb-5ff420c9f86e,5.374,6
8c028a1f-b148-4b28-887c-f78f2126a60e,4.994,2
8c270c2c-0e3c-4e1f-a96e-28dd5ebcb8b2,4.59,1
8c59e843-2d09-488e-ab8a-3218a9a8ec53,4.77,2
8d01e666-4546-4a07-8e01-898269fe10a3,4.661,3
8d4ab63d-f14c-4013-a97a-3789015b9bd8,4.941,5
8dd7bb87-1082-4114-809e-888ac57df014,5.023,7
8df7caa9-af2f-4381-833a-f56776546f88,5.765,5
8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,5.184,50
8ec34103-b8b4-4b51-9e31-2d79b110a618,4.969,2
8ece463d-140b-47fa-a002-2e08b9d0140e,5.06,8
8ef05c0d-a40e-494f-b27e-77c36449e9ae,4.92,5
8f521dcc-1cb5-4c8d-933c-af6b267bd395,5.383,33
90222477-cbd9-4c46-9a40-2fe09ff43427,4.56,1
9025d606-dbed-4a6b-a0ea-3a59520681c8,4.295,2
9034d36a-1b11-4c9d-ad75-5c665d87b8c5,5.54,6
9042aed4-6e55-4b8d-9872-a86c19674c2d,5.25,3
9068b689-e580-4d2f-ac56-8c57d54a7c11,5.32,5
906cfb51-866b-461e-8794-bdad7c46cb22,5.042,2
90eb056a-ed07-4d98-9710-e0268e3e5801,4.54,1
90ee0493-d16e-44c0-abf6-c0a5afae261f,5.77,4
910ddcee-8ffa-4ee9-9bdc-507fb3f394dd,4.575,2
9124e6bd-6a6e-4026-9256-90277ca91c1c,5.08,2
913020b9-deef-499a-b12c-323b0fcb07eb,4.75,1
9149113f-4ec3-4a41-924b-4c42d33754a5,6.165,2
91541d7a-5c6f-4b01-bb89-ed5479f676d6,5.22,5
91846d4e-67fb-4891-87a6-bed8362b8e2c,4.86,12
9190c1cd-8cb3-459e-932f-f2e41e4ae613,4.36,1
91c84f14-5709-4981-b97d-24bdd39a5a31,4.836,3
91e2bafc-26ea-434a-bac2-1a9d8f3478af,4.784,1
92071022-38fb-48da-bc30-102116fbbfaa,4.598,2
925c1306-6b3b-4510-8482-f34168a0842a,6.486,33
9261ba95-53e1-4e77-8b98-84f0559c62f1,5.211,3
927331f7-44a4-440e-9ff9-98ed1d5c1468,4.99,1
92b20d3a-70c5-453e-8b2d-38c1c552b693,5.37,10
92f4fb1f-bd02-4404-ad22-2472bb89a96f,5.14,3
933ddf79-a188-4256-8aad-87970c201db7,4.231,4
93a85a33-42b0-46a1-a64c-268ec9098b2c,4.91,5
93cee9ac-dd76-48c9-bca8-0a80f53da688,3.929,1
941ee654-0687-490d-b570-8e779ceff2ac,5.377,5
947400ca-b6da-4592-88db-76b79fc6e813,4.979,2
94b1585a-19be-4842-b8a1-e17d9ee917b4,5.62,2
94cfb7cf-9142-4b9e-b6ec-1646e4711f29,4.63,4
94d555fb-0678-4544-b959-ac56c3e04579,4.889,6
94d781b5-fed8-4151-bfeb-e7475b1a2c8b,4.75,1
95015a41-423e-4439-94ee-84e275c45787,5.582,2
9532d3f8-9418-4b59-af95-3cc5e7c2a066,5.3,7
964141f0-2f93-4294-a303-c41735341b46,5.03,7
9647bc45-f17b-43c8-9658-32448d4d95b9,5.433,1
9684fa0b-ddad-4427-962f-ed7a309a21d4,5.021,8
969c7eb3-8b20-4740-8a8b-463e4f0117ae,4.02,1
96b58008-66ab-46cc-a4b4-354e02763f19,5.68,4
9785a0b2-00c7-491a-a821-3590d9fce54f,4.71,1
97d93c57-cb4d-4e7e-be65-7a5af67c124c,4.717,2
9811648f-5a32-41d5-a26f-0b2988aace0b,4.998,1
9885290a-b002-41ab-b27c-eeacbc197822,5.287,2
988e88e7-a3e0-4d04-8d2a-a26802cbbe8e,5.15,5
999eacf5-4e29-441b-9a12-d53c7e4795d1,4.45,2
99a2c15e-b177-4c99-9eb4-f5d4e518e6f9,4.684,2
99b25b49-2a51-412d-9fbf-e1b6804acce0,6.217,24
99cc5492-75ab-40b7-9aa0-c4f1e3d15be3,4.832,1
9a126f65-f674-450a-a0ca-cea089f6ddb3,4.78,2
9a449e9c-69aa-4a48-8f28-217766ab25f7,5.5,12
9a881186-dec4-4da5-8b75-e9ab50b78115,5.272,3
9aab6e05-9b40-46b1-b520-c8d34bec1624,4.632,3
9ae9ddf2-68f6-4050-884c-5f616b18f6eb,4.37,2
9b5db00a-b0b7-46a5-815d-56878e28326c,5.264,1
9b90fac4-19e9-4e99-a239-4caf8d3f8a48,4.67,1
9b97206b-783a-4fab-85e9-45a6240325a5,5.759,45
9bb232f6-5ff0-46d2-8496-ca1dacc89ca6,4.726,9
9bce3fcf-8e63-4ed7-b4a5-00e0063a618f,5.465,2
9bd1437e-fd56-479a-bf55-1ecdd2e07682,4.99,2
9c5d6416-b8d1-4a12-becc-964afdf2f01c,4.769,3
9c622e48-bbb8-4488-833f-83fb851efa5a,5.722,2
9c9c45e5-6fb8-4f4f-a85e-16cebb11972d,4.611,2
9ce32de7-16c9-4786-a7b0-8c1c2c623d69,6.208,19
9d6e19ca-a1f6-4fc6-83d0-00c5eeb36203,4.96,3
9d7b2972-477c-4cea-977d-f65f86dccac5,5.65,22
9db29a7a-1fce-4394-a1f0-a5fbd2bc2e7b,5.44,46
9e2a5ee1-cdc9-4635-a15a-540ee99192b7,5.613,4
9e8ad96a-17a3-48bf-9363-7b35cc96b2b8,5.04,21
9eff9049-c45c-42ee-9a49-e9a797cc2116,5.678,41
9f072568-bae7-4285-ad48-f6703c6f49cc,4.17,1
9f91672c-bfc9-4f04-83c7-1a256531ac4c,4.68,1
9fa6a300-42c2-4a96-b7c0-9afbe1342e59,5.288,8
a000a067-1bf1-442f-a961-e6c97cb50006,5.695,55
a018902f-114c-4519-997c-4fdf52d4a0e1,4.385,36
a037d693-badc-473c-9f81-4043cd3f5ae7,4.905,1
a0581131-7d36-4424-b7f1-a5a4eaaed30f,4.84,9
a0582749-fb23-42cc-98ed-1915464c4814,5.55,15
a067b12b-b26b-4a30-aed8-0f707c52beaa,6.09,16
a06a48d6-83d1-4761-9150-7df2270863ee,5.069,4
a0b5241c-2444-4eda-b950-c95d02bc3458,4.7,1
a0e70ce4-165d-4790-8a3d-8a9a54880be1,4.61,2
a1158a98-f19d-4be0-b79b-15bf63afe499,5.14,4
a1164b6f-c354-4f0f-a427-396a2455dd2f,4.5,2
a226291c-c48b-408b-a846-f45400d313a9,5.192,26
a2ff8c9b-1b33-4b83-9bbc-31aaf6704206,4.97,6
a30241d8-d9dc-41ec-a2d1-47ee0ba599a1,5.12,2
a33fae19-76c1-4ec3-9845-2b2b471baa70,5.482,6
a3d53581-f494-4abd-9dd2-9fd1d83d8f00,4.81,1
a3ed7970-35d2-485c-8285-187c298a2d83,5.186,33
a4206588-8cb0-44cb-a526-5de7fabaf8c6,5.468,14
a430f179-9c69-4f83-89bb-ad7d63c0423f,5.14,7
a463a0ce-b566-4aa5-b364-31d4f949fcf5,3.48,3
a498be96-114c-4857-9d60-4ff2a3e89434,6.18,4
a4ae7ae8-87b6-4649-a11b-20a0ca2aef50,5.15,4
a4f827f0-0493-42bb-9f99-f3b4e0c27bd8,4.81,1
a51b59c5-1a13-4472-821a-eb9866e72adf,5.399,11
a63bfef8-a400-4137-bc95-0bd11ecf64db,4.859,1
a65a8877-2c30-4964-8b0c-52e92ecfab5c,4.896,1
a67aea6b-f0f7-4954-a262-8f641a389861,4.95,3
a6a6dbc3-d022-414c-a149-542368879e60,4.789,5
a6bfd5f7-0774-4991-8c94-a732802eb152,4.694,1
a6f57d71-bf90-48fc-b05b-abe66980a132,5.55,27
a6f8a60c-ae91-4d26-a882-74a72643e5c9,4.81,5
a70be599-8b9f-405d-9e10-f501b0046e74,5.32,6
a72d06d6-40ae-4f46-9a46-c60e2fecd58d,4.794,2
a756ee87-c12d-4264-bc6d-0e2c56fba4ff,4.84,11
a75ea524-6c16-40c4-9811-86408504c429,4.99,5
a7e358b0-517e-4972-89ff-d95f0797e1c7,5.857,11
a8136eb2-4b62-4951-8fd2-6c69004b34f5,4.897,2
a8256366-d2f9-4787-bf8c-d8e76c55fa86,2.5,3
a87b7fe9-f316-4ea7-b054-2e813c786750,4.761,2
a8bd9132-5167-4d6e-afb3-f80cd54cc138,4.679,1
a91e2b68-7357-4518-baf9-f59b0b4c2477,6.803,16
a95df9a8-772c-4dbf-8c28-e200b7308584,5.801,21
a97181e0-7832-404d-ac34-fb8346ea2b98,5.282,7
a973d880-71ca-48d1-b127-a7e23afd5a19,5.013,14
a9782e86-e5ae-46d3-9194-ac89fdaed622,6.121,2
a9a168ae-7822-4d31-b07b-fba40480c1fc,6.127,30
a9cafd74-bf45-4f9c-924f-c1b261e4e5b0,5.125,2
a9d10b37-6c9a-4f21-8945-a3fc3e10dfea,5.25,1
aa45af3b-41b0-4e03-9a17-4ca16a108df3,5.41,29
aab3460c-94df-4fc7-98ef-b441282b85a9,4.358,2
aabcf6ba-177f-4f35-ade3-0ea5de2f193f,5.458,6
aad127cb-f0a0-4b72-95bf-0a64105d41c3,5.139,5
aaf8a3b5-6daa-4536-99d7-c0259db547d1,4.521,3
ab0e7256-6f4e-43de-b85d-6bfab0bbc41d,5.227,2
ab191e61-9fad-463b-aab5-b8db45fecf9b,5.146,1
ab473dbc-8449-427a-968d-5f59bd1f65fd,5.85,2
ab4e123b-f089-497a-ac5d-5b5065a1fcf9,5.096,1
ab53383d-abb2-4bcf-adea-398e6c6dd36a,4.885,1
ab6386c6-c7e3-422f-9134-e20e92725ee5,5.128,12
ab9bc20e-b332-49a7-b09f-65567a588ccc,5.2,1
ababc250-f834-4e1b-a3e5-f7152faf0888,5.06,15
abb357d5-1d51-4d73-9cc2-21c0602f5113,4.33,3
ac20d4e7-1371-4b70-9047-d6eb3af4fddc,4.569,1
ac8ceab0-87e0-4d34-8f30-ca2b5c01bbad,5.599,8
acf4ae69-cc7f-4a30-a613-c8ca0b80e11c,5.237,4
ad45f02d-1352-4922-8228-76179833d104,5.2,1
ad637985-0ff4-4c1b-93a6-6aa0d8992a39,5.9,9
ad6e69ff-7913-4b21-86dd-9489f749be01,4.882,34
ad7d4a11-65c3-431c-8645-1ce77bab7cec,4.26,1
ada0bbbd-af78-44e2-a7e2-9c87b116be8b,5.659,6
addcdedb-1f04-4079-be09-4797a4937cc9,6.12,4
ae06a675-5997-41b0-a199-6da1bb0b49a1,5.476,3
ae7e2026-d6bd-46c5-9557-6ed5ae748ef9,4.9,5
aec5d8be-9ce0-4cc5-98a4-140fad555fe0,6.237,13
af472932-bdca-4a6f-96f5-c8474817512e,5.15,9
af94be9e-b2f9-413a-aa9c-450cf6021c10,5.271,14
afd1c909-da89-445a-b099-e5c43bbb52d2,2.9,2
b025eccb-868e-4ce6-a4db-c1082a288b59,5.39,33
b032c581-0cfa-4263-ae43-b094d2946af3,4.571,1
b03ff4de-9b8f-46a8-a530-d8f19e9d6ec9,6.016,41
b046a7b0-2e97-403a-b28a-210cca13d0cc,5.562,4
b08631ba-76d5-4262-8d27-5b2350646c00,4.83,3
b0e3a616-e7e3-4dbf-aef2-90197442f159,4.99,1
b0f3ebeb-9266-4c1d-a9c9-4df7be38e048,5.069,2
b108b86b-439e-4239-98fe-78c7fe827c05,4.59,3
b1254256-f3ac-46db-b28c-4dd0c6955ea0,4.86,4
b179dfb4-dcf9-4da2-94d2-4ed21ef015b0,5.24,4
b18e05f9-eb10-4b57-94b8-a66497868e05,4.842,2
b191bf5b-58d6-4232-ba55-1defadd14f79,5.369,9
b1ab7d76-a859-4136-8405-3ed7c9be287a,5.273,36
b21045c0-d203-4a33-a885-6bcc2c403786,4.684,1
b221978c-a94a-4c37-8c15-c9162683a6db,5.073,1
b250b70a-6e41-48e1-aa6f-4b07d606bfb5,4.78,4
b2c494e6-408c-419b-aeb5-d6e18c48bb88,4.6,3
b3dd67b6-42ba-4109-b974-149162bb7211,5.207,2
b3edcbe7-c081-406a-b28e-3cd34988d4dd,4.9,15
b3f48e8c-c552-4a9c-b200-42de913820ad,5.12,5
b3f6f49d-bc24-44fd-8068-4e5971e9d61a,5.612,8
b40f1add-dfc3-446d-9c65-b1ab7bec6194,5.235,7
b51ea0fb-c243-4427-85f8-b798febb51ff,5.62,57
