player_id,full_name,gender,games,value_mean,value_sd,w_mixed,w_mens,w_womens
d56a6779-9a18-4f34-9519-9a7c7c8b2d0e,Derek Shearer,M,27,-0.701,1.036,nan,-0.016,nan
7edb882c-6d17-4129-8208-710e3c82364c,Federico Staksrud,M,382,2.888,0.416,-0.037,0.07,nan
50908953-a944-4a34-898b-16af312bc814,Rachel Rohrabacher,F,317,3.224,0.511,-0.052,nan,0.1
ff789b9c-80c4-442c-b97e-2e2311298cfb,Vivian Glozman,F,129,1.695,0.516,0.014,nan,0.007
88fb0858-b9c3-4620-9408-0dda0eb241ef,Tyler Loong,M,197,0.597,0.47,-0.045,0.052,nan
4da698bf-605d-4c6c-8566-6bfbdb6c1a24,Genie Bouchard,F,95,-1.736,0.567,0.052,nan,-0.074
ba491f1c-0112-47a8-a348-4695289e958a,Augustus Ge,M,182,1.777,0.462,0.003,0.011,nan
41118195-75b3-4b25-adc9-07991301280a,Craig Johnson,M,127,0.247,0.603,-0.056,0.048,nan
e8e10ea8-2ff2-4155-9169-cc33ff8c6265,Rio Newcombe,M,25,-0.703,0.935,-0.004,-0.004,nan
89647b43-f3f5-49e6-896f-614f0175a3f5,Jackson Ayotte,M,29,-0.069,0.954,-0.01,0.007,nan
1dd5c313-10f5-4e0a-bb9b-699913a5abe8,Mary Brascia,F,196,0.97,0.517,0.055,nan,-0.042
d50310a6-9378-4228-823f-7fb54f7bd698,Gabriel Tardio,M,263,2.604,0.444,-0.02,0.049,nan
d69ec633-93c9-4d07-8870-be9f5acd5330,Rachel Rettger,F,95,-1.31,0.567,0.035,nan,-0.056
a498be96-114c-4857-9d60-4ff2a3e89434,Collin Shick,M,165,1.164,0.571,0.083,-0.065,nan
a9a168ae-7822-4d31-b07b-fba40480c1fc,Brandon French,M,135,-0.227,0.507,-0.057,0.043,nan
f91b88a1-7d1e-41ad-9782-200959faf6bd,Olivia McMillan,F,70,-1.47,0.632,0.011,nan,-0.028
3760b164-aabd-4893-b5a1-91a4eef558c1,Callan Dawson,M,145,0.287,0.512,-0.008,0.018,nan
ec4cdfe2-c6f6-4de1-824e-9adcaeb31196,Judit Castillo,F,106,-0.708,0.625,-0.012,nan,0.005
c4ca8085-84ed-451f-81c0-6df4a1c8d59f,Dominique Schaefer,F,91,-0.995,0.575,-0.013,nan,0.001
22989ac3-e778-487a-ba32-a30243acd294,Christine Trifunovic,F,61,-2.352,0.686,-0.009,nan,-0.016
14d61e81-14d5-4cb3-ae33-d427fbc1b4f6,Quang Duong,M,180,2.393,0.437,0.035,-0.0,nan
1d51becb-4ea0-4878-9660-e3fd2dfaa0ea,Ewa Radzikowska,F,98,2.35,0.632,0.007,nan,0.026
c5964640-5d39-4c95-b6a4-7a1faeda89a6,Amanda Rosati,F,11,-0.727,1.293,0.004,nan,-0.009
7ab0b456-a129-4879-86a6-05d34bd8781e,Domenika Turkovic,F,25,-2.287,1.048,-0.014,nan,-0.021
aec5d8be-9ce0-4cc5-98a4-140fad555fe0,Donald Young,M,91,0.265,0.586,0.031,-0.038,nan
5f367bee-cf3e-4aad-a6e6-72cca04d97e2,Angie Walker,F,145,-0.86,0.546,-0.029,nan,0.019
f76f4ac5-e3cc-4fe6-a4bc-a968b8b991b1,Alex Walker,F,131,-0.342,0.578,-0.023,nan,0.014
850116be-7d0f-4325-ab06-1f37dd3d1c7e,Steve Deakin,M,111,-0.241,0.546,0.02,-0.024,nan
925c1306-6b3b-4510-8482-f34168a0842a,Roscoe Bellamy,M,104,0.537,0.542,-0.014,0.022,nan
7925aefe-e260-4b83-8bfc-214da1d14fb5,Travis Rettenmaier,M,168,1.563,0.472,-0.014,0.037,nan
a384ebf9-24d7-4624-a8a8-160bef70df63,Ammar Wazir,M,10,-0.6,1.34,nan,-0.008,nan
3701f5a0-aa34-4a06-a718-7b223491362e,Ethan Violette,M,10,-2.215,1.25,nan,-0.032,nan
bc7b2475-e580-4734-bc14-814a153bec5d,Pesa Teoni,M,137,-0.007,0.55,-0.033,0.044,nan
2cff4f24-1547-4fe0-af74-9e3412f1ba71,Sam Querrey,M,37,1.323,0.834,0.025,-0.005,nan
6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,Jade Kawamoto,F,152,2.173,0.528,-0.039,nan,0.07
d45a3391-82f4-45d0-ba66-f1901854a8d0,Darrian Young,M,125,0.135,0.497,-0.036,0.042,nan
875df336-1f62-4929-896e-8f458591d636,Zack Taylor,M,18,-1.18,1.131,0.002,-0.016,nan
cd1bf109-4907-4208-bca1-4d12f9494a4c,Casey Diamond,M,93,0.139,0.609,-0.044,0.034,nan
50c2125b-406c-41e7-aad6-5432c7cd8e1c,AJ Koller,M,113,0.904,0.528,-0.024,0.035,nan
0c1bb94d-3af2-42f4-b938-d712c707ace4,Callie Smith,F,240,1.815,0.481,0.015,nan,0.015
295e343a-31a0-4e1d-a286-d62592291435,Jay Devilliers,M,151,1.986,0.563,-0.004,0.024,nan
9decd87b-03ac-4d79-a1e7-d03ca3f7519b,James Ignatowich,M,262,1.599,0.412,0.011,0.001,nan
db5eef5c-99dd-49d9-bbfc-65171a366bda,Anna Bright,F,424,3.666,0.43,0.036,nan,0.006
7319013d-d511-4aa5-a356-4aa2cccf94f5,Lea Jansen,F,272,2.092,0.417,0.019,nan,0.012
581183e8-3d9e-459e-b69f-7337d8b6f3d2,Andrei Daescu,M,268,3.675,0.429,0.031,0.013,nan
66a6c35b-33a2-4a23-b5db-fa53c96d643a,Kaitlyn Christian,F,154,0.586,0.484,0.059,nan,-0.053
a3ed7970-35d2-485c-8285-187c298a2d83,Lacy Schneemann,F,200,1.931,0.453,-0.06,nan,0.091
cd7b97fc-d912-4c59-8ab3-c2d70e79d998,Lina Padegimaite,F,111,1.085,0.57,0.014,nan,0.006
504e8c08-caf6-4db8-b454-11ffa321261c,Lucy Kovalova,F,221,1.389,0.516,-0.021,nan,0.028
759ecf95-26a6-4ffe-bb8b-035d3ec05f31,Matt Wright,M,240,1.412,0.474,-0.01,0.04,nan
76419f3a-712c-4241-8940-6f9bda847ba7,Lauren Stratman,F,175,0.937,0.467,-0.01,nan,0.012
2bfe44bb-d558-411f-abeb-c8522dd42ce9,Julian Arnold,M,203,1.608,0.447,0.021,0.006,nan
3a43c56f-b9d8-4e72-ae8a-58fd69291946,Jack Sock,M,142,1.44,0.54,0.041,-0.025,nan
9b97206b-783a-4fab-85e9-45a6240325a5,Catherine Parenteau,F,317,3.698,0.5,0.005,nan,0.034
f879086b-e0e5-4772-b0a6-4055c265da69,Tina Pisnik,F,315,2.655,0.422,-0.01,nan,0.039
89843e44-48fd-4a3f-b8c0-5f5aa6ae5741,Dekel Bar,M,337,2.254,0.416,-0.036,0.066,nan
afc0bfc9-8cd8-4600-bd45-681092186db3,Vivienne David,F,225,2.01,0.493,0.06,nan,-0.033
12d79cbe-b5c7-4504-ab8f-f352a6bb8629,Thomas Wilson,M,180,2.897,0.533,0.102,-0.064,nan
b51ea0fb-c243-4427-85f8-b798febb51ff,Jorja Johnson,F,303,3.829,0.476,0.013,nan,0.041
bd061b42-2f82-4bbe-82be-d8bcfb37f9e1,JW Johnson,M,316,3.352,0.556,-0.009,0.054,nan
ff38654d-daae-4bad-a1a7-690e4e5706eb,Connor Garnett,M,221,1.88,0.455,-0.043,0.071,nan
efe9989b-5864-48c2-806c-06697024e1da,Allyce Jones,F,205,2.19,0.462,-0.044,nan,0.082
dbcb41e9-e983-410b-bc23-d184d034cfc0,Tyson McGuffin,M,251,1.94,0.449,0.051,-0.015,nan
8f521dcc-1cb5-4c8d-933c-af6b267bd395,Meghan Dizon,F,250,1.613,0.491,0.006,nan,0.017
d43db93c-6710-4a18-a406-497eb7a068ce,Spencer Smith,M,123,0.589,0.549,0.056,-0.053,nan
4b52c4a5-80c7-49e1-9728-460a9d242392,Phillip Locklear,M,35,0.658,0.851,0.023,-0.016,nan
3ad652aa-3fdd-4e53-8f34-dfdedc3c1901,Christine Maddox,F,46,-0.064,0.758,-0.054,nan,0.051
71992955-8b6f-470b-a991-796cfa56a826,Liz Truluck,F,115,-0.685,0.565,-0.01,nan,0.003
9034d36a-1b11-4c9d-ad75-5c665d87b8c5,Pierina Imparato,F,110,-0.2,0.571,0.02,nan,-0.025
6f862c1d-1317-4fe7-bdcd-64caa0dbb088,Ben Johns,M,418,4.383,0.536,-0.032,0.085,nan
129b2771-34b5-4b7f-9c23-e020a6aa3e6a,Anna Leigh Waters,F,378,4.817,0.582,0.027,nan,0.044
05b194b3-db88-4f77-a26f-5ef5cfbf6146,Riley Newman,M,200,2.276,0.434,-0.009,0.036,nan
79a11da1-6aeb-4719-9b1e-9918e0163cec,Christian Alshon,M,307,3.105,0.404,0.073,-0.036,nan
be33755f-9262-461b-aedd-e9a7a686a82c,Jackie Kawamoto,F,198,2.953,0.468,0.052,nan,-0.005
