player_id,full_name,gender,games,value_mean,value_sd,w_mixed,w_mens,w_womens
283c842a-ddbd-4e94-9922-ef3080f75ad3,Maksims Kazijevs,M,15,2.873,1.436,0.008,0.005,nan
11e203e1-6239-4f00-aaf9-752aae883120,Rodrigo Reyes,M,3,-1.536,1.665,nan,-0.009,nan
7ea6e46a-c319-4768-9fb3-a286dd5f69ce,TJ Rudden,M,30,-1.671,1.074,-0.007,0.003,nan
a973d880-71ca-48d1-b127-a7e23afd5a19,Matthew Mead,M,51,-1.381,0.76,0.001,-0.004,nan
dafc4c81-f88d-46cd-ba95-938451cfc7c3,Matthew Pokorny,M,11,1.518,1.61,nan,0.011,nan
3bb15eba-5e68-4c58-b866-a80945be280d,Evan Ankrom,M,13,0.658,1.502,nan,0.005,nan
7867cc51-11d1-471f-a8bb-9d8370b6a698,Nicholas Wade,M,86,1.485,0.758,0.009,-0.005,nan
3b7dc75e-0c73-4576-872a-a32e27106d67,Cole Whitaker,M,18,1.277,1.25,0.01,-0.007,nan
762638fa-47d4-4763-b313-10674edd62f7,Kleyton Martins da Silva,M,6,-2.9,1.657,-0.007,-0.013,nan
ab191e61-9fad-463b-aab5-b8db45fecf9b,Carlos Miranda,M,2,-0.028,2.085,nan,-0.005,nan
f4c43443-fdff-4344-b291-274cfd26361e,Juan Benitez,M,76,3.72,1.001,0.021,0.003,nan
99b25b49-2a51-412d-9fbf-e1b6804acce0,Camden Chaffin,M,108,2.554,0.576,0.022,-0.003,nan
086c9ee0-0aa3-4d2e-bc64-22a683f44d73,Ahmad El-Zarif,M,22,1.403,1.405,0.005,0.0,nan
95015a41-423e-4439-94ee-84e275c45787,Stephen Preissler,M,14,1.035,1.401,nan,0.007,nan
22839b0d-41bf-4830-8f1e-0da170ebc723,Haley Ferguson,F,56,-0.464,0.608,0.015,nan,-0.009
6518ca38-f4c7-4fd8-84e1-38a7904132c2,Sharienne Ricardo,F,6,0.122,1.75,0.004,nan,0.003
8d01e666-4546-4a07-8e01-898269fe10a3,Caroline Stepnowski,F,4,-0.645,1.858,-0.0,nan,-0.003
9c5d6416-b8d1-4a12-becc-964afdf2f01c,Veronica Alteri,F,4,-0.957,1.909,-0.002,nan,-0.002
b1ab7d76-a859-4136-8405-3ed7c9be287a,Mari Humberg,F,161,4.444,0.86,-0.002,nan,0.018
45e53881-72e4-4de1-9763-c2e7f7f854ba,Andrea Koop,F,75,2.232,0.604,-0.01,nan,0.022
7b85c35f-6a90-4c61-af0b-565658feeb3c,Freddie Powell,M,118,2.34,0.703,0.007,-0.006,nan
faeb4240-d633-4d44-9549-f05ba2577ccc,Zachary Card,M,4,-0.642,1.7,nan,-0.0,nan
f932a82f-0702-44ac-9a1f-09bb5670b25c,Christian Lund,M,31,0.265,1.277,-0.001,0.01,nan
dcb9c21f-33ea-42dd-9049-ee472960c510,Colton Thielman,M,2,-1.39,2.098,nan,-0.003,nan
7cf93ef3-86b7-4bb4-937b-5b5dc4c72c32,Valerie R Simon,F,44,1.421,1.057,-0.001,nan,0.007
efedfcd1-7638-4c6e-8225-fea7f8d40031,Victoria Simon,F,47,0.988,1.142,-0.006,nan,0.013
316a0784-5829-4fad-89a1-438e5aac2504,Jazz Hearn IV,F,47,-0.856,0.678,0.015,nan,-0.016
7a1af963-1c88-472a-a952-e2960f36a408,Kimberly Bacalla,F,7,-0.828,1.451,0.004,nan,0.001
81e17ce3-29fe-47ca-886e-01a2f2f78f9a,Tim Ahlersmeyer,M,2,-0.169,2.104,nan,-0.006,nan
8ba3726b-061b-4f87-b0c5-5d148632f610,John Moorin,M,2,-0.238,2.073,nan,-0.0,nan
8bfb2660-cdda-43fb-81cb-5ff420c9f86e,Jae Centonze,M,19,1.419,1.132,0.01,-0.004,nan
56bfd96c-d7a3-4a67-bad6-b53d2830f324,Joshua Elliott,M,4,-0.385,1.689,nan,-0.002,nan
1f90b0ab-f6eb-4b7c-b500-ac374c978857,Noah Torres,M,13,-3.888,1.149,-0.012,-0.006,nan
f46666b8-a454-42eb-b316-f63ea86eeee2,Brendan Gallagher,M,8,0.741,1.707,0.008,-0.002,nan
c3012322-e95e-4e38-a0d8-106f9e236869,Keilly Ulery,F,89,0.259,0.521,0.024,nan,-0.027
4214dfa2-6d13-43c3-b98b-f36e4556402d,Kayla Williams,F,47,0.647,0.903,0.001,nan,0.004
862828c0-8303-4544-8f15-71778448858b,Michelle McMahon,F,2,-1.068,1.98,nan,nan,-0.001
f62a6108-c91d-40e4-a920-f00e76ed6ceb,Stephanie Galainena,F,2,-0.976,2.105,nan,nan,-0.004
04ab231b-f2ab-456a-a79a-1728f29e42fa,Eliel Herminas,M,18,1.135,1.577,-0.005,0.01,nan
a9cafd74-bf45-4f9c-924f-c1b261e4e5b0,Jorge Garcia,M,2,-1.119,1.963,nan,-0.005,nan
ada0bbbd-af78-44e2-a7e2-9c87b116be8b,Noah Waddell,M,22,2.471,1.332,nan,0.02,nan
15e0c195-7c57-48f3-8f90-ae4152e0d797,Preston Engel,M,17,0.115,1.229,-0.008,0.007,nan
bcc494bc-5aed-4094-84a0-54da933a7ce5,Brett Barrette,M,2,-1.551,2.152,nan,-0.008,nan
c41455cf-8121-409e-aab4-a115573c2abb,Elijah Chernoff,M,2,-1.38,2.237,nan,-0.007,nan
b608d28d-6b97-43c2-9fb4-37fa88af3d26,Benjamin Pepion,M,6,-1.5,1.686,nan,-0.006,nan
3c76112e-022e-47a0-8e68-f726118c5eb6,Eduardo Correia,M,2,-0.489,1.919,nan,-0.005,nan
5925398b-b2a9-4e8f-ae46-5c2b59b1b818,Nicole Conard,F,131,1.095,0.43,0.015,nan,-0.005
ad6e69ff-7913-4b21-86dd-9489f749be01,Paula Rives,F,123,1.794,0.644,-0.009,nan,0.011
6bd2d6e4-c8f0-4903-a4b0-4fa9db53419d,Piercarlo Usai,M,8,-1.08,1.578,nan,-0.006,nan
eb88338a-8029-4801-9a7f-e4d48c9b5d83,Domenico Geminiani,M,41,1.718,1.042,0.008,-0.005,nan
9025d606-dbed-4a6b-a0ea-3a59520681c8,Scout Johnson,F,4,-1.05,1.811,-0.005,nan,-0.002
b221978c-a94a-4c37-8c15-c9162683a6db,Adrienn Hidvegi,F,2,-0.678,2.109,nan,nan,-0.007
