p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Sarah Ansboury,Wyatt Stone,mixed,8,-0.014,0.249,0.487,27.8
Ivan Jakovljevic,Pierina Imparato,mixed,10,0.004,0.247,0.524,62.4
Martina Frantova,Anderson Scarpa,mixed,2,-0.025,0.263,0.463,12.2
Tyler Loong,Allyce Jones,mixed,7,-0.064,0.237,0.414,0.8
Layne Sleeth,Paula Avellan Rizzo,womens,5,0.022,0.26,0.524,84.2
Polina Libo,Anna Lenhart,womens,3,-0.009,0.259,0.486,38.4
Kailas Shekar,Miguel Alda,mens,11,0.028,0.269,0.521,88.4
Alex Guy,Ryan Torresin,mens,2,-0.028,0.273,0.466,9.5
Jim Dobran,Marshall Brown,mens,4,-0.036,0.264,0.451,4.6
Pablo Tellez,Lacy Schneemann,mixed,16,-0.001,0.26,0.503,53.9
Sam Querrey,Grant Bond,mens,4,-0.008,0.252,0.481,39.6
Edward Perez,Jonny Pickleball Andrews,mens,9,-0.01,0.26,0.479,35.7
James Delgado,Nick Mangiapane,mens,3,0.003,0.26,0.495,60.6
Quang Duong,Allison Phillips,mixed,26,-0.041,0.253,0.441,3.3
Rachel Summers,Brandon French,mixed,2,0.008,0.285,0.496,68.5
Robyn Cobb,Jennifer Spratley,womens,2,-0.019,0.275,0.481,19.1
Sarah Carpenter,Caitlin Lewis,womens,6,0.006,0.269,0.509,65.1
Gregory Dow,Ava Ignatowich,mixed,2,-0.04,0.27,0.438,3.7
Ross Whittaker,Mota Alhouni,mens,6,0.016,0.246,0.507,78.1
Robert Laidlaw,Len Yang,mens,22,0.035,0.272,0.54,92.1
Jhonnatan Medina Alvarez,Ryan Sherry,mens,6,0.007,0.273,0.507,67.6
Joshua Giannelli,Keegan Bigoness,mens,3,0.01,0.265,0.531,71.5
Noe Sariban,Matthew Nesbitt,mens,2,-0.0,0.273,0.494,55.0
Kaitlyn Christian,Helena Jansen,womens,2,-0.026,0.272,0.462,10.4
Taylor Garcia,Ava Ignatowich,womens,3,-0.014,0.232,0.493,27.3
Audrey Adele Brown,Komal Safdar,womens,5,0.028,0.242,0.539,88.7
Jessie Irvine,Connor Garnett,mixed,4,-0.036,0.254,0.444,4.6
Martina Frantova,Rachel Summers,womens,7,0.013,0.262,0.508,75.7
Allison Phillips,Sarah Hua,womens,3,-0.009,0.252,0.493,37.2
Rachael James,Hailee Haymore,womens,4,-0.051,0.248,0.413,1.7
Madeline Schulte,Emilia Schmidt,womens,2,-0.013,0.261,0.475,30.0
Brie Aldridge,Andi Godwin,womens,2,0.002,0.268,0.511,60.1
Abigail Okelley,Jaeda Minniefield,womens,8,-0.017,0.285,0.485,22.0
Tamaryn Emmrich,Alix Truong,womens,4,-0.016,0.258,0.471,24.5
Jessica Mason,Courtney Kendall,womens,2,-0.007,0.24,0.476,42.3
Travis Rettenmaier,Connor Garnett,mens,6,0.023,0.249,0.519,84.6
Callie Smith,Lea Jansen,womens,27,0.059,0.265,0.574,97.7
Dana Mayette,Elizabeth Puni,womens,2,-0.009,0.258,0.496,39.0
Parris Todd,Julian Arnold,mixed,2,-0.041,0.251,0.451,3.2
Caitlin Klaassen,Shannon Moore,womens,2,0.005,0.269,0.51,64.9
Christian Alshon,Jackie Kawamoto,mixed,18,0.026,0.241,0.525,87.4
Rafa Hewett,Lauren Stratman,mixed,3,-0.025,0.26,0.476,11.5
Eric Roddy,Steve Deakin,mens,17,-0.057,0.252,0.403,1.1
Augustus Ge,Jaume Martinez Vich,mens,13,0.062,0.273,0.581,97.8
Jessica Haywood,Evie Kenna,womens,2,0.007,0.244,0.493,67.3
Etta Tuionetoa,Travis Rettenmaier,mixed,10,0.033,0.247,0.538,91.4
Kara Andrews,Marija Venta,womens,2,0.008,0.281,0.507,68.5
Sarah Ansboury,Audrey Banada,womens,12,-0.003,0.252,0.502,50.2
James Seagraves,Victoria Yu,mixed,4,0.018,0.253,0.519,80.5
Blake Fox,Layne Sleeth,mixed,2,-0.033,0.267,0.455,5.9
Naveen Beasley,Tatiana Ruhl,mixed,9,-0.032,0.265,0.456,6.3
Alex Bowers,Matthew Mead,mixed,9,-0.008,0.241,0.508,39.3
David Heckler,Kaysie Smashey,mixed,3,-0.004,0.262,0.49,46.8
Brenna Murray,Jonny Pickleball Andrews,mixed,7,0.002,0.241,0.497,59.3
Michael Keeper,Amy Blumrosen,mixed,2,-0.011,0.239,0.499,33.5
Sara Perles,Chase Womack,mixed,8,-0.035,0.259,0.455,4.8
Cason Campbell,Ilvana Trujillo,mixed,5,-0.018,0.271,0.493,20.7
Carlos Di Laura III,Ryan Dawidjan,mens,4,0.015,0.264,0.517,77.6
Casey Garretson,Jake Anderson,mens,17,0.027,0.252,0.535,88.2
Adrian Garza,Riley Inn,mens,17,0.015,0.256,0.536,77.2
Gabriel Chen,Jacob Stegall,mens,2,-0.005,0.264,0.499,45.6
Josiah Watje,Matthew Ginn,mens,5,0.004,0.242,0.524,63.0
John Ward,Noah Ward,mens,2,-0.021,0.276,0.476,17.4
Sepand (sep) Attar,Jay Wang,mens,14,0.008,0.239,0.524,68.8
Vinay Gupta,David Hall,mens,3,-0.007,0.26,0.498,41.1
Guillermo Paiz,Carson Calhoun,mens,3,-0.006,0.257,0.491,43.1
Chase Womack,Zach Gonnering,mens,5,-0.005,0.255,0.496,46.1
Ryan Fu,Ava Ignatowich,mixed,30,0.022,0.239,0.542,83.7
Desiree Perez Gonzalez,Bassem Kheireddin,mixed,5,-0.018,0.253,0.47,21.9
Dexter Rangel,Duncan Hawvermale,mens,6,0.01,0.265,0.525,70.7
Tim Kuo,Jose Martinez,mens,2,-0.024,0.257,0.464,13.7
Guillermo Paiz,Kasia Carr,mixed,2,-0.002,0.26,0.491,51.5
Sarvinoz Saidhujaeva,Evgeniy Kim,mixed,5,0.001,0.249,0.502,56.7
Akinori Wada,Josh Rivera,mens,4,-0.018,0.265,0.467,20.7
Hilary Toole,Zach Gonnering,mixed,3,-0.007,0.266,0.499,42.1
V. Mary Rivas,Brett Finan,mixed,5,0.0,0.238,0.504,55.8
David Hall,Lauren Wong,mixed,13,-0.039,0.257,0.459,3.9
Alex Chan,Bryce Larson,mixed,2,-0.03,0.26,0.47,7.4
Noe Khlif,Jen Rogers,mixed,10,-0.008,0.274,0.491,40.2
Izaak Gonzalez,Dillin Parsons,mens,10,0.014,0.25,0.519,77.1
Louis Theriault,Graham Taylor,mens,3,-0.018,0.267,0.491,20.8
Jason Mok,Mark Growcott,mens,6,0.0,0.241,0.486,56.2
Manfred Jeske,Dylan Payne,mens,2,-0.003,0.267,0.492,50.1
Hunter Johnson,Emilia Schmidt,mixed,6,0.006,0.256,0.52,65.5
Sebastian Gutierrez,Marie Lutz,mixed,2,-0.019,0.27,0.478,19.7
Eric Fritzges,Bailee Jackson,mixed,2,0.012,0.267,0.509,74.5
Daniel Smith,Eric Fritzges,mens,5,-0.001,0.265,0.489,54.2
Christine Maddox,Michael Loyd,mixed,21,0.027,0.26,0.559,87.7
Andrey Belyanin,Matt Ngo,mens,3,-0.0,0.269,0.511,55.4
Chase Faggard,Easton Horricks,mens,2,0.004,0.289,0.506,63.1
Shea Donahue,Daniel Howard,mixed,2,-0.012,0.247,0.481,31.2
Aleck Blair,Brian Kerr,mens,2,-0.009,0.248,0.484,38.2
Andrew Clemen,Taylor Clemen,mixed,4,-0.023,0.265,0.475,14.3
Natalie Hur,Tim Kuo,mixed,2,-0.006,0.271,0.5,43.6
Etta Tuionetoa,Ben Johns,mixed,26,-0.032,0.248,0.449,6.2
Meghan Dizon,Roscoe Bellamy,mixed,2,-0.045,0.261,0.443,2.5
Jamie Haas,Patrick Smith,mixed,5,0.067,0.263,0.584,98.4
Parris Todd,Zane Navratil,mixed,7,0.007,0.256,0.506,66.5
Lauren Stratman,Etienne Blaszkewycz,mixed,4,0.007,0.262,0.491,67.4
Regina Goldberg,Collin Johns,mixed,8,0.034,0.257,0.543,91.8
Pablo Tellez,Jessie Irvine,mixed,14,-0.028,0.244,0.456,9.1
Callan Dawson,Kaitlyn Christian,mixed,6,0.008,0.26,0.514,68.2
CJ Klinger,Alex Walker,mixed,3,-0.024,0.267,0.461,12.8
Ewa Radzikowska,Donald Young,mixed,19,0.036,0.246,0.555,92.7
Julian Arnold,Maggie Brascia,mixed,46,0.034,0.257,0.551,92.0
Pierina Imparato,Wesley Burrows,mixed,8,0.004,0.237,0.509,62.8
Martina Frantova,Todd Fought,mixed,4,0.038,0.278,0.552,93.3
Andrea Koop,Jack Munro,mixed,5,0.034,0.259,0.54,91.8
Yates Johnson,Alix Truong,mixed,2,-0.027,0.26,0.458,10.3
Lingwei Kong,Chuck Taylor,mixed,4,-0.018,0.272,0.469,21.8
Eugenia Carolina Lopez Ascarate,Spencer Smith,mixed,4,-0.001,0.253,0.503,53.5
Cassidy Hoag,John Cincola,mixed,2,-0.012,0.266,0.494,33.1
Christian Alshon,Tyler Loong,mens,12,-0.012,0.239,0.504,32.7
Alex Bowers,Danna Funaro,womens,2,-0.019,0.261,0.473,19.0
Beth Kaufman,Bailee Jackson,womens,4,0.023,0.252,0.536,84.7
Rafa Hewett,Will Howells,mens,17,0.005,0.243,0.515,63.6
Thomas Wilson,Dekel Bar,mens,11,-0.02,0.274,0.466,18.0
Cason Campbell,Bryan Hammond,mens,4,-0.002,0.279,0.49,51.6
Eric Roddy,Casey Diamond,mens,23,0.095,0.274,0.616,99.4
Todd Fought,Spencer Smith,mens,7,-0.056,0.25,0.409,1.2
Dylan Frazier,Yates Johnson,mens,7,0.022,0.272,0.523,83.9
Patrick Kawka,Pesa Teoni,mens,5,-0.048,0.27,0.444,2.0
Samantha Parker,Emilia Schmidt,womens,4,0.003,0.254,0.496,60.2
Sarah Lister,Rachel Janssen,womens,2,0.003,0.273,0.505,60.4
Madeline Schulte,Camila Zilveti,womens,10,-0.013,0.242,0.494,30.6
Vivienne David,Jackie Kawamoto,womens,12,0.001,0.272,0.494,58.4
Roscoe Bellamy,John Cincola,mens,4,0.002,0.235,0.494,59.5
Sarvinoz Saidhujaeva,Taylor Clemen,womens,6,-0.014,0.265,0.484,28.1
Caitlin Meendsen,Tiffany Landgraf,womens,2,-0.025,0.263,0.472,12.2
Layne Sleeth,Jessica Mason,womens,2,-0.002,0.251,0.503,52.2
Asia Rose,Kaysie Smashey,womens,2,0.005,0.252,0.501,63.5
Rianna Valdes,Tamaryn Emmrich,womens,4,0.005,0.26,0.506,63.6
Allison Phillips,Ilvana Trujillo,womens,7,0.01,0.253,0.507,71.0
Ernesto Russo,Evgeniy Kim,mens,2,-0.012,0.24,0.484,32.8
Lea Jansen,Tina Pisnik,womens,51,0.028,0.237,0.54,88.8
Lauren Wong,Alex Chan,womens,4,0.044,0.271,0.545,95.0
Regina Goldberg,Christine Trifunovic,womens,2,-0.019,0.251,0.469,19.5
Jessie Irvine,Lacy Schneemann,womens,7,-0.017,0.252,0.473,22.4
Erik Pailet,Wyatt Stone,mens,4,0.021,0.256,0.54,83.1
Tavon Morrow,Jason Lui,mens,4,0.024,0.258,0.524,85.6
Ethan Violette,Luke Wasson,mens,2,-0.022,0.269,0.478,15.3
Noe Khlif,Justin Hunter,mens,5,-0.01,0.262,0.478,36.4
Nick Black,Derek Shearer,mens,4,0.018,0.248,0.531,80.2
Alex Gee,Hao Nguyen,mens,2,-0.015,0.257,0.474,25.6
Tam Trinh,Brandon French,mens,5,0.032,0.256,0.534,91.2
Ella Yeh,Abbigal Hatton,womens,3,-0.004,0.26,0.49,47.5
Matthew Mead,Farzin Amiri,mens,2,-0.003,0.249,0.506,48.7
Ewa Radzikowska,Eugenia Carolina Lopez Ascarate,womens,5,0.027,0.256,0.533,87.7
Tatiana Ruhl,Rachel Rettger,womens,3,-0.028,0.247,0.461,9.3
Hilary Toole,Elizabeth Skufca,womens,2,-0.013,0.247,0.477,29.3
Ryan Fu,Donald Young,mens,2,-0.019,0.248,0.484,20.0
Desiree Perez Gonzalez,Kasia Carr,womens,2,-0.002,0.268,0.509,51.7
Jonny Pickleball Andrews,Elliot Markowitz,mens,2,-0.002,0.28,0.506,52.4
Astrid Torres,Daniela Raygadas,womens,2,-0.026,0.252,0.46,10.9
Layne Sleeth,Casey Diamond,mixed,10,0.003,0.235,0.514,61.0
Zach Gonnering,Preston Bies,mens,2,-0.018,0.251,0.489,21.1
Dana Raugust,Yuta Funemizu,mixed,7,0.029,0.273,0.528,89.1
Michael Fahey,Stella Li,mixed,5,-0.003,0.241,0.494,50.0
Michael Fahey,Taylor Wassell Jr.,mens,3,0.016,0.245,0.524,78.9
Averry Chew,Andre Feliz,mixed,14,0.04,0.265,0.55,93.7
Tavon Morrow,Natalie Blue,mixed,4,-0.003,0.249,0.495,50.4
Bryanna Ojeda,Preston Bies,mixed,7,-0.001,0.259,0.51,54.4
Michael Connors,Jonathan Borashan,mens,4,-0.002,0.277,0.481,51.6
Byron Lee,Steven Ma,mens,2,-0.031,0.246,0.459,7.0
Nicole Eugenio,Daniel McAuley,mixed,5,-0.007,0.257,0.499,41.4
Scott Berke,Luke Ness,mens,2,-0.027,0.26,0.456,10.1
Jake Presser,Chiron Burl,mens,12,0.019,0.256,0.519,81.2
Thatcher Schwendiman,Elizabeth Boydston,mixed,3,-0.01,0.262,0.481,35.4
Ivy Tschetter,Mitchell Hargreaves,mixed,8,0.055,0.26,0.579,97.2
Cobe Williams,Hannah Doolin,mixed,5,0.002,0.257,0.506,59.1
Beau Kojima,Kevin Dayan,mens,9,0.025,0.262,0.531,86.5
Roman Estareja,Tia Elpusan,mixed,17,0.033,0.266,0.534,91.4
Jessica Mason,Luke Ness,mixed,13,0.036,0.23,0.556,92.6
Desmond Papariello,Mark Weidmann,mens,4,-0.028,0.277,0.459,9.6
Brad Weston,Nolan Smyth,mens,7,0.001,0.249,0.514,57.9
Maddox Castellanos,Blake Potter,mens,5,-0.01,0.252,0.486,35.9
Yuta Funemizu,Max Tavepholjalern,mens,9,-0.003,0.254,0.504,49.9
Walter Lau,Chase Ora,mens,6,0.014,0.242,0.526,76.8
Claudio Quinones Garcia,Dionne Lim,mixed,2,-0.037,0.274,0.461,4.2
Manoj K,Nalitha Danwatte L,mens,2,-0.019,0.256,0.463,19.0
Tama Shimabukuro,David Creswell,mens,12,0.026,0.25,0.536,86.8
Courtney McIntosh,Walter Lau,mixed,8,0.012,0.271,0.521,74.6
Zach Gonnering,Lucah Folden,mixed,3,-0.002,0.248,0.505,51.3
Christopher Dalton,Joseph Rotheram,mens,4,0.003,0.255,0.506,61.5
Shelley Wong,Matthew Mead,mixed,2,-0.002,0.263,0.496,51.8
Cade Pierson,Drake Palm,mixed,8,-0.026,0.261,0.466,11.1
Joy Leising,Clayton Powell,mixed,9,-0.003,0.255,0.497,49.7
Domenika Turkovic,Chiron Burl,mixed,8,-0.011,0.251,0.492,34.8
Kailas Shekar,Cori Elliott,mixed,3,-0.016,0.249,0.466,24.5
Riley Hanks,Joshua Reason,mixed,3,-0.016,0.257,0.478,23.9
Malia K Lum,Kevin Dayan,mixed,5,0.024,0.266,0.526,85.9
Roscoe Bellamy,Emily Cederquist,mixed,16,0.041,0.273,0.559,94.2
Cobe Williams,Kelly Kraushaar,mens,7,0.02,0.265,0.522,82.1
Danica Wolf,Rob Hutchins,mixed,4,0.001,0.252,0.504,57.5
Nick Black,Dayna La Belle,mixed,2,-0.015,0.236,0.486,26.3
Kevin Stanley,Alex Iannotti,mens,2,-0.018,0.293,0.475,21.4
Kevin Pham,Farzin Amiri,mens,8,-0.029,0.238,0.459,8.2
Daniel Byun,Sabrina Guillebeaux,mixed,3,-0.047,0.26,0.426,2.2
John Paul Fruttero,Ruben A Gonzales Jr,mens,4,-0.021,0.246,0.473,17.1
Artem Strokan,Pramod Dabir,mens,3,-0.022,0.268,0.476,15.9
Kristin Vogel,Caden Nemoff,mixed,2,-0.02,0.269,0.461,18.1
Christie Newcomb,Derek Shearer,mixed,2,-0.003,0.278,0.487,50.5
Paul Ghazi,Nick Mashour,mens,2,-0.022,0.262,0.477,15.7
Jae-Jae Segal,Zak Parks,mixed,2,-0.015,0.247,0.479,26.5
Christine Maddox,Steven Long,mixed,2,-0.034,0.275,0.458,5.4
Spencer Zibas,Jack Sahid,mens,4,-0.012,0.252,0.479,31.3
Matthew Marceau,Benjamin Grant,mens,2,-0.008,0.26,0.479,39.2
Chase Womack,Brian Kerr,mens,7,0.04,0.267,0.539,93.9
Jamie Haas,Kento Tamaki,mixed,2,-0.022,0.248,0.476,15.0
Sammy Melin,Rio Newcombe,mixed,3,-0.008,0.255,0.495,39.4
Sharon Lee,Warren Tamanaha,mixed,3,0.006,0.252,0.506,65.6
Kelson Lau,Joseph Baldwin,mens,2,0.004,0.279,0.497,62.1
Lucas Guidroz,Anders Jansson,mens,14,0.024,0.258,0.541,85.6
Gregory Messina,Jude Morales,mens,2,-0.025,0.249,0.464,11.5
Sergey Afanasenka,Rob Hutchins,mens,9,0.031,0.265,0.532,90.3
Quan Do,Edberg Espinoza,mens,2,0.004,0.244,0.501,62.2
Collin Johns,Tina Pisnik,mixed,18,0.036,0.252,0.56,92.5
Ben Johns,Anna Bright,mixed,13,-0.084,0.284,0.396,0.2
Lauren Stratman,Hayden Patriquin,mixed,8,-0.065,0.267,0.415,0.7
Todd Fought,Dominique Schaefer,mixed,4,0.008,0.26,0.508,68.1
Jonny Pickleball Andrews,Riza Zalameda,mixed,2,-0.008,0.241,0.494,40.7
Lingwei Kong,Spencer Smith,mixed,39,0.098,0.257,0.621,99.4
Michelle Esquivel,Gregory Dow,mixed,3,-0.012,0.257,0.486,32.0
Zane Navratil,Jessie Irvine,mixed,6,0.021,0.253,0.53,83.3
Craig Johnson,Angie Walker,mixed,9,-0.016,0.245,0.479,24.7
Christine Trifunovic,Chuck Taylor,mixed,3,0.023,0.226,0.542,84.9
Jillian Braverman,Martin Emmrich,mixed,9,-0.019,0.261,0.488,19.6
Pablo Tellez,Lea Jansen,mixed,5,-0.008,0.246,0.487,39.9
Rafa Hewett,Lina Padegimaite,mixed,24,0.035,0.238,0.546,92.1
Kaitlyn Christian,Patrick Smith,mixed,3,-0.006,0.248,0.486,43.7
Sam Querrey,Genie Bouchard,mixed,3,0.006,0.284,0.501,65.4
Pesa Teoni,Alex Walker,mixed,12,0.038,0.27,0.549,93.3
Genie Erokhina,Wyatt Stone,mixed,3,-0.023,0.266,0.479,14.7
Luke Wasson,Lindsey Newman,mixed,5,0.025,0.266,0.529,86.2
Etta Tuionetoa,Connor Garnett,mixed,6,-0.037,0.243,0.439,4.3
Madeline Schulte,Brandon French,mixed,10,0.024,0.251,0.529,85.9
Irina Tereschenko,Jay Devilliers,mixed,2,-0.037,0.249,0.448,4.2
Kristin Vogel,Jalina Ingram,womens,4,-0.001,0.264,0.489,53.1
Thomas Wilson,Matt Wright,mens,8,-0.022,0.245,0.465,15.7
Vivienne David,Emily Cederquist,womens,6,-0.006,0.252,0.495,42.7
Ivy Tschetter,Ekaterina Biakina,womens,4,0.008,0.256,0.505,68.8
Layne Sleeth,Lindsey Newman,womens,11,0.03,0.263,0.534,89.9
Cassidy Hoag,Emilia Schmidt,womens,3,-0.014,0.281,0.476,28.5
Ella Boydston,Elizabeth Boydston,womens,4,0.01,0.277,0.522,70.7
Jenn Joy,Ivana King,womens,4,-0.031,0.242,0.463,7.1
Jaume Martinez Vich,Tyson McGuffin,mens,74,-0.117,0.27,0.345,0.0
Todd Fought,Roscoe Bellamy,mens,6,0.004,0.257,0.494,62.0
Mario Barrientos,Anderson Scarpa,mens,5,0.003,0.268,0.496,60.3
Nicole Eugenio,Trang Huynh,womens,2,-0.012,0.255,0.484,32.3
Brianna Kemp,Joy Leising,womens,3,0.001,0.241,0.505,58.3
Michelle Esquivel,Marcela Aguila Ampon,womens,18,0.012,0.249,0.526,73.8
Ryan Eveloff,Daniel Jensen,mens,2,-0.006,0.252,0.503,43.0
Cori Elliott,Malia K Lum,womens,2,-0.015,0.247,0.474,26.1
Lucy Kovalova,Lea Jansen,womens,23,0.055,0.255,0.578,97.3
Tyler Loong,Darrian Young,mens,10,0.062,0.266,0.583,97.8
Clayton Powell,Aidan Schenk,mens,4,0.012,0.252,0.516,74.4
Matt Baca,Derek Shearer,mens,2,-0.01,0.256,0.496,36.8
Augustus Ge,Connor Garnett,mens,12,0.028,0.251,0.536,88.8
Caden Nemoff,Donald Young,mens,3,-0.006,0.252,0.494,44.2
Edward Perez,Luke Wasson,mens,8,-0.001,0.269,0.494,54.2
Maximilian Wild,Bryan Hammond,mens,2,-0.023,0.249,0.465,14.7
Lauren Jones,Michelle Murphy,womens,10,-0.001,0.278,0.508,52.7
Averry Chew,Tia Elpusan,womens,4,0.013,0.259,0.509,75.5
Claudio Quinones Garcia,Evgeniy Kim,mens,2,-0.03,0.254,0.474,7.4
Kaitlyn Christian,Jillian Braverman,womens,5,0.026,0.255,0.529,87.0
Dalia Garza,Jessica Mason,womens,4,0.008,0.267,0.498,68.7
Irina Tereschenko,Christine Maddox,womens,4,-0.002,0.255,0.487,51.2
Julian Arnold,Wyatt Stone,mens,4,-0.04,0.251,0.431,3.6
Sammy Melin,Natalie Blue,womens,5,0.002,0.255,0.511,59.1
Lingwei Kong,Rachel Rettger,womens,2,-0.016,0.262,0.486,23.8
Lacy Schneemann,Vivian Glozman,womens,34,0.038,0.262,0.539,93.4
Kailas Shekar,Tavon Morrow,mens,12,0.024,0.254,0.527,85.1
Erik Pailet,Jeff Warnick,mens,3,0.013,0.27,0.517,75.5
Collin Shick,Brandon French,mens,2,-0.021,0.26,0.472,16.8
Riley Hanks,Alexis Saucerman,womens,3,0.004,0.244,0.504,63.0
Lorna Morris,Dayna La Belle,womens,2,0.006,0.23,0.521,66.3
Bryanna Ojeda,Jayann Steffins,womens,2,0.016,0.238,0.542,78.5
Gregory Dow,Casey Diamond,mens,5,0.02,0.236,0.53,82.7
Kento Tamaki,Mitchell Hargreaves,mens,2,-0.001,0.249,0.508,54.5
Roman Estareja,Drake Palm,mens,13,0.032,0.255,0.545,91.0
Jamie Haas,Allison Phillips,womens,3,-0.04,0.258,0.464,3.5
Nick Black,Zack Taylor,mens,3,-0.001,0.245,0.496,52.6
John Thorn,Logan Schneider,mens,5,-0.004,0.248,0.499,47.0
Allison Chuang,Amrik Donkena,mixed,9,-0.005,0.261,0.478,45.1
Polina Libo,Sam Libo,mixed,6,0.004,0.245,0.506,62.8
Braydon Unsicker,Kaden Miner,mens,2,-0.02,0.257,0.47,17.7
Jake Walker,Austin Walker,mens,19,0.024,0.278,0.526,85.3
Willy De Vilchez,Mikar Larenzo Fisher,mens,12,0.015,0.252,0.514,77.7
Nick Black,Brittny Rogers,mixed,5,-0.009,0.262,0.504,38.3
Kevin Wolf,Lauren Andersen,mixed,5,-0.005,0.254,0.49,45.6
Chloee Butterfield,Nathan Reeve,mixed,3,-0.007,0.268,0.488,41.5
Austin Hardy,Averee Beck,mixed,5,0.01,0.242,0.509,71.5
Rob Stratton,Lily Goodwin,mixed,2,-0.029,0.262,0.471,8.1
Benjamin Bramblett,Jessica Mason,mixed,3,0.001,0.292,0.495,56.7
Rob Cassidy,Ivy Tschetter,mixed,6,-0.034,0.303,0.466,5.5
Ryan Gilbert,Alexis Nelson,mixed,7,-0.009,0.248,0.498,37.7
Clemens Graute,Benjamin Bramblett,mens,5,0.001,0.238,0.514,57.8
Regina Goldberg,Johnny Goldberg,mixed,3,-0.005,0.255,0.489,46.3
Jayson Harris,Charlotte Wasson,mixed,2,-0.023,0.256,0.467,14.4
Matt Arnell,Michael Jenson,mens,3,-0.007,0.243,0.486,41.3
Christopher Williams,Nick Vanderwarf,mens,5,0.009,0.255,0.499,70.3
Chase I,Tariq Ismail,mens,2,-0.039,0.253,0.455,3.7
Malia K Lum,Rio Newcombe,mixed,4,-0.02,0.269,0.474,18.4
Ethan Violette,Jase Edwards,mens,6,0.029,0.266,0.538,89.2
David Waugh,Anthony Skalabrin,mens,2,-0.017,0.265,0.469,23.0
Devon Farnsworth,Joel Poland,mens,8,0.011,0.264,0.506,73.5
Jace Morris,Ryan Gilbert,mens,3,0.003,0.24,0.498,61.3
Reyna Ash,Luke Ness,mixed,3,-0.019,0.249,0.466,20.5
Chase Womack,Tanner Burningham,mens,3,-0.002,0.25,0.483,51.8
Ryan Howard,Chas Howard,mens,6,0.009,0.288,0.513,69.6
Ryan Smith,Charles Case,mens,31,-0.012,0.258,0.492,32.3
Ashlyn Andrews,Silas Christiansen,mixed,2,-0.025,0.24,0.467,11.6
Breaden Brooks,Merritt Wilburn,mens,2,-0.013,0.268,0.489,30.1
Bruno Barrueto Deza,Ignacio Figueroa,mens,4,-0.023,0.253,0.478,14.7
Caitlin Klaassen,Edward Perez,mixed,19,-0.024,0.24,0.458,13.3
Melinda Wilkins,Bryce Larson,mixed,4,0.01,0.254,0.507,71.3
Jamie Haas,Prycen Haas,mixed,9,0.035,0.272,0.526,92.4
Hannah Blatt,Grayson Goldin,mixed,56,-0.008,0.251,0.484,39.4
Amanda Studnicki,Gerald Ferrer,mixed,17,0.018,0.269,0.514,81.0
Chloe Igleski,Logan Rosenbach,mixed,4,-0.003,0.264,0.494,50.6
Lorna Morris,Dylan Kato,mixed,2,-0.02,0.255,0.496,18.8
Ryan Wilkins,Tyler Holbrook,mens,2,0.004,0.253,0.515,61.9
Jeremy Lim,Gerald Ferrer,mens,9,-0.006,0.25,0.492,43.7
Gavin Fowler,Dylan Kato,mens,5,0.03,0.252,0.541,89.7
Maddy Rasmusen,Charles Case,mixed,4,0.006,0.259,0.506,66.3
Kamryn Bliss,Tyler Holbrook,mixed,2,-0.025,0.25,0.474,11.8
Joseph Pututau,Rob Stratton,mens,2,-0.012,0.241,0.484,31.9
Barrett Croft,Kace Heiner,mens,7,-0.014,0.247,0.481,27.3
Christopher Crouch,Yuta Funemizu,mens,7,-0.013,0.268,0.487,29.0
Katherine Allan,Tavon Morrow,mixed,2,-0.026,0.275,0.461,10.4
Jackson Ayotte,Brooke Revuelta,mixed,5,0.018,0.251,0.526,80.6
Thatcher Schwendiman,Brenna Murray,mixed,2,0.001,0.287,0.491,57.2
V. Mary Rivas,Willy De Vilchez,mixed,3,-0.007,0.274,0.486,42.2
Shayden Hinton,Preston Ducrest,mens,2,-0.003,0.254,0.496,49.0
David Bryner,Tim Yates,mens,2,-0.039,0.273,0.464,3.9
Ethan Violette,Lauren Mercado,mixed,3,-0.015,0.258,0.494,26.6
Austin McCarthy,Mitchell Tate,mens,2,-0.02,0.27,0.471,18.8
Keith Read,Dodo Kong,mixed,2,-0.038,0.249,0.457,4.1
Jon Nilson,Gabriel Andersen,mens,2,-0.01,0.255,0.492,36.9
Farzin Amiri,Michelle Murphy,mixed,2,-0.015,0.271,0.49,26.4
Tyler Miller,Austin Hardy,mens,3,0.004,0.305,0.494,63.2
Samantha Goldenhersh,Matthew Mead,mixed,2,0.003,0.266,0.498,60.2
AJ Koller,Emilia Schmidt,mixed,12,0.046,0.26,0.572,95.7
Mohaned Alhouni,Liz Truluck,mixed,9,-0.0,0.244,0.5,55.4
Gabriel Tardio,Milan Rane,mixed,6,-0.011,0.243,0.48,34.7
Rafa Hewett,Ewa Radzikowska,mixed,3,-0.022,0.268,0.472,15.9
Genie Erokhina,Todd Fought,mixed,16,-0.06,0.269,0.419,0.9
Mari Humberg,Augustus Ge,mixed,7,0.008,0.269,0.516,69.0
Alix Truong,Connor Garnett,mixed,43,0.056,0.255,0.576,97.3
Andrei Daescu,Martina Frantova,mixed,12,0.024,0.256,0.531,85.4
Jack Sock,Allyce Jones,mixed,5,0.029,0.279,0.538,89.1
Callan Dawson,Riley Bohnert,mixed,2,-0.03,0.264,0.477,7.7
