player_id,full_name,gender,games,value_mean,value_sd,w_mixed,w_mens,w_womens
a1fa57bd-018f-4a50-83a0-0f5ccd8aba87,Kirill Osadchuk,M,2,-0.83,2.15,nan,0.002,nan
a221652d-812b-480e-82fb-7c58791ba147,Carl Taibl,M,26,1.897,1.201,0.003,0.005,nan
ffaf9fb5-0057-41c8-bd71-b43565430982,Ambarish Rao,M,4,0.386,1.809,nan,0.001,nan
8af38fdd-73ad-4c9e-9bcb-d5c5cf861d4e,Isabella Ochoa,F,21,1.074,1.16,0.001,nan,-0.003
1156b152-0789-48a6-87f3-69f1222de061,Clayton Truex,M,7,1.016,1.772,nan,0.009,nan
2177a8cd-bc2d-4dfd-a6ed-e80eb7bf1cc6,Luke Williams,M,16,1.563,1.486,nan,0.011,nan
0716a7e9-d8d4-4ee8-b915-8f48977707b1,Dmitry Wert,M,3,-0.458,2.002,nan,0.002,nan
5696b73a-533f-455e-a93c-1ce412aa150b,Allison Wu,,2,-0.893,1.874,-0.005,nan,nan
48359011-0793-437a-bfa2-b7a4c5194689,Roger Dugas,M,9,-1.623,1.628,-0.007,-0.0,nan
1dcfe215-9845-4590-9432-8a3087e748af,Brittany Levkulich,F,11,-0.198,1.55,-0.005,nan,0.004
790712df-aadd-46e3-8e04-29143bac56ce,Kayla Field,F,4,-2.148,1.792,-0.0,nan,-0.008
21ed6c0a-6f07-4e74-afae-9e2218085daf,Levi Daniel,M,7,-0.42,1.719,nan,-0.003,nan
e8dcdb9a-872b-45cd-8338-f2746bc0a0b1,Mikus Losbergs,M,23,1.525,1.217,nan,0.005,nan
6eee0968-3ab7-4e3a-98a6-3d6edf095bbf,Samantha Martinez,,2,-1.502,1.991,-0.009,nan,nan
b35305c2-26cf-4d64-b66c-5eba78a29c49,Harding Brumby,,2,-1.431,2.076,-0.008,nan,nan
a2447b6a-819d-4591-8d19-6b43c70a1c22,Ruben Basurto,M,2,-0.958,1.943,nan,-0.006,nan
0c4a4497-40b0-49d2-80ee-7d20a57ffb0e,Garrett Fuglaar,M,2,-0.965,2.033,nan,-0.004,nan
0f3ebd0a-fda2-407d-8388-276f4c367652,Morgan Shepherd,M,2,-0.472,1.942,nan,-0.002,nan
3ddd7821-36c0-44ff-942c-8822a746fe97,Alexander Lewkowicz,M,5,-0.534,1.844,nan,-0.005,nan
d172eeb7-eed7-4391-8e02-e0037afe9a0d,Noah Moeckelmann,M,2,-1.955,1.931,nan,-0.002,nan
fcac0a21-d1c5-472c-834d-975006774af6,Grahm Moeckelmann,M,2,-1.985,2.0,nan,-0.012,nan
bcb657ab-7512-44e7-8112-337a56bcd34f,Tyler Ausmus,M,2,-1.315,1.965,nan,-0.004,nan
36b271cf-87b6-478f-aca7-24570349da6e,Dustin Weirich,M,2,-1.328,2.071,nan,-0.009,nan
a89a7fec-c5ce-4c04-9fb0-23da4067fd47,Chris G,M,2,-1.445,2.034,nan,-0.008,nan
b68e7762-759f-42fc-8fda-c78c7b0fdd6e,David Wallace,M,2,-1.47,2.042,nan,-0.004,nan
034a3000-2e5e-42b5-9b6a-1a821b967ebd,Gregory Zukeran,M,14,-0.237,1.428,nan,-0.002,nan
bbf16648-a08b-4864-ad42-80848523bf44,Chelsea Purcell,F,21,-0.636,1.251,-0.001,nan,-0.007
9532d3f8-9418-4b59-af95-3cc5e7c2a066,Kelly Chen,F,5,-0.447,1.741,0.003,nan,-0.011
ada46caa-1864-4846-a2c7-c8651478582b,Ciara Kelly,F,4,-1.603,1.844,-0.002,nan,-0.01
292bdc21-11f6-4e17-aebe-7956f16672b3,Mitchell Iwahiro,,2,-0.297,1.989,-0.006,nan,nan
b903c782-bbac-4f3b-b3cd-68ee39e8cab1,Alexandra Walker,F,7,0.148,1.48,0.0,nan,0.007
d788a162-6925-45f3-9554-e306f4f12f69,Juanita Magardie,F,2,-1.786,1.974,nan,nan,-0.012
575f2137-306b-4ecc-9f8b-8c9df43f0d4a,Spencer Lanier,M,3,0.55,1.922,nan,-0.002,nan
de14b3af-3ee1-467a-864b-7af6467f64d4,Laura Madison,F,2,-1.275,2.027,nan,nan,-0.011
6a91acf7-336c-4c04-adbc-c21d28c428e5,William Eteaki Jr Jr.,M,6,-1.683,1.599,nan,-0.017,nan
962620af-09a8-4c01-94d9-3e188fb35603,Sarah Daly,F,2,-1.554,1.983,nan,nan,-0.01
7bbb8436-1dff-4287-bb00-980c49bebf9e,Malia Bolko,F,2,-1.662,2.041,nan,nan,-0.011
579d9ccc-ca48-479a-a139-7aa7433af14e,Julie Cai,F,2,-1.853,2.063,nan,nan,-0.009
01080fe3-e056-427a-84b3-fffa70e9c56a,Chotika Wannachinda,F,2,-1.729,1.919,nan,nan,-0.007
755360dd-f14b-4073-9947-2156eb2d035c,Sophie Stevens,F,3,1.339,1.974,nan,nan,0.009
ef3428f7-2a55-4c6a-b4af-bac46721bb50,Courtney Blaser,F,2,-1.649,1.964,nan,nan,-0.01
7ad9d2f7-da74-41dc-816b-60d0b8bbe93c,Meghan Hart,F,2,-1.641,1.856,nan,nan,-0.005
853c4a0f-a30c-427c-bfc2-5113293a9f02,Jenna Chan,F,2,-0.84,2.019,nan,nan,-0.003
59e02005-8e9b-4235-8662-8dbb1223bbae,Sheryl Bon,F,3,-1.079,1.878,nan,nan,-0.008
236ef7dc-70c2-4dce-98f2-4d6fd8bdef2e,Casey Patterson,M,2,-0.578,2.023,nan,0.009,nan
e809246c-cc3e-4167-9476-6e6b4424d091,Adam Hill,M,2,-0.553,1.986,nan,-0.002,nan
b03ff4de-9b8f-46a8-a530-d8f19e9d6ec9,Max Freeman,M,90,4.045,0.579,0.0,0.021,nan
46964855-27d5-412f-be82-2df7e45a99e5,Jaden Lam,M,4,0.683,1.772,nan,0.005,nan
751da623-6397-4a61-9058-f7fa05759657,Ethan Dahl,M,2,0.263,1.979,nan,0.0,nan
0863d9ac-2780-46cd-825e-d5453183a8a6,Ethan Evans,M,2,0.374,2.039,nan,-0.002,nan
3d9c8684-953f-4008-b355-b6104ee56a5b,Connor Mogle,M,10,1.874,1.575,0.006,0.0,nan
b202f872-b8cc-40c8-9fea-3ca788996aca,Joel Armstrong,M,4,1.218,1.803,nan,0.005,nan
44a4447c-bad7-4496-9c6d-5746cd785674,Rick Howard,M,5,-1.899,1.806,nan,-0.009,nan
48856184-c28b-460d-aa90-65047ee778c3,Shion Galata,M,5,-1.87,1.826,nan,-0.016,nan
001e944e-7159-46c8-afe6-63c2754d9241,Brodie Smith,M,3,-0.586,1.807,nan,-0.005,nan
51fcc7ea-b32a-4fdf-a7c0-bb1816fc7ada,Alejandro Andino Vallverdu,M,3,-0.607,1.987,nan,-0.002,nan
da18d74c-4ea3-4eba-b137-7b43192b8e5a,Nicholas Garza,M,3,-0.612,1.919,nan,-0.0,nan
2a1c197a-eede-4639-9fbf-1133d648f7c7,Demetric Marrero Jr,M,25,0.285,1.184,0.01,0.001,nan
ab53383d-abb2-4bcf-adea-398e6c6dd36a,Cleo Bond,F,11,0.395,1.489,0.008,nan,-0.011
b2188c16-8955-451d-8b6a-945a8907528f,Tom Evans,M,12,0.969,1.518,0.01,-0.009,nan
994842fc-32d2-46a2-8e49-98bd63528b2e,Natalie Raney,F,11,0.445,1.392,-0.003,nan,0.003
eb6d4cd8-8f0e-4068-8af9-bb02d91ebd9c,Alex Diaz,M,2,-0.565,1.868,nan,-0.003,nan
36086029-7e6b-4d69-a010-73a6e45fc01d,Robert Davidson,M,4,-1.848,1.782,-0.006,-0.009,nan
0517f4a6-2648-470e-a9ff-8cf78eee3421,Connor McCartney,M,20,2.869,1.279,nan,0.018,nan
3352fcce-bc05-4a02-bf59-c1984cec3e56,Chris Walker,M,10,-0.332,1.638,-0.009,0.003,nan
6f2e433e-3f78-4b6b-8a76-982ba6a6b340,Jake Panno,M,3,-0.306,1.918,nan,-0.004,nan
f5e7df5b-e14b-4a8d-9c13-e7b73ff4e48c,Sebastian Herrera,M,16,-0.344,1.257,nan,-0.003,nan
21c747ad-5c2c-4474-8b1d-695f3aaf2663,Eric Rubens,M,2,-1.519,1.936,nan,-0.009,nan
92b20d3a-70c5-453e-8b2d-38c1c552b693,Edward Kim,M,2,-1.136,1.944,nan,-0.003,nan
9647bc45-f17b-43c8-9658-32448d4d95b9,Leah Tauber,F,39,1.155,0.834,-0.013,nan,0.013
cd87ab18-2d77-4d34-b1ce-dfd6611d5d08,Sam Szymanski,M,10,-2.219,1.622,nan,-0.015,nan
b08631ba-76d5-4262-8d27-5b2350646c00,Tomoko Taniguchi,F,6,-2.109,1.767,-0.005,nan,nan
ac8ceab0-87e0-4d34-8f30-ca2b5c01bbad,Keaten Kappes,M,16,-0.85,1.429,-0.008,0.005,nan
40da0a1d-79d0-4af9-a874-4f3efa0bfe84,Mathew Andaya,M,2,-1.724,1.972,nan,-0.006,nan
6b365fbb-8b39-4c9c-adf8-e7495b1dd26d,Oscar Rodriguez,M,2,-1.74,1.919,nan,-0.015,nan
f130c658-93f9-40c8-9464-43f297da4239,Roman Kravchuk,M,14,0.853,1.525,-0.004,0.001,nan
4c87b545-c39a-482a-aa24-0ce2951f20d8,Connie Lee,F,5,0.249,1.746,-0.0,nan,nan
a9a7e429-9500-4901-a6ee-ff7ccb5355f6,Avneet Saluja,M,2,-1.121,2.019,nan,-0.002,nan
5795438e-399f-4501-84f8-7d80afd0a0d5,Sivam Rao,M,2,-1.074,2.046,nan,-0.006,nan
d6226936-ad8f-4918-aee3-8a7a5954666e,Ben Whitesides,M,4,-0.596,1.788,nan,-0.007,nan
1f441ea8-dac7-4efa-89a7-8de5d36a5b07,Curtis Carlisle,M,2,-0.394,1.998,nan,-0.004,nan
e56859fa-db8e-49d9-a6f8-a609e40e7221,David Yahng,M,5,0.415,1.743,nan,-0.002,nan
66cb85be-fe8b-402d-a4f7-4a8e6a7c3ad7,Lucas Pascoe,M,25,1.655,1.259,0.002,0.008,nan
5a2bcefc-c495-4a2d-b3cc-03b6cdecd84f,Xiao Yi Wang-Beckvall,F,9,-0.607,1.422,-0.009,nan,0.001
5bdaf230-63a7-41cb-8fcd-d774ec99d51e,Victoria Nguyen,F,12,-0.2,1.446,0.006,nan,-0.009
f1cc9ee2-14f7-4f64-af1a-e497062dbc02,Zach Silvernail,M,3,-1.713,1.942,nan,-0.01,nan
81535c8c-27d9-452c-a72a-61fc9f755b01,Will Mackinnon,M,9,3.264,1.503,nan,0.017,nan
98df40f8-60b5-4e27-ac99-404d919e19cd,Alex Reyna,M,3,-0.077,1.892,nan,-0.005,nan
59ba3989-bc25-4e82-a22e-45d5fe820dd2,JD Owens,M,3,-0.091,1.815,nan,-0.003,nan
17465066-7501-4a45-9185-6536cf0c7024,Ridley Seguso,M,9,-0.547,1.553,nan,-0.002,nan
62955f38-bdf5-46af-9622-13c7afe90619,Jonathan Truong,M,50,3.034,0.884,-0.009,0.021,nan
e21d9c47-6c04-4417-b649-8e177d0ab636,Allen W Wang,M,2,-0.396,1.989,nan,0.0,nan
45617fd6-17d9-4df7-aba3-cbd00dd76e23,Ivy Bewley,,2,-1.204,1.964,-0.004,nan,nan
b21045c0-d203-4a33-a885-6bcc2c403786,Paul Bewley,,2,-1.269,2.016,-0.008,nan,nan
e6129a52-f99b-4c66-be30-8f96d7635250,Andrew Angulo,M,4,-1.479,1.835,nan,-0.01,nan
51496adb-fb51-416a-80cf-6a76423310f5,Iliana Petrova,F,2,-1.636,1.941,nan,nan,-0.011
348255bf-f94e-47cb-ab5d-95969c2bd7b9,Aiko Yoshitomi,F,27,-2.061,1.146,-0.002,nan,-0.014
f0484f0e-f240-4b6f-9da5-b6dba3fa370e,Kenta Miyoshi,M,27,0.048,1.159,0.004,-0.003,nan
ea6de427-cf66-45c3-a52a-7b4959309226,Brock Rzesnowiecky,M,8,-0.168,1.632,nan,-0.003,nan
a552ba50-5178-4107-aec6-ab9c0a0989b3,Aizec Olson,M,8,-0.414,1.722,nan,0.001,nan
b9bacc1e-29b5-4a92-a9c1-24e08ac72215,Sofia Sewing,F,58,3.184,0.72,-0.0,nan,0.017
e956d70c-8092-4bd3-98df-e349609fb0b3,Jocelyn Feirer,F,6,-0.703,1.61,0.006,nan,-0.01
23296077-43e5-4da6-bf87-630af2d576ef,Maria Montgomery,,2,-1.632,1.909,-0.012,nan,nan
71cb1af8-168f-470d-9fe3-3eadd9b42bb5,Daven Bhagar,,2,-1.613,1.974,-0.008,nan,nan
7c276bd3-e539-4c4d-99b0-0b221891eeb0,Jaiden Sam,F,5,0.518,1.774,0.003,nan,nan
054654db-f786-4baf-9a92-1a830c56dffc,Adrienne Kutz,F,13,-1.079,1.443,-0.003,nan,-0.009
619072c5-d77e-4118-88ee-9263e2100d89,TJ Stansbury,M,7,0.003,1.701,0.006,-0.001,nan
5f0a08de-3840-4fdf-befb-58f2125696a4,Brian Bomgren,M,8,0.12,1.683,nan,0.002,nan
59a0aef3-ceef-4882-98ad-67b1c486da93,Josh Johnson,M,4,-0.61,1.952,nan,-0.004,nan
0bf59dd9-65e3-43d1-bd22-f11ec1f121f7,Kaicen Dudek,M,4,-0.097,1.865,nan,-0.0,nan
3cc3d59a-42a0-4b20-be3f-051a03eeedfb,Quinton Birkeness,M,4,-0.064,1.85,nan,-0.0,nan
5be96b6d-b250-4a4c-9826-7b3a7b7f11fc,Kobla Tetey,M,2,-0.826,1.98,nan,-0.001,nan
