player_id,name,gender,discipline,games,cwpa_games,cwpa_per_100_games,noise_sd,v2_value
0517f4a6-2648-470e-a9ff-8cf78eee3421,Connor McCartney,M,doubles,78,2.438,3.126,1.412,0.1586
a226291c-c48b-408b-a846-f45400d313a9,Alexa Schull,F,doubles,100,2.380,2.380,1.627,0.6499
cdb01e3a-b0e0-449b-a7c5-278127f2cd61,Mary McGowan,F,doubles,63,2.361,3.747,1.354,0.3341
b4b00d3c-1974-48f2-b74e-9cf9faa04d69,Kevin Dayan,M,doubles,77,2.352,3.054,1.545,0.3813
b9bacc1e-29b5-4a92-a9c1-24e08ac72215,Sofia Sewing,F,doubles,100,2.351,2.351,1.396,1.0173
5925398b-b2a9-4e8f-ae46-5c2b59b1b818,Nicole Conard,F,doubles,262,2.348,0.896,2.602,0.3319
99b25b49-2a51-412d-9fbf-e1b6804acce0,Camden Chaffin,M,doubles,160,2.342,1.464,2.071,0.5914
efe9989b-5864-48c2-806c-06697024e1da,Allyce Jones,F,doubles,589,2.285,0.388,3.706,0.8269
7319013d-d511-4aa5-a356-4aa2cccf94f5,Lea Jansen,F,doubles,726,2.281,0.314,4.204,0.7014
a3ed7970-35d2-485c-8285-187c298a2d83,Lacy Schneemann,F,doubles,606,2.239,0.369,3.754,0.8950
a6f57d71-bf90-48fc-b05b-abe66980a132,Mike Radermacher,M,doubles,95,2.231,2.349,1.610,0.3467
8f521dcc-1cb5-4c8d-933c-af6b267bd395,Meghan Dizon,F,doubles,708,2.223,0.314,3.989,0.8478
30d6d999-b324-4744-b08c-8309e83c57b0,Naveen Beasley,M,doubles,124,2.200,1.774,1.782,0.5955
b67f32da-c777-48ab-a6bd-4f5087d2a40f,Ekaterina Biakina,F,doubles,63,2.157,3.423,1.135,0.1799
26ef815c-33ef-404d-a3b8-f0a26c240109,Stephen Madonia,M,doubles,146,2.131,1.460,1.885,0.2404
81535c8c-27d9-452c-a72a-61fc9f755b01,Will Mackinnon,M,doubles,179,2.128,1.189,2.024,0.5586
c85c50d9-eaa4-4581-b6bb-583a808706bf,Kyle Koszuta,M,doubles,73,2.097,2.872,1.426,0.5259
29e8121d-6f86-4192-b7af-ab05b77b89fe,Ting Chieh Wei,F,doubles,262,2.021,0.771,2.541,0.7522
f4c43443-fdff-4344-b291-274cfd26361e,Juan Benitez,M,doubles,221,1.969,0.891,2.251,0.6820
afc0bfc9-8cd8-4600-bd45-681092186db3,Vivienne David,F,doubles,377,1.941,0.515,3.354,0.8795
f76f4ac5-e3cc-4fe6-a4bc-a968b8b991b1,Alex Walker,F,doubles,374,1.937,0.518,2.826,0.4325
9e500bd3-b4ff-449e-81fe-9ef54d091dbc,Sarah Ansboury,F,doubles,92,1.907,2.073,1.250,0.1646
12c765d0-8384-41d3-a498-de63fd7c37da,Naomi Nguyen,F,doubles,64,1.904,2.975,1.153,0.4091
f86cff72-5f9c-40b1-9f28-f28aafae245f,Wyatt Stone,M,doubles,368,1.900,0.516,3.129,0.6431
b68c0204-d9d4-4cba-bf23-46706abd77bf,Clayton Powell,M,doubles,155,1.878,1.212,1.974,0.5889
4553e8f7-d51d-41cd-bc23-752742441bff,Garrison Eaby,M,doubles,75,1.878,2.504,1.429,0.3224
ca3c21b0-a715-40fd-bf00-c81e22d7da11,Daniel De la Rosa,M,doubles,251,1.860,0.741,2.688,0.6834
04158680-ebb3-4554-96a1-500cc6d00882,Chloe Igleski,F,doubles,147,1.849,1.258,1.711,0.4488
84bc805f-1c7a-4151-8c50-f3236805edea,Aanik Lohani,M,doubles,84,1.796,2.138,1.526,0.3717
efedfcd1-7638-4c6e-8225-fea7f8d40031,Victoria Simon,F,doubles,86,1.759,2.045,1.298,0.2563
b3f6f49d-bc24-44fd-8068-4e5971e9d61a,Daniel Miron,M,doubles,93,1.755,1.888,1.657,0.3206
a7e358b0-517e-4972-89ff-d95f0797e1c7,Jase Edwards,M,doubles,74,1.742,2.354,1.394,0.3567
0f2bcb8e-7a61-420c-ac30-b9626b8049a6,Caitlin Klaassen,F,doubles,84,1.741,2.073,1.715,0.2688
2856d69d-887b-4e89-a5c9-975f581f84a0,Len Yang,M,doubles,193,1.716,0.889,2.384,0.6180
b03ff4de-9b8f-46a8-a530-d8f19e9d6ec9,Max Freeman,M,doubles,378,1.659,0.439,3.153,0.6907
dba7cf49-9f57-43e3-878d-a63ced26a243,Jaeda Minniefield,F,doubles,186,1.653,0.889,2.014,0.2545
8b7405b5-f3bc-4e32-bfbc-cc2e14f7454c,Jose Martinez,M,doubles,69,1.582,2.293,1.492,0.3698
0c5b84bb-4c04-4906-86bc-deb533ff4eec,Zane Ford,M,doubles,250,1.576,0.630,2.568,0.3825
4e3bcf37-c264-475d-b956-7c3992d3d7fd,Brandon Nsekpong,M,doubles,83,1.558,1.877,1.531,0.2867
5c35babd-ded9-4e8f-a70e-5712c2a95d50,Sophia Phuong Anh Tran,F,doubles,68,1.556,2.288,1.534,0.2378
70c18684-f615-4d05-9aa9-5cbdbd53ab9f,Carlota Trevino,F,doubles,119,1.542,1.296,1.722,0.7437
18dd2b8c-d93c-43eb-be75-a64bcf36f486,Julia Ronney,F,doubles,60,1.532,2.554,1.442,0.1989
89647b43-f3f5-49e6-896f-614f0175a3f5,Jackson Ayotte,M,doubles,120,1.522,1.268,2.030,0.3267
1abf464c-e8fc-472b-b1c8-f42a5c1fc02a,Natalie Hur,F,doubles,77,1.518,1.971,1.339,0.4512
0dfe6dd7-dcc9-407b-a761-1cafc880401b,Erik Pailet,M,doubles,103,1.495,1.451,1.647,0.4270
a498be96-114c-4857-9d60-4ff2a3e89434,Collin Shick,M,doubles,187,1.487,0.795,2.242,0.4323
6a87bc44-5190-44db-8a2f-467de4de48c6,Christa Gecheva,F,doubles,265,1.482,0.559,2.636,0.4966
c84377c6-b0ca-42dd-bc1a-2fd3d3c4ef9f,Ryan Torresin,M,doubles,71,1.473,2.075,1.357,0.5831
525bfe63-4047-4100-9289-b4af47a25f98,Alia Brown,F,doubles,67,1.466,2.189,1.248,0.3771
574957ae-e8d5-486e-aabc-a1cc6a392f8d,Jalina Ingram,F,doubles,260,1.461,0.562,2.362,0.4943
3ad652aa-3fdd-4e53-8f34-dfdedc3c1901,Christine Maddox,F,doubles,60,1.415,2.359,1.052,0.5882
bd7773b4-7b8e-4da2-96ce-98fe3490ee93,Lindsey Newman,F,doubles,202,1.385,0.686,2.335,0.5532
9bce3fcf-8e63-4ed7-b4a5-00e0063a618f,Ariana Rodriguez,F,doubles,84,1.377,1.639,1.316,0.3198
7cb07784-a295-4038-b712-ec86ecd70c39,Michelle Esquivel,F,doubles,117,1.260,1.077,1.630,0.6177
1bb8b2c1-ca6f-45ac-afdd-fab7e77d69d4,Noe Khlif,M,doubles,598,1.245,0.208,3.844,0.7918
348255bf-f94e-47cb-ab5d-95969c2bd7b9,Aiko Yoshitomi,F,doubles,126,1.238,0.983,1.611,0.2327
8187d00f-7c10-4947-a218-1641c659356c,Sam Angelo,M,doubles,82,1.202,1.465,1.404,0.4087
20945292-032a-47f1-93c5-d44ada6e4783,Yufei Long,F,doubles,112,1.184,1.057,1.577,0.6852
fd565e56-6223-4ef0-882e-02346e7e0573,Brooke Caruso,F,doubles,113,1.183,1.047,1.701,0.3070
d889476e-0b2f-4acf-a873-f7aea0b92dab,Evgeniy Kim,M,doubles,61,1.164,1.909,1.267,-0.0712
ab6386c6-c7e3-422f-9134-e20e92725ee5,Emma Nelson,F,doubles,114,1.159,1.016,1.612,0.4761
38b1bfb1-576b-4a3e-ab6b-e8bc46031c1d,Eric Roddy,M,doubles,249,1.149,0.461,2.630,0.3778
45596674-36ae-4768-b4ee-c7181d9b2ea7,Sammy Lee,M,doubles,85,1.143,1.345,1.513,0.4641
4057f30d-d42a-4189-a158-11576fb5f52a,Blaine Hovenier,M,doubles,477,1.122,0.235,3.454,0.6497
23a8af5a-fed3-445d-99aa-1a5f69a05ff6,Brie Aldridge,F,doubles,74,1.113,1.505,1.360,0.0791
5a2bcefc-c495-4a2d-b3cc-03b6cdecd84f,Xiao Yi Wang-Beckvall,F,doubles,90,1.089,1.210,1.401,0.4564
a8256366-d2f9-4787-bf8c-d8e76c55fa86,Mouaad Alhouni,M,doubles,64,1.047,1.636,1.346,0.1559
11ed643d-b6df-4198-a0b1-bee4fb905625,Mihae Kwon,F,doubles,68,1.040,1.529,1.305,0.3173
22989ac3-e778-487a-ba32-a30243acd294,Christine Trifunovic,F,doubles,98,1.029,1.050,1.414,-0.1921
02a3c8ae-fb47-4b82-8001-b33d9446a90e,Robert Laidlaw,M,doubles,62,1.026,1.655,1.471,0.5184
25104e43-16f9-4ce3-9085-70243d8b350a,Ella Yeh,F,doubles,189,1.014,0.537,2.209,0.4453
c3066b2d-fc90-4774-a571-cde5fc5583d4,Chloe Diskin,F,doubles,63,1.009,1.601,1.189,0.3322
34049405-b415-4f3a-aade-5be0111ac7db,Bruno Faletto,M,doubles,62,1.004,1.620,1.318,0.7820
3e6b668a-8d26-4424-9420-3ceb18486b65,Daria Walczak,F,doubles,85,0.988,1.163,1.320,0.7092
6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,Jade Kawamoto,F,doubles,483,0.963,0.199,3.314,1.1558
b9dbf1d9-f5a8-4d6b-8685-00d7f477a42e,Henry Boyle,M,doubles,63,0.955,1.515,1.389,0.6037
0d23964f-d43f-4006-b1e0-13001393216c,Ross Whittaker,M,doubles,195,0.938,0.481,2.509,0.4754
65bcab7c-9c93-4dc8-a847-a34da426b933,Martina Frantova,F,doubles,266,0.914,0.343,2.560,0.6170
ce7e7707-c94e-4d33-b34a-37efe3363774,Eli Steiner,M,doubles,123,0.903,0.734,1.489,0.4580
5883c77e-d6e0-4848-9473-866396578248,Audrey Adele Brown,F,doubles,151,0.875,0.579,1.828,-0.1830
25139050-f977-4456-9545-7d63b72fa380,David Litvinov,M,doubles,99,0.861,0.870,1.493,0.2787
4af4d4d1-9f87-4dc7-95f2-b10751d44c15,Tama Shimabukuro,M,doubles,269,0.855,0.318,2.609,0.6376
6160a7c7-6b90-41f1-96d3-af5fa1623ca5,Collin Johns,M,doubles,494,0.812,0.164,3.631,0.6145
84a2e8e4-b4fd-4625-8011-244c37e62b72,Jessica Mason,F,doubles,120,0.798,0.665,1.663,-0.4160
ad6e69ff-7913-4b21-86dd-9489f749be01,Paula Rives,F,doubles,194,0.794,0.409,2.547,0.4726
9fa6a300-42c2-4a96-b7c0-9afbe1342e59,Adair Garcia,M,doubles,66,0.766,1.160,1.254,0.1344
38fdc174-96d6-459f-a27c-df35eb9f945c,Ashley Griffith,F,doubles,210,0.762,0.363,2.231,0.2712
80217cca-df99-4019-a90f-385622ca057a,Zach Gonnering,M,doubles,226,0.757,0.335,2.588,0.0417
2e858abd-e6cb-4a07-b6ea-fd6ca01556ae,Rachael James,F,doubles,78,0.745,0.955,1.078,0.5425
1d5698ad-f0a1-4ff7-8321-6c166069946e,Pally Ray,M,doubles,71,0.735,1.035,1.231,0.1701
11124e87-7f5d-45fd-8282-728c39068a3c,Nick Black,M,doubles,107,0.729,0.682,1.773,0.3818
66cb85be-fe8b-402d-a4f7-4a8e6a7c3ad7,Lucas Pascoe,M,doubles,74,0.703,0.951,1.444,0.2495
53eadec7-a6b1-4ce3-9825-d76affdc3f4f,Juan Varon,M,doubles,83,0.697,0.840,1.298,0.5026
ea0b7d06-7e9f-4786-a4ed-24da5029559f,Dale Kim,M,doubles,69,0.690,1.001,1.492,0.3563
e9849183-4693-4340-abf5-f4b6f3cb226f,Martin Emmrich,M,doubles,360,0.679,0.188,3.051,0.6632
52726ab1-2ac9-46c0-be90-6b0e7a2d56eb,Pablo Tellez,M,doubles,645,0.671,0.104,4.301,0.6926
1d701c30-6b5d-485f-ae97-60f3b0c50896,Zoey Weil,F,doubles,285,0.650,0.228,2.653,0.6966
6876576c-b20e-47e3-99e4-d32759cc9f48,Patrick Kawka,M,doubles,86,0.632,0.735,1.480,0.6373
fc684593-8841-4dd1-b77c-5154b2f25bca,Hailee Haymore,F,doubles,64,0.626,0.977,1.151,0.2248
c2a65079-49d6-4023-a03f-a97bc3be3bf8,Daniel Jensen,M,doubles,90,0.606,0.674,1.733,0.2861
ce4f0e14-80ea-4ed0-a81c-7341d356d427,Yuta Funemizu,M,doubles,131,0.593,0.452,1.797,0.7681
9eff9049-c45c-42ee-9a49-e9a797cc2116,Cailyn Campbell,F,doubles,304,0.591,0.194,2.688,0.6217
5f367bee-cf3e-4aad-a6e6-72cca04d97e2,Angie Walker,F,doubles,361,0.570,0.158,3.065,0.5542
9d55617e-fe7a-4d1c-8bda-3637647ff5cc,Jonny Pickleball Andrews,M,doubles,77,0.550,0.715,1.118,-0.0217
b5256e08-9c6a-4eb3-8fe6-f522b269c1ab,Dana Raugust,F,doubles,80,0.533,0.666,1.337,0.3702
bb4de7dc-9f25-4218-a601-318492e0884c,Usama Khalid,M,doubles,88,0.521,0.592,1.288,0.3795
1bb4e304-37c1-43eb-b223-6eb45ab3b78a,Madeline Schulte,F,doubles,81,0.519,0.641,1.167,0.1100
0b75af4a-8c68-4ff7-a2f1-09bda71b5bed,Andre Mercado,M,doubles,192,0.506,0.264,2.301,0.2609
9034d36a-1b11-4c9d-ad75-5c665d87b8c5,Pierina Imparato,F,doubles,263,0.463,0.176,2.562,0.4817
ce39808f-90a7-4c17-9566-c6c83697b695,Marco Leung,M,doubles,64,0.457,0.713,1.216,0.0225
79ee2d66-5ba3-47cc-bc43-f489a09d2d5a,George Rangelov,M,doubles,179,0.456,0.254,2.077,0.3009
3fc70f61-f10c-4539-9b5a-82911efc966a,Ava Cavataio,F,doubles,77,0.452,0.587,1.329,0.4856
9647bc45-f17b-43c8-9658-32448d4d95b9,Leah Tauber,F,doubles,77,0.438,0.568,1.275,0.4551
719e2d3b-d10d-402d-a195-41f072214679,Isabella Dunlap,F,doubles,276,0.373,0.135,2.673,0.7124
d8d51930-abf9-468b-9e43-55a9c0728d58,Anouar Braham,M,doubles,354,0.330,0.093,3.250,0.4760
fe1a9f36-62eb-4ce2-b068-cb754c00051e,Nicola Schoeman,F,doubles,66,0.289,0.437,1.115,0.5746
50908953-a944-4a34-898b-16af312bc814,Rachel Rohrabacher,F,doubles,857,0.272,0.032,4.287,1.1172
571d4503-e073-4580-a555-be3c7f93c59c,Chuck Taylor,M,doubles,239,0.248,0.104,2.475,0.2626
f8917832-134f-4323-a2f2-ac19251c6e01,Sarah Williams,F,doubles,63,0.242,0.384,1.322,0.2373
b35ed876-bcdc-4024-9746-fe1bcb3957f5,John Cincola,M,doubles,198,0.210,0.106,2.146,0.4013
2a490031-a7b4-4833-8d61-b9970960d2dc,Monika Wynne,F,doubles,109,0.206,0.189,1.513,0.1158
14c4c96f-0a49-4d07-b16d-f6cb782491f4,Kentaro Hamaguchi,M,doubles,96,0.203,0.211,1.534,0.2793
f6e249dc-5bb9-483a-a99f-df364df93341,Kelly Goodnow,F,doubles,68,0.195,0.286,1.254,0.3944
481d9fef-ed7a-4fc9-9d19-a4f9b5a57d56,Ella Cosma,F,doubles,75,0.192,0.256,1.364,0.0284
7b85c35f-6a90-4c61-af0b-565658feeb3c,Freddie Powell,M,doubles,130,0.183,0.141,1.915,0.5019
676b1cbc-766c-4616-bf39-1787ffd8c72a,Etta Tuionetoa,F,doubles,639,0.181,0.028,4.148,0.8619
a0582749-fb23-42cc-98ed-1915464c4814,Luke Wasson,M,doubles,182,0.160,0.088,2.268,0.2608
1e538b1f-66e9-4166-ac60-3aef311ee0b5,Jada Bui,F,doubles,84,0.147,0.175,1.573,0.4383
051f5c82-82ce-4ab8-b4f8-36976638a89b,Sahra Dennehy,F,doubles,141,0.123,0.087,1.778,0.8290
55dbee1f-1ee7-464b-9c80-d14cd9e44b8d,Carlos Di Laura III,M,doubles,138,0.111,0.080,1.764,0.4574
d0f19d1e-2a6e-4eb3-b10c-1311edd599a8,Will Howells,M,doubles,189,0.105,0.056,2.229,0.7824
53b056f9-095a-40fa-881d-142629905f8a,Luana Stanciu,F,doubles,129,0.073,0.056,1.734,0.1120
602ac701-c27e-408d-9e4e-1f7c02578def,Tam Trinh,M,doubles,99,0.052,0.052,1.527,0.4181
ab53383d-abb2-4bcf-adea-398e6c6dd36a,Cleo Bond,F,doubles,61,0.035,0.057,0.979,-0.0098
