p1_name,p2_name,context,games,chemistry_mean,chemistry_sd,p_positive,percentile
Kaitlyn Christian,Jessie Irvine,womens,44,-0.151,0.468,0.379,4.4
Camila Zilveti,Ava Ignatowich,womens,2,-0.061,0.525,0.454,26.6
Ting Chieh Wei,Liz Truluck,womens,4,0.031,0.497,0.514,68.8
Riley Newman,Will Mackinnon,mens,14,-0.251,0.514,0.311,0.4
Jay Devilliers,Dekel Bar,mens,17,-0.202,0.52,0.349,1.5
Alix Truong,Meghan Dizon,womens,13,-0.118,0.497,0.394,8.6
Callie Smith,Lea Jansen,womens,56,0.386,0.499,0.789,99.6
Lindsey Newman,Olivia McMillan,womens,6,0.006,0.517,0.501,59.1
Mari Humberg,Allyce Jones,womens,8,-0.133,0.507,0.393,6.8
Lina Padegimaite,Judit Castillo,womens,7,-0.024,0.494,0.477,44.6
Mary Brascia,Maggie Brascia,womens,14,-0.03,0.518,0.479,41.4
Lingwei Kong,Genie Erokhina,womens,28,0.196,0.504,0.657,95.4
Matt Wright,Jaume Martinez Vich,mens,14,0.015,0.513,0.511,62.9
Lucy Kovalova,Milan Rane,womens,16,0.024,0.508,0.514,66.5
Jalina Ingram,Pierina Imparato,womens,3,0.058,0.567,0.548,76.8
Dylan Frazier,Eric Oncins,mens,79,0.188,0.486,0.636,94.8
Andrei Daescu,Federico Staksrud,mens,101,0.155,0.446,0.638,92.4
Tamaryn Emmrich,Lauren Stratman,womens,2,-0.048,0.553,0.467,32.7
Rafa Hewett,Collin Johns,mens,8,-0.333,0.534,0.271,0.0
Max Freeman,Tyson McGuffin,mens,39,0.035,0.472,0.531,70.1
Augustus Ge,Connor Garnett,mens,36,-0.2,0.469,0.322,1.6
Etta Tuionetoa,Lacy Schneemann,womens,17,0.016,0.479,0.518,63.5
Mya Bui,Paula Rives,womens,19,0.463,0.561,0.785,99.8
Brooke Buckner,Chao Yi Wang,womens,23,0.034,0.486,0.541,69.6
Genie Bouchard,Marcela Aguila Ampon,womens,4,0.008,0.523,0.506,59.6
April Lommen,Cassy Deng,womens,2,-0.02,0.507,0.486,47.1
Alexis Hayden,Jamie Voelker,womens,4,-0.021,0.523,0.484,46.1
Frank Welsher Iii,Molly Griganavicius,mixed,3,-0.068,0.52,0.453,23.6
Louise Kwong,Sam Angelo,mixed,5,0.034,0.539,0.533,69.7
Tobias Golberg,Edward Kim,mens,4,0.001,0.515,0.507,57.2
Olga Zavarotnaya,Tobias Golberg,mixed,8,-0.069,0.557,0.451,22.9
Josiah A,Bridget Aguado,mixed,3,0.014,0.562,0.52,62.5
Jacqueline Vitale,Edward Kim,mixed,2,-0.145,0.516,0.391,5.0
Stephanie Alliev,Matt Haugdahl,mixed,4,-0.011,0.523,0.491,51.7
Paul Salmela,Jeremiah Norton,mens,2,-0.101,0.531,0.418,11.7
Sydney Sonday,Monika Wynne,womens,4,-0.035,0.564,0.48,38.3
Ariana Ajani,Kitri Boser,womens,6,-0.116,0.513,0.42,8.8
Jasper Schaadt,Karthik Ganesh,mens,7,0.212,0.569,0.63,96.3
Louise Kwong,Stephanie Alliev,womens,2,-0.026,0.521,0.484,43.8
Vritti Sethi,Victoria Nguyen,womens,7,0.049,0.505,0.526,73.8
Tommy Labat,Jamie Voelker,mixed,7,0.036,0.546,0.515,70.4
Vova Zverkovsky,Volly Johnson,mixed,4,-0.003,0.533,0.496,55.8
April Lommen,Mike Radermacher,mixed,2,-0.095,0.531,0.437,13.7
Elliot Schneider,Brittni Tonnessen,mixed,4,0.085,0.516,0.562,82.2
William Hsieh,Jonah Karczmer,mens,3,-0.099,0.523,0.431,12.6
Frank Welsher Iii,Justin Vizconde-Sopanarat,mens,8,0.043,0.507,0.539,72.2
Mia Purdun,Alison Brown,womens,3,0.0,0.521,0.501,56.6
Chrissie Cruz,Kathleen Pagel,womens,4,0.025,0.506,0.523,66.8
Molly Griganavicius,Natalia Simson,womens,5,-0.016,0.505,0.499,48.9
Joel Cassens,Mike Radermacher,mens,9,0.126,0.558,0.578,89.4
Jamie Hafner Jr.,Jordan Tacheny,mens,5,-0.024,0.542,0.487,44.7
Alexander Valencia,Josiah Watje,mens,2,0.025,0.533,0.522,66.6
John Macauley,Amrik Donkena,mens,5,-0.007,0.515,0.499,53.5
Steven Will,Matt Haugdahl,mens,3,0.012,0.534,0.508,61.7
Brittni Tonnessen,Volly Johnson,womens,3,-0.069,0.533,0.455,23.0
Simone Leonard,Eli Steiner,mixed,7,0.079,0.544,0.557,81.3
George Rangelov,Zach Gonnering,mens,3,-0.107,0.503,0.427,10.6
Tommy Labat,David Dutrieuille,mens,7,0.065,0.517,0.562,78.7
Daniel Miron,Dale Kim,mens,6,-0.133,0.517,0.406,6.7
Monika Wynne,Freddie Powell,mixed,4,0.129,0.535,0.586,89.9
Manik Tandon,Brian Anderson,mens,3,0.007,0.524,0.514,59.5
Mia Purdun,Chris Olson,mixed,2,-0.092,0.553,0.435,14.6
Zach Gonnering,Kitri Boser,mixed,5,0.06,0.532,0.543,77.4
Jesse Fan,Tayven Phiravong,mens,2,-0.089,0.526,0.441,15.3
Nisal Liyanage,Cassy Deng,mixed,2,-0.072,0.541,0.456,21.7
Chrissie Cruz,Jaikin Gomez,mixed,7,0.116,0.546,0.584,88.3
Victoria Nguyen,Mouaad Alhouni,mixed,4,0.156,0.536,0.596,92.5
Nisal Liyanage,Luke W,mens,2,0.009,0.514,0.501,60.5
Matt Bozoian,Blake Suard,mens,2,0.001,0.543,0.497,57.1
Ernesto Fajardo,Brayden Nguyen,mens,7,0.01,0.538,0.513,60.7
Sam Szymanski,Brock Rzesnowiecky,mens,2,-0.083,0.513,0.434,17.4
Matthew Krakowski,Vova Zverkovsky,mens,4,-0.027,0.501,0.471,43.0
Elliot Schneider,Tim Jarmusz,mens,2,-0.07,0.534,0.451,22.8
Freddie Powell,Eli Steiner,mens,17,0.018,0.522,0.519,64.3
Christian Tanner,Khalijawan Barber,mens,4,-0.006,0.523,0.499,53.7
Ajit Kurki,Brenden Everhart,mens,23,-0.061,0.546,0.471,26.7
Emir Hamzic,Martin Stanchev,mens,6,-0.049,0.523,0.467,32.0
Ernesto Fajardo,Sydney Sonday,mixed,4,-0.021,0.53,0.486,46.5
Ariana Ajani,Martin Stanchev,mixed,6,0.049,0.523,0.544,74.1
Olga Zavarotnaya,Jacqueline Vitale,womens,2,0.056,0.526,0.552,76.0
Vritti Sethi,Justin Vizconde-Sopanarat,mixed,2,-0.111,0.529,0.411,9.8
Tristan Dussault,Easton Horricks,mens,9,0.034,0.538,0.533,69.7
Alexis Hayden,Joel Cassens,mixed,3,-0.036,0.515,0.476,37.8
Sergii Pogoretskyi,Hannah Pardus,mixed,2,-0.079,0.568,0.443,18.9
Mehvish Safdar,John Lucian Goins,mixed,2,-0.039,0.555,0.469,36.7
Caden Nemoff,Aanik Lohani,mens,8,-0.049,0.541,0.459,32.3
Anouar Braham,Marcela Aguila Ampon,mixed,4,-0.001,0.523,0.519,56.3
Mohaned Alhouni,John Lucian Goins,mens,12,-0.025,0.513,0.479,44.3
Hannah Blatt,Zane Navratil,mixed,3,-0.041,0.559,0.475,35.4
Edward Perez,Ashley Griffith,mixed,5,-0.036,0.537,0.464,38.1
Zane Ford,Lindsey Newman,mixed,3,0.082,0.566,0.563,81.6
Lingwei Kong,Martin Emmrich,mixed,9,-0.067,0.51,0.452,24.0
Connor Mogle,Abbigal Hatton,mixed,5,0.176,0.556,0.616,94.3
Camden Chaffin,Christopher Haworth,mens,4,0.029,0.54,0.517,68.1
Lauren Stratman,Wyatt Stone,mixed,4,-0.139,0.53,0.394,5.8
Adam Harvey,Giovanna Morelli,mixed,2,0.013,0.522,0.507,61.9
Parris Todd,Andrei Daescu,mixed,82,0.088,0.464,0.575,83.0
Jace Morris,Pesa Teoni,mens,3,-0.075,0.545,0.452,20.5
Zoey Weil,Jaume Martinez Vich,mixed,3,-0.142,0.552,0.411,5.4
Rafa Hewett,Valerie R Simon,mixed,5,0.044,0.548,0.531,72.7
Ivan Jakovljevic,Anderson Scarpa,mens,14,-0.196,0.505,0.35,1.7
Alix Truong,Federico Staksrud,mixed,6,-0.196,0.538,0.359,1.7
Lacy Schneemann,Max Freeman,mixed,15,-0.135,0.511,0.387,6.3
Camden Chaffin,Emma Nelson,mixed,3,0.118,0.556,0.573,88.4
Caden Nemoff,Luana Stanciu,mixed,4,-0.018,0.496,0.482,48.2
Roscoe Bellamy,Lina Padegimaite,mixed,4,0.077,0.516,0.564,80.8
Andrea Koop,Brandon French,mixed,6,-0.087,0.513,0.427,16.0
Chuck Taylor,Patrick Smith,mens,7,0.077,0.547,0.556,80.8
Milan Rane,Connor Garnett,mixed,22,0.101,0.468,0.576,85.8
Mota Alhouni,Anouar Braham,mens,4,0.117,0.51,0.575,88.3
Gabriel Joseph,Connor Mogle,mens,2,-0.129,0.565,0.424,7.3
Will Mackinnon,Ava Ignatowich,mixed,3,0.161,0.505,0.616,93.2
Tama Shimabukuro,Luc Pham,mens,8,0.05,0.517,0.542,74.3
Ross Whittaker,Edward Perez,mens,3,-0.08,0.52,0.441,18.4
Michael Loyd,Alex Walker,mixed,8,0.068,0.518,0.543,79.3
Donald Young,Olivia McMillan,mixed,3,-0.072,0.51,0.441,21.6
Allison Phillips,Cason Campbell,mixed,8,-0.14,0.505,0.394,5.5
Callie Smith,Hunter Johnson,mixed,14,-0.092,0.488,0.421,14.6
Ella Cosma,Luc Pham,mixed,2,0.012,0.513,0.521,61.5
Zoeya Khan,Anderson Scarpa,mixed,4,0.074,0.522,0.552,80.2
Blaine Hovenier,Kaitlyn Christian,mixed,8,0.109,0.516,0.573,87.3
Daniel Phillips,Tatiana Ruhl,mixed,2,-0.031,0.537,0.455,40.7
Mari Humberg,Augustus Ge,mixed,44,-0.004,0.482,0.495,55.2
Isabella Dunlap,Christopher Haworth,mixed,19,-0.278,0.499,0.298,0.2
Paula Rives,Darrian Young,mixed,3,0.095,0.545,0.574,84.5
Dekel Bar,Allyce Jones,mixed,5,-0.112,0.522,0.436,9.6
James Delgado,Gregory Dow,mens,5,0.206,0.539,0.643,96.0
Julian Arnold,Martin Emmrich,mens,18,0.043,0.515,0.544,72.4
Christa Gecheva,Isabella Dunlap,womens,4,0.055,0.536,0.559,75.7
Ashley Griffith,Ava Ignatowich,womens,8,-0.244,0.518,0.331,0.6
Allison Phillips,Mehvish Safdar,womens,3,-0.032,0.525,0.478,40.5
Dekel Bar,Wyatt Stone,mens,14,0.376,0.553,0.761,99.6
Parris Todd,Tyra Hurricane Black,womens,22,0.26,0.525,0.687,97.9
Jay Devilliers,Pablo Tellez,mens,13,0.111,0.514,0.584,87.6
Blaine Hovenier,Hunter Johnson,mens,12,0.018,0.493,0.502,64.2
AJ Koller,Yuta Funemizu,mens,8,0.053,0.514,0.546,75.0
Hannah Blatt,Tamaryn Emmrich,womens,3,-0.03,0.531,0.488,41.5
Giovanna Morelli,Marcela Aguila Ampon,womens,5,0.041,0.507,0.519,71.8
Zoeya Khan,Paula Rives,womens,7,0.126,0.511,0.6,89.6
Mota Alhouni,Victoria Simon,mixed,2,-0.151,0.566,0.414,4.5
Zane Navratil,Carlos Di Laura III,mens,5,-0.129,0.504,0.398,7.4
Tom Protzek,Yates Johnson,mens,3,0.03,0.512,0.526,68.4
Federico Staksrud,CJ Klinger,mens,13,0.142,0.528,0.604,91.2
Zoey Weil,Andrea Koop,womens,2,-0.112,0.516,0.421,9.7
Nicole Conard,Kiora Kunimoto,womens,6,-0.088,0.525,0.426,15.7
Andrei Daescu,Gabriel Tardio,mens,15,-0.018,0.504,0.497,48.1
Meghan Dizon,Lacy Schneemann,womens,20,0.037,0.472,0.532,70.6
Abbigal Hatton,Emma Nelson,womens,3,-0.072,0.537,0.441,21.9
Cailyn Campbell,Tina Pisnik,womens,13,0.083,0.502,0.558,81.9
Armaan Bhatia,Grayson Goldin,mens,2,0.002,0.535,0.499,57.7
Pally Ray,Shamus Flanagan,mens,5,0.15,0.534,0.615,91.9
Jalina Ingram,Jaeda Minniefield,womens,16,0.151,0.487,0.613,91.9
Alia Brown,Anne-Sophie Courteau,womens,4,-0.015,0.494,0.486,49.5
Jazz Hearn IV,Chloe Diskin,womens,4,-0.027,0.513,0.478,43.2
Anastasia Outekhine,Jaiden Sam,womens,2,-0.07,0.523,0.441,22.5
Jasraj Sethi,Theo Yun,mens,9,-0.102,0.549,0.433,11.6
Spencer Duane,John Hopkins,mens,13,-0.02,0.493,0.471,46.9
Pieter De Vries,Sebastian Gutierrez,mens,5,0.232,0.523,0.678,97.0
Lucas Pascoe,Zach Gonnering,mens,6,-0.097,0.516,0.416,13.0
Armando Ferreira,Mikar Larenzo Fisher,mens,8,0.003,0.514,0.509,58.1
Connor McCartney,Rio Newcombe,mens,12,0.253,0.532,0.674,97.8
Tama Shimabukuro,Riley Inn,mens,12,0.094,0.52,0.559,84.3
Evan Zoeteman,Alexandre Medawar,mens,5,0.035,0.538,0.526,70.3
Allison Phillips,Samantha Parker,womens,18,0.376,0.531,0.759,99.5
Sydney Sonday,Zoey Weil,womens,11,-0.042,0.497,0.455,35.1
Wendy Weston,Katie Neils,womens,6,0.094,0.513,0.556,84.4
Andre Vu,Eddy Kim,mens,4,-0.063,0.552,0.452,25.3
Bret Balka,Eric Gettler,mens,2,-0.053,0.555,0.466,30.7
Caden Nemoff,Jaikin Gomez,mens,4,0.029,0.508,0.527,67.9
Austin Bricker,Connor Mogle,mens,8,-0.254,0.521,0.321,0.4
Andre Mercado,Wil Shaffer,mens,5,0.05,0.515,0.541,74.4
Mulima Mulenga,Enrique Porchas,mens,5,-0.033,0.518,0.471,40.1
Maverick Messinger,Jace Howard,mens,27,0.04,0.516,0.529,71.2
Audrey Adele Brown,Lindsey Newman,womens,4,-0.047,0.515,0.467,33.4
Jackson Ayotte,Armaan Jiwa Mawji,mens,20,-0.057,0.495,0.446,28.3
Nicholas Wade,Bret Berryman,mens,5,0.047,0.535,0.526,73.3
Jaden Lam,Gregorie Vinueza-Daly,mens,5,0.032,0.538,0.532,69.1
Amory Yagar,Ruben Osorio,mens,4,-0.089,0.543,0.443,15.4
R Kedam,Dan Nguyen,mens,4,-0.151,0.55,0.396,4.4
Antonio Medina,Michael McCaffrey,mens,9,0.042,0.527,0.529,72.1
Daniel Phillips,Braden Jacobson,mens,3,-0.077,0.561,0.449,19.6
Grayson Brandon,Sammy Lee,mens,2,-0.113,0.533,0.432,9.3
Billy Buchhauser,Kendall Kikkawa,mens,27,0.145,0.533,0.609,91.5
Vamsi Krishna Suddapalli,Timothy Hughes,mens,2,-0.104,0.539,0.447,11.3
Louise Kwong,Mara Vasvatekis,womens,2,-0.048,0.54,0.465,32.5
Rian Weston-Dodds,Ian Anderson,mens,2,-0.057,0.528,0.461,28.2
Victor Camilo Iii,Timothy Aurelio,mens,5,-0.05,0.54,0.469,31.9
Trevor Machek,Jaxon Thomas,mens,6,0.02,0.496,0.524,65.1
Janet Liu,Kelly Chen,womens,17,-0.202,0.514,0.344,1.4
Chloe Igleski,Mary Monson,womens,5,0.099,0.514,0.572,85.2
Yolena Carlon,Marie Lutz,womens,2,-0.045,0.513,0.469,33.9
Jake Anderson,Eli Steiner,mens,12,-0.207,0.526,0.346,1.3
James Kaoma,Nick Werner,mens,2,-0.064,0.544,0.451,25.3
David Creswell,Ethan Dysert,mens,3,-0.01,0.506,0.504,51.9
Jak Crow,Matthew Melgar,mens,3,-0.023,0.556,0.498,45.0
Nicole Kalhorn,Simone Leonard,womens,5,-0.029,0.507,0.48,41.9
Sara Bochte,Andrea McDaniel,womens,2,-0.102,0.538,0.416,11.6
Naomi Nguyen,Dana Raugust,womens,8,-0.116,0.54,0.419,8.9
Albert Wan,Matt Burkhardt,mens,5,0.051,0.536,0.536,74.6
Joe Prince,Craig Johnson,mens,3,-0.054,0.556,0.455,30.0
Mike Radermacher,Karson Feyereisen,mens,6,-0.052,0.518,0.454,31.2
Ashlee Candelaria,Kelly Goodnow,womens,19,-0.014,0.549,0.5,49.8
Jessica Wilcox,Karina Lam,womens,3,0.002,0.52,0.509,57.4
Matthew Mead,Matthew Finnerty,mens,13,0.109,0.501,0.587,87.3
Duncan Mulenga Jr.,Devon Sikora,mens,11,-0.006,0.554,0.501,54.1
Monika Wynne,Maddy Rasmusen,womens,3,-0.031,0.538,0.469,41.0
Lindsey Newman,Rio Newcombe,mixed,7,-0.018,0.527,0.501,47.9
Maddy Rasmusen,Braden Jacobson,mixed,8,-0.056,0.512,0.459,28.9
Sydney Sonday,Austin Bricker,mixed,11,0.186,0.491,0.644,94.7
Pieter De Vries,Chloe Diskin,mixed,5,-0.108,0.544,0.429,10.3
Anastasia Outekhine,Ruben Osorio,mixed,3,0.036,0.52,0.537,70.3
Chloe Igleski,Lucas Pascoe,mixed,11,0.214,0.525,0.653,96.4
Tama Shimabukuro,Samantha Parker,mixed,10,-0.182,0.505,0.366,2.4
Zoey Weil,Pesa Teoni,mixed,6,0.054,0.558,0.533,75.4
Mike Radermacher,Mara Vasvatekis,mixed,4,0.06,0.534,0.543,77.3
Jalina Ingram,Rafael Lenhard,mixed,11,0.353,0.549,0.731,99.4
Miles Hoover,Jaeda Minniefield,mixed,20,0.22,0.499,0.666,96.6
Daniel Phillips,Allison Phillips,mixed,32,-0.01,0.507,0.491,52.1
Yolena Carlon,Jackson Ayotte,mixed,4,0.022,0.554,0.506,65.4
Anouar Braham,Anne-Sophie Courteau,mixed,7,-0.021,0.519,0.497,46.2
Jaikin Gomez,Mary Monson,mixed,6,0.089,0.505,0.564,83.4
Connor Mogle,Audrey Adele Brown,mixed,43,0.32,0.51,0.725,98.9
Katie Neils,Michael McCaffrey,mixed,13,-0.052,0.499,0.448,30.7
Savanna Ticknor,Jaden Lam,mixed,2,-0.041,0.511,0.474,35.6
Janet Liu,Matthew Finnerty,mixed,19,0.276,0.526,0.706,98.3
Louise Kwong,Victor Camilo Iii,mixed,4,-0.008,0.51,0.504,52.8
Albert Wan,Kelly Chen,mixed,2,-0.065,0.546,0.461,24.5
Karina Lam,Jace Howard,mixed,4,0.007,0.531,0.501,59.5
Antonio Medina,Jessica Wilcox,mixed,3,-0.056,0.523,0.463,28.8
Armaan Jiwa Mawji,Stevie Petropouleas,mixed,2,-0.028,0.526,0.472,42.7
Caden Nemoff,Christine Trifunovic,mixed,2,-0.14,0.492,0.401,5.6
Charles Case,Lily Goodwin,mixed,2,-0.105,0.552,0.437,11.0
Mila Bonfitto,Shamus Flanagan,mixed,2,-0.098,0.546,0.43,12.8
Kayla Williams,Zach Gonnering,mixed,4,0.201,0.539,0.648,95.8
Monika Wynne,Matt Burkhardt,mixed,20,0.111,0.494,0.589,87.6
Eduardo Santini Ayon,Florencia Rossi Luqur,mixed,2,-0.152,0.513,0.397,4.3
Molly Ticknor,Devon Sikora,mixed,11,-0.006,0.492,0.487,54.1
Sebastian Gutierrez,Marie Lutz,mixed,9,-0.124,0.509,0.416,7.8
Maverick Messinger,Kelly Goodnow,mixed,2,-0.126,0.524,0.393,7.6
Wendy Weston,Matthew Mead,mixed,2,0.012,0.53,0.501,61.4
Jazz Hearn IV,Vincent Rettke,mixed,3,-0.145,0.52,0.398,5.0
Sammy Lee,Alia Brown,mixed,3,-0.088,0.507,0.426,15.7
Jake Anderson,Keilly Ulery,mixed,25,0.222,0.523,0.681,96.6
Naomi Nguyen,Joel Poland,mixed,2,-0.162,0.543,0.399,3.5
Daniel Miron,Bret Berryman,mens,13,-0.101,0.491,0.419,11.8
Nicolas Almeida,Ethan Hall,mens,4,-0.055,0.521,0.466,29.7
Sam Libo,Nicholas Howell,mens,3,-0.017,0.503,0.478,48.3
Thomas Provost,Varun Ganti,mens,6,0.044,0.534,0.535,72.4
Samantha Buyckx,Daniel Miron,mixed,15,0.191,0.522,0.642,95.0
Mia Turcsany,Karthik Ganesh,mixed,2,-0.052,0.543,0.464,31.0
Pablo Copetti,Adair Garcia,mens,4,-0.134,0.51,0.397,6.5
Braylon Ohrel,Ethan Bakalinsky,mens,12,-0.078,0.501,0.446,19.1
Emma Wang,William Kammerait,mixed,2,-0.056,0.532,0.458,28.7
Adalynn Lund,Abigail Okelley,womens,5,-0.034,0.514,0.474,39.2
Chandra Kusuma,Morgan Downing,womens,3,-0.056,0.501,0.446,29.0
Caleb Herrick,Stevie Petropouleas,mixed,3,-0.015,0.527,0.501,49.4
David Creswell,Ethan Dysert,mens,4,0.09,0.518,0.559,83.5
Noah Waddell,Alec Lamacchio,mens,8,0.142,0.55,0.601,91.2
Savanna Ullmann,William Owens,mixed,6,0.029,0.506,0.526,68.0
Julie Axelrod,Jake Benjamin,mixed,2,-0.111,0.522,0.431,9.7
Wendy Weston,Elizabeth Roy,womens,5,-0.092,0.515,0.431,14.7
Maria Ford,Stevie Petropouleas,womens,6,-0.064,0.54,0.463,25.2
Garrett Peterson,Jose Martinez,mens,7,-0.073,0.51,0.443,21.5
Mikar Larenzo Fisher,Jonah Karczmer,mens,6,0.132,0.524,0.602,90.2
Amir Evgamukov,Domenico Geminiani,mens,7,0.094,0.511,0.577,84.2
Haley Ferguson,Masa Grgan,womens,12,0.048,0.51,0.526,73.5
Rachael James,Evie Kenna,womens,18,0.188,0.541,0.625,94.8
Alex Rastorgouev,Jake Benjamin,mens,6,0.082,0.534,0.56,81.7
Samantha Buyckx,Estee Widdershoven,womens,17,0.019,0.527,0.532,64.6
Emma Wang,Vritti Sethi,womens,11,-0.018,0.484,0.494,47.8
Abigail Okelley,Dale Kim,mixed,12,0.127,0.48,0.592,89.6
Jaikin Gomez,Brittni Tonnessen,mixed,5,-0.029,0.514,0.479,42.1
Kentaro Hamaguchi,Haley Ferguson,mixed,4,-0.025,0.54,0.469,44.1
Morgan Downing,Benjamin Bramblett,mixed,6,0.0,0.511,0.508,56.7
Bobby Howard,Eric Bunch,mens,2,-0.042,0.525,0.476,35.1
Zach Gonnering,Grace Miller,mixed,3,-0.004,0.514,0.488,55.2
Vritti Sethi,Edgaras Zilys,mixed,10,0.219,0.532,0.656,96.5
Zak Parks,Rougel Jon Lutz Aninon,mens,7,0.049,0.502,0.544,74.0
Michael Coleman,Bryan Rodriguez,mens,2,-0.055,0.52,0.464,29.7
Elisha Turner,Andi Godwin,mixed,2,-0.086,0.532,0.447,16.4
Flynn Orton,Yaamunan Venkatesan,mens,4,0.054,0.543,0.55,75.3
Jasper Schaadt,Edgaras Zilys,mens,2,-0.056,0.529,0.451,28.8
Parth Mody,Keilly Ulery,mixed,5,0.031,0.55,0.527,68.8
Evie Kenna,Andrew Angulo,mixed,6,-0.168,0.523,0.379,3.2
Kentaro Hamaguchi,Juan Varon,mens,7,0.052,0.528,0.544,74.9
Wade Bryant,Nicholas Wade,mens,5,-0.069,0.529,0.432,23.1
Jaikin Gomez,Karthik Ganesh,mens,5,-0.072,0.507,0.441,21.9
Noah Torres,Justin Dages,mens,5,0.049,0.52,0.524,73.9
Parth Mody,Dale Kim,mens,27,0.187,0.516,0.646,94.8
Caden Salefsky,Christian Lund,mens,3,-0.011,0.535,0.485,51.3
Andrew Angulo,Austin White,mens,6,0.068,0.51,0.551,79.2
Andi Godwin,Mia Turcsany,womens,2,-0.001,0.539,0.5,56.2
Jessica Jones,Christee Chargot,womens,2,-0.067,0.567,0.449,24.0
Zach Gonnering,Jayce Landheer,mens,3,-0.122,0.48,0.406,8.0
Wendy Weston,Jake Anderson,mixed,17,0.131,0.535,0.601,90.0
Emily Lewis,Grant Kayworth,mixed,3,0.044,0.563,0.527,72.7
Ernesto Fajardo,Jake Anderson,mens,6,0.046,0.529,0.538,73.1
William Owens,Grant Kayworth,mens,2,-0.101,0.54,0.427,12.0
Chandra Kusuma,Eli Steiner,mixed,4,-0.036,0.527,0.469,37.9
Rachael James,Freddie Powell,mixed,2,-0.139,0.528,0.412,5.8
Ahmad El-Zarif,Tobias Moreno,mens,5,-0.035,0.538,0.471,38.7
Elisha Turner,Nicholas P,mens,2,-0.079,0.53,0.45,19.0
Dylan Lewis,Victor Marquez,mens,3,-0.017,0.545,0.492,48.5
Evan Ankrom,Daniel Couzens,mens,2,-0.112,0.511,0.406,9.4
Harrison Heysek,Jennie Leon,mixed,2,-0.026,0.529,0.474,43.7
MJ Greiner,Mason Durbin,mens,3,-0.041,0.53,0.454,35.5
Caleb Herrick,Ben Herrick,mens,3,0.019,0.521,0.513,64.9
Jessica Jones,Ethan Bakalinsky,mixed,2,-0.026,0.519,0.462,43.6
Ross Whittaker,Rachel Rettger,mixed,2,-0.057,0.569,0.455,28.5
Abbigal Hatton,Luc Pham,mixed,6,-0.006,0.51,0.508,54.2
Alex Walker,Anderson Scarpa,mixed,14,-0.028,0.525,0.479,42.7
Zoeya Khan,Anouar Braham,mixed,7,-0.031,0.505,0.467,40.7
Andre Mercado,Emma Nelson,mixed,2,-0.169,0.501,0.364,3.1
Jade Rau,Will Mackinnon,mixed,4,0.236,0.534,0.671,97.2
Carlos Di Laura III,John Cincola,mens,3,-0.044,0.512,0.461,34.8
Oscar Serra,Sanil Jagtiani,mens,35,0.217,0.538,0.642,96.5
Julian Arnold,Pierina Imparato,mixed,5,0.042,0.495,0.53,72.0
Travis Rettenmaier,Paula Rives,mixed,6,0.158,0.517,0.623,92.9
Gabriel Joseph,Valerie R Simon,mixed,5,-0.105,0.515,0.428,11.0
Elsie Hendershot,Jaeda Minniefield,womens,2,-0.098,0.513,0.448,12.7
Elsie Hendershot,Tyler Loong,mixed,5,-0.226,0.537,0.349,0.8
Rachel Rohrabacher,Christian Alshon,mixed,71,0.104,0.47,0.594,86.5
Connor Mogle,Salome Devidze,mixed,4,0.074,0.531,0.554,80.3
Travis Rettenmaier,Brandon French,mens,4,0.062,0.522,0.544,77.8
Jace Morris,Yates Johnson,mens,2,-0.099,0.529,0.431,12.6
Jonathan Truong,Milan Rane,mixed,4,-0.021,0.545,0.495,46.3
Lingwei Kong,Juan Benitez,mixed,2,-0.087,0.549,0.446,16.2
Austin Bricker,Giovanna Morelli,mixed,4,-0.225,0.536,0.332,0.8
Jace Morris,Jaeda Minniefield,mixed,9,0.105,0.519,0.574,86.8
Michael Loyd,James Delgado,mens,5,0.088,0.53,0.563,83.0
Zoey Weil,Wyatt Stone,mixed,12,-0.227,0.526,0.348,0.8
Genie Erokhina,Camden Chaffin,mixed,2,-0.124,0.536,0.409,7.9
Tamaryn Emmrich,Carlos Di Laura III,mixed,12,0.289,0.516,0.701,98.4
Rafa Hewett,John Lucian Goins,mens,8,-0.019,0.535,0.486,47.5
Abbigal Hatton,Brooke Caruso,womens,5,0.017,0.502,0.506,63.8
Jade Rau,Rachel Rettger,womens,3,0.027,0.528,0.539,67.6
Andre Mercado,Marshall Brown,mens,4,0.089,0.524,0.566,83.3
Spartak Rahachou,George Rangelov,mens,5,0.059,0.494,0.548,76.9
John Cincola,Mehvish Safdar,mixed,4,0.102,0.502,0.572,86.2
Caden Nemoff,Victoria Simon,mixed,6,0.14,0.571,0.576,91.1
Ashley Griffith,Adam Harvey,mixed,12,0.07,0.5,0.554,79.5
Armaan Bhatia,Liz Truluck,mixed,4,-0.056,0.519,0.461,29.0
Rafael Lenhard,Marcela Aguila Ampon,mixed,4,0.041,0.52,0.541,71.7
Yates Johnson,Lauren Stratman,mixed,17,-0.065,0.486,0.452,24.5
Alix Truong,Hunter Johnson,mixed,6,0.103,0.505,0.578,86.3
Cason Campbell,Brooke Caruso,mixed,9,-0.103,0.495,0.419,11.4
Tama Shimabukuro,Yuta Funemizu,mens,53,0.263,0.497,0.695,98.0
Lucas Pascoe,Luc Pham,mens,2,-0.058,0.515,0.449,27.7
Edward Perez,Polina Libo,mixed,4,-0.177,0.512,0.379,2.8
Andrei Daescu,Jade Kawamoto,mixed,8,0.118,0.511,0.591,88.5
