player_id,full_name,gender,V_total,phi,phi_se,n,in_pool,pool_rank,replacement
cfb42bdb-d0a0-4fc7-b1ea-a77c40aff2d2,Mota Alhouni,M,0.03233,-0.01576,0.00070,2842,1,99,Matt Wright
84bc805f-1c7a-4151-8c50-f3236805edea,Aanik Lohani,M,0.03079,-0.01628,0.00068,2838,1,100,Matt Wright
53008558-000d-4162-8a34-9348d3f5322a,Jhonnatan Medina Alvarez,M,0.03214,-0.01823,0.00075,3000,0,101,Matt Wright
3fc3a7df-63dc-4bcd-afd8-9bce53dd257c,Carl Hilliard,M,0.01910,-0.01882,0.00055,3000,0,102,Matt Wright
e18b2cb6-ae9b-4175-8947-697eabf80061,Mark Growcott,M,0.01773,-0.01958,0.00056,3000,0,103,Matt Wright
df443e1a-4508-4b35-917b-2780cf0ff6c8,Eddy Kim,M,0.02730,-0.01961,0.00068,3000,0,104,Matt Wright
79ee2d66-5ba3-47cc-bc43-f489a09d2d5a,George Rangelov,M,0.02691,-0.02061,0.00073,3000,0,105,Matt Wright
38b1bfb1-576b-4a3e-ab6b-e8bc46031c1d,Eric Roddy,M,0.02262,-0.02166,0.00067,3000,0,106,Matt Wright
e1cb8dc7-930e-4fd6-8034-cdbf250ae62a,TY Parrish,M,0.02418,-0.02181,0.00072,3000,0,107,Matt Wright
9a449e9c-69aa-4a48-8f28-217766ab25f7,Armaan Jiwa Mawji,M,0.02145,-0.02189,0.00068,3000,0,108,Matt Wright
c971bb40-090b-4e47-be58-905495e38401,Miles Hoover,M,0.02321,-0.02190,0.00071,3000,0,109,Matt Wright
f8dadb3a-8b90-481c-8d9a-b51ee127a4ff,Shay Hugo,M,0.01812,-0.02193,0.00064,3000,0,110,Matt Wright
c2c74ae6-6b11-4a40-80e6-b7b924d2d83f,Matthew Finnerty,M,0.02613,-0.02208,0.00079,3000,0,111,Matt Wright
cb9ea037-f204-4216-ac56-930a01009166,Matt Burkhardt,M,0.02243,-0.02224,0.00071,3000,0,112,Matt Wright
a92239e2-429d-4a0a-85b7-58cac29488ee,Jordan Chrysostom,M,0.02262,-0.02249,0.00073,3000,0,113,Matt Wright
ab3af95f-cc49-4ff2-a731-668dd10a6b50,Farzin Amiri,M,0.02047,-0.02342,0.00073,3000,0,114,Matt Wright
6f149538-c6f6-4ad5-9e60-2afc100f97c1,Spartak Rahachou,M,0.02184,-0.02367,0.00078,3000,0,115,Matt Wright
258ef186-666f-4fb3-be50-916b633c96e6,Maximilian Wild,M,0.01753,-0.02374,0.00071,3000,0,116,Matt Wright
81129f3a-e29a-45c6-b77d-7deb0c05106c,Luke Kusmider,M,0.01793,-0.02382,0.00072,3000,0,117,Matt Wright
61e0ca34-5642-40bd-9eaf-acd7ea93480a,Marcel Chan,M,0.01910,-0.02384,0.00073,3000,0,118,Matt Wright
c5a54559-45bd-4816-9db0-9646a9926969,Jaxon Madsen,M,0.02106,-0.02386,0.00078,3000,0,119,Matt Wright
e2466ee7-aaa4-4c6a-a288-63e717054640,Bret Berryman,M,0.01832,-0.02451,0.00077,3000,0,120,Matt Wright
129b2771-34b5-4b7f-9c23-e020a6aa3e6a,Anna Leigh Waters,F,0.42216,0.44269,0.00308,2845,1,1,Mya Bui
db5eef5c-99dd-49d9-bbfc-65171a366bda,Anna Bright,F,0.34235,0.32180,0.00228,2840,1,2,Mya Bui
1728d016-1f02-4789-be73-63d12d5a5b42,Parris Todd,F,0.29625,0.26915,0.00202,2845,1,3,Mya Bui
b51ea0fb-c243-4427-85f8-b798febb51ff,Jorja Johnson,F,0.28752,0.26195,0.00198,2868,1,4,Mya Bui
3af01041-5679-400a-87b8-12c01db8cec4,Kate Fahey,F,0.28219,0.25433,0.00195,2837,1,5,Mya Bui
6cae3a50-eee6-45ea-8b28-85ef9c50e3c4,Jade Kawamoto,F,0.27133,0.24605,0.00193,2843,1,6,Mya Bui
50908953-a944-4a34-898b-16af312bc814,Rachel Rohrabacher,F,0.26338,0.23877,0.00188,2848,1,7,Mya Bui
f879086b-e0e5-4772-b0a6-4055c265da69,Tina Pisnik,F,0.25765,0.23510,0.00186,2836,1,8,Mya Bui
be33755f-9262-461b-aedd-e9a7a686a82c,Jackie Kawamoto,F,0.24865,0.22435,0.00181,2847,1,9,Mya Bui
fec65f7e-f2c8-482f-ab5b-541cf53b1064,Tyra Hurricane Black,F,0.24453,0.22244,0.00178,2869,1,10,Mya Bui
b9bacc1e-29b5-4a92-a9c1-24e08ac72215,Sofia Sewing,F,0.21737,0.20848,0.00172,2863,1,11,Mya Bui
2c4de762-88d6-47c3-8b2b-af562c5d1f93,Danni-Elle Townsend,F,0.21189,0.19503,0.00168,2839,1,12,Mya Bui
b1ab7d76-a859-4136-8405-3ed7c9be287a,Mari Humberg,F,0.20289,0.18550,0.00163,2863,1,13,Mya Bui
9b97206b-783a-4fab-85e9-45a6240325a5,Catherine Parenteau,F,0.19190,0.17394,0.00157,2840,1,14,Mya Bui
ff789b9c-80c4-442c-b97e-2e2311298cfb,Vivian Glozman,F,0.18894,0.17359,0.00156,2845,1,15,Mya Bui
7f36e416-0907-43b2-8ec4-e9533088e30f,Bobbi Oshiro,F,0.17173,0.16133,0.00151,2863,1,16,Mya Bui
a3ed7970-35d2-485c-8285-187c298a2d83,Lacy Schneemann,F,0.16502,0.15211,0.00148,2842,1,17,Mya Bui
20684550-cb89-4ea2-9e2f-0f44eb920b45,Chao Yi Wang,F,0.16483,0.15015,0.00146,2845,1,18,Mya Bui
051f5c82-82ce-4ab8-b4f8-36976638a89b,Sahra Dennehy,F,0.15696,0.14365,0.00143,2849,1,19,Mya Bui
afc0bfc9-8cd8-4600-bd45-681092186db3,Vivienne David,F,0.14883,0.14149,0.00144,2855,1,20,Mya Bui
676b1cbc-766c-4616-bf39-1787ffd8c72a,Etta Tuionetoa,F,0.14014,0.13406,0.00141,2850,1,21,Mya Bui
1d51becb-4ea0-4878-9660-e3fd2dfaa0ea,Ewa Radzikowska,F,0.13023,0.12868,0.00138,2865,1,22,Mya Bui
8f521dcc-1cb5-4c8d-933c-af6b267bd395,Meghan Dizon,F,0.13562,0.12664,0.00138,2862,1,23,Mya Bui
efe9989b-5864-48c2-806c-06697024e1da,Allyce Jones,F,0.12611,0.11890,0.00134,2842,1,24,Mya Bui
1bfba782-55f3-42e4-9889-9018e793c0b5,Leigh Waters,F,0.11610,0.11855,0.00134,2830,1,25,Mya Bui
55ed7e0a-ff2d-4ac2-aad6-b6772ef4f448,Layne Sleeth,F,0.12417,0.11651,0.00130,2858,1,26,Mya Bui
98c2531f-f5ce-48b5-b251-eb69425d409c,Jillian Braverman,F,0.11484,0.11430,0.00129,2852,1,27,Mya Bui
655e0349-7e66-4233-b999-b6cca2298f9b,Yana Newell,F,0.10757,0.11225,0.00130,2853,1,28,Mya Bui
06dc9b8a-5c01-49cf-bb4d-70d7b5f85acf,Brooke Buckner,F,0.11474,0.10914,0.00121,2833,1,29,Mya Bui
646f7432-e6ad-4ccf-95ee-a0e5d9514d28,Alix Truong,F,0.10925,0.10762,0.00128,2837,1,30,Mya Bui
7319013d-d511-4aa5-a356-4aa2cccf94f5,Lea Jansen,F,0.10135,0.09825,0.00114,2835,1,31,Mya Bui
ec4cdfe2-c6f6-4de1-824e-9adcaeb31196,Judit Castillo,F,0.09418,0.09280,0.00113,2848,1,32,Mya Bui
29e8121d-6f86-4192-b7af-ab05b77b89fe,Ting Chieh Wei,F,0.09339,0.09278,0.00119,2856,1,33,Mya Bui
70c18684-f615-4d05-9aa9-5cbdbd53ab9f,Carlota Trevino,F,0.09320,0.09260,0.00118,2833,1,34,Mya Bui
6794d224-7da3-43d9-8300-e24e731f5dea,Samantha Parker,F,0.09290,0.09048,0.00116,2853,1,35,Mya Bui
4798e757-53f5-4e52-92aa-98172c8f7862,Roos Van Reek,F,0.08581,0.08717,0.00110,2858,1,36,Mya Bui
719e2d3b-d10d-402d-a195-41f072214679,Isabella Dunlap,F,0.08606,0.08502,0.00112,2839,1,37,Mya Bui
8e2f9629-19d0-409d-81dc-b64fe2f3d3ff,Jessie Irvine,F,0.07868,0.08483,0.00116,2847,1,38,Mya Bui
eb14fc6e-ede1-4999-bec3-e36695e7f94e,Milan Rane,F,0.08197,0.08198,0.00112,2864,1,39,Mya Bui
bf84d952-c6a8-4494-943d-064b223e764f,Estee Widdershoven,F,0.07989,0.08033,0.00112,2851,1,40,Mya Bui
736475dd-7ccd-40d8-8b43-8c2d9ef9e674,Maggie Brascia,F,0.06603,0.08017,0.00113,2866,1,41,Mya Bui
504e8c08-caf6-4db8-b454-11ffa321261c,Lucy Kovalova,F,0.06062,0.07903,0.00113,2854,1,42,Mya Bui
3e6b668a-8d26-4424-9420-3ceb18486b65,Daria Walczak,F,0.07799,0.07899,0.00109,2860,1,43,Mya Bui
20945292-032a-47f1-93c5-d44ada6e4783,Yufei Long,F,0.07220,0.07613,0.00103,2851,1,44,Mya Bui
dcd029fb-2814-401b-a1cb-0c4269d9954b,Allie Reichert,F,0.05422,0.07204,0.00108,2861,1,45,Mya Bui
ded801fd-297a-4761-b63e-d8fbbfeb5762,Shelby Bates,F,0.06494,0.07163,0.00104,2866,1,46,Mya Bui
1d701c30-6b5d-485f-ae97-60f3b0c50896,Zoey Weil,F,0.06748,0.07067,0.00105,2844,1,47,Mya Bui
12890797-7355-49ca-848e-56d67e33c4de,Marianna Petrei,F,0.06268,0.07065,0.00093,2858,1,48,Mya Bui
71992955-8b6f-470b-a991-796cfa56a826,Liz Truluck,F,0.06574,0.06956,0.00100,2868,1,49,Mya Bui
66a6c35b-33a2-4a23-b5db-fa53c96d643a,Kaitlyn Christian,F,0.06030,0.06951,0.00085,2855,1,50,Mya Bui
577d1124-44c9-435d-88e9-01a146f2d177,Eugenia Carolina Lopez Ascarate,F,0.04979,0.06947,0.00106,2849,1,51,Mya Bui
461f063e-a587-4638-bad9-421ff33d91d7,Genie Erokhina,F,0.05559,0.06477,0.00100,2839,1,52,Mya Bui
0c1bb94d-3af2-42f4-b938-d712c707ace4,Callie Smith,F,0.04154,0.05357,0.00085,2858,1,53,Mya Bui
1dd5c313-10f5-4e0a-bb9b-699913a5abe8,Mary Brascia,F,0.04342,0.05056,0.00066,2838,1,54,Mya Bui
a95df9a8-772c-4dbf-8c28-e200b7308584,Kiora Kunimoto,F,0.04531,0.04991,0.00063,2845,1,55,Mya Bui
a226291c-c48b-408b-a846-f45400d313a9,Alexa Schull,F,0.03152,0.04974,0.00086,2849,1,56,Mya Bui
8620b5f6-d9d5-4cb9-9a28-ed21da77511e,Lauren Cole,F,0.02432,0.04802,0.00084,2839,1,57,Mya Bui
9eff9049-c45c-42ee-9a49-e9a797cc2116,Cailyn Campbell,F,0.02895,0.04692,0.00075,2853,1,58,Mya Bui
4025f403-d676-42ee-97a1-61d9b38c211b,Allison Phillips,F,0.01619,0.04590,0.00083,2834,1,59,Mya Bui
76419f3a-712c-4241-8940-6f9bda847ba7,Lauren Stratman,F,0.02853,0.04463,0.00077,2867,1,60,Mya Bui
3ad652aa-3fdd-4e53-8f34-dfdedc3c1901,Christine Maddox,F,0.03426,0.04364,0.00064,2867,1,61,Mya Bui
7cb07784-a295-4038-b712-ec86ecd70c39,Michelle Esquivel,F,0.01796,0.04173,0.00072,2856,1,62,Mya Bui
1d36eae4-41f1-4739-b9d2-0783fd371112,Samantha Buyckx,F,0.02943,0.04132,0.00065,2859,1,63,Mya Bui
3cec5850-24e2-44e3-96bc-ee87aa34581d,Katerina Stewart,F,0.04757,0.03115,0.00031,2848,1,64,Mya Bui
0d14405e-2e45-4dcb-8fb7-73558c261b4f,Seone Mendez,F,0.04626,0.02897,0.00029,2844,1,65,Mya Bui
fe1a9f36-62eb-4ce2-b068-cb754c00051e,Nicola Schoeman,F,0.00987,0.02575,0.00052,2837,1,66,Mya Bui
1bbc9415-96dd-4751-9513-95274c5fc0f9,Nicole Eugenio,F,0.02126,0.02475,0.00044,2869,1,67,Mya Bui
f2a996de-50a0-4d1d-b16f-f6450daa4a1e,Kelsey Laurente,F,0.02477,0.02297,0.00039,2861,1,68,Mya Bui
c4ca8085-84ed-451f-81c0-6df4a1c8d59f,Dominique Schaefer,F,0.03214,0.02278,0.00032,2850,1,69,Mya Bui
5f367bee-cf3e-4aad-a6e6-72cca04d97e2,Angie Walker,F,0.01538,0.02114,0.00042,2848,1,70,Mya Bui
2e858abd-e6cb-4a07-b6ea-fd6ca01556ae,Rachael James,F,0.01380,0.01779,0.00037,2857,1,71,Mya Bui
2e0acd0d-95a3-49c3-8648-720ed0fbc7d5,Lingwei Kong,F,0.01930,0.01772,0.00034,2843,1,72,Mya Bui
437c71fe-2e32-4ba4-b053-96e21195fe4b,Yu-Chieh Hsieh,F,0.02924,0.01618,0.00024,2843,1,73,Mya Bui
cd7b97fc-d912-4c59-8ab3-c2d70e79d998,Lina Padegimaite,F,0.03233,0.01134,0.00015,2836,1,74,Mya Bui
53cffd68-8c08-4ad7-88fd-a72ee20d716e,Marisa Ruiz,F,0.00691,0.01026,0.00026,2860,1,75,Mya Bui
b3485ff8-bab5-4443-8245-3f81cbfb2b77,Emily Cederquist,F,0.01577,0.00932,0.00020,2875,1,76,Mya Bui
3aaa968d-90ed-4a57-bc29-938a618b6aa9,Jamie Haas,F,0.01655,0.00874,0.00019,2844,1,77,Mya Bui
574957ae-e8d5-486e-aabc-a1cc6a392f8d,Jalina Ingram,F,0.02008,0.00804,0.00015,2855,1,78,Mya Bui
608756f6-bfc7-41b5-9cfd-5e69eacfe513,Victoria Dimuzio,F,0.02943,0.00701,0.00016,2851,1,79,Mya Bui
4da698bf-605d-4c6c-8566-6bfbdb6c1a24,Genie Bouchard,F,0.04172,0.00658,0.00061,2839,1,80,Mya Bui
6aa0a796-9759-40f5-9c8f-bf4461d032fb,Helena Jansen,F,0.03618,0.00644,0.00037,2864,1,81,Mya Bui
c32446f8-bb47-4d48-8d5b-26aba4b20cb2,Trang Huynh,F,0.01105,0.00514,0.00013,2850,1,82,Mya Bui
3fc70f61-f10c-4539-9b5a-82911efc966a,Ava Cavataio,F,0.00632,0.00295,0.00010,2832,1,83,Mya Bui
1e538b1f-66e9-4166-ac60-3aef311ee0b5,Jada Bui,F,0.02379,0.00221,0.00016,2862,1,84,Mya Bui
9034d36a-1b11-4c9d-ad75-5c665d87b8c5,Pierina Imparato,F,0.00592,0.00218,0.00008,2855,1,85,Mya Bui
435e466e-22c7-4917-8cb4-ff45bbccde19,Tamaryn Emmrich,F,0.02126,0.00156,0.00013,2869,1,86,Mya Bui
