player_id,full_name,gender,V_total,phi,phi_se,n,in_pool,pool_rank,replacement
71992955-8b6f-470b-a991-796cfa56a826,Liz Truluck,F,0.06574,0.04669,0.00081,2797,1,51,Emily Cederquist
461f063e-a587-4638-bad9-421ff33d91d7,Genie Erokhina,F,0.05559,0.04180,0.00082,2808,1,52,Emily Cederquist
1dd5c313-10f5-4e0a-bb9b-699913a5abe8,Mary Brascia,F,0.04342,0.03246,0.00044,2829,1,53,Emily Cederquist
a95df9a8-772c-4dbf-8c28-e200b7308584,Kiora Kunimoto,F,0.04531,0.03240,0.00040,2811,1,54,Emily Cederquist
0c1bb94d-3af2-42f4-b938-d712c707ace4,Callie Smith,F,0.04154,0.03206,0.00064,2829,1,55,Emily Cederquist
a226291c-c48b-408b-a846-f45400d313a9,Alexa Schull,F,0.03152,0.02902,0.00067,2800,1,56,Emily Cederquist
8620b5f6-d9d5-4cb9-9a28-ed21da77511e,Lauren Cole,F,0.02432,0.02721,0.00066,2785,1,57,Emily Cederquist
9eff9049-c45c-42ee-9a49-e9a797cc2116,Cailyn Campbell,F,0.02895,0.02685,0.00054,2819,1,58,Emily Cederquist
3ad652aa-3fdd-4e53-8f34-dfdedc3c1901,Christine Maddox,F,0.03426,0.02609,0.00043,2779,1,59,Emily Cederquist
4025f403-d676-42ee-97a1-61d9b38c211b,Allison Phillips,F,0.01619,0.02549,0.00066,2806,1,60,Emily Cederquist
76419f3a-712c-4241-8940-6f9bda847ba7,Lauren Stratman,F,0.02853,0.02451,0.00056,2829,1,61,Emily Cederquist
1d36eae4-41f1-4739-b9d2-0783fd371112,Samantha Buyckx,F,0.02943,0.02304,0.00044,2806,1,62,Emily Cederquist
7cb07784-a295-4038-b712-ec86ecd70c39,Michelle Esquivel,F,0.01796,0.02236,0.00053,2822,1,63,Emily Cederquist
3cec5850-24e2-44e3-96bc-ee87aa34581d,Katerina Stewart,F,0.04757,0.02103,0.00018,2816,1,64,Emily Cederquist
0d14405e-2e45-4dcb-8fb7-73558c261b4f,Seone Mendez,F,0.04626,0.01989,0.00017,2817,1,65,Emily Cederquist
4da698bf-605d-4c6c-8566-6bfbdb6c1a24,Genie Bouchard,F,0.04172,0.01161,0.00034,2832,1,66,Emily Cederquist
c4ca8085-84ed-451f-81c0-6df4a1c8d59f,Dominique Schaefer,F,0.03214,0.01126,0.00014,2801,1,67,Emily Cederquist
1bbc9415-96dd-4751-9513-95274c5fc0f9,Nicole Eugenio,F,0.02126,0.01034,0.00024,2808,1,68,Emily Cederquist
f2a996de-50a0-4d1d-b16f-f6450daa4a1e,Kelsey Laurente,F,0.02477,0.00941,0.00018,2813,1,69,Emily Cederquist
6aa0a796-9759-40f5-9c8f-bf4461d032fb,Helena Jansen,F,0.03618,0.00814,0.00031,2794,1,70,Emily Cederquist
5f367bee-cf3e-4aad-a6e6-72cca04d97e2,Angie Walker,F,0.01538,0.00675,0.00021,2813,1,71,Emily Cederquist
437c71fe-2e32-4ba4-b053-96e21195fe4b,Yu-Chieh Hsieh,F,0.02924,0.00656,0.00009,2811,1,72,Emily Cederquist
cd7b97fc-d912-4c59-8ab3-c2d70e79d998,Lina Padegimaite,F,0.03233,0.00646,0.00017,2796,1,73,Emily Cederquist
2e0acd0d-95a3-49c3-8648-720ed0fbc7d5,Lingwei Kong,F,0.01930,0.00506,0.00013,2804,1,74,Emily Cederquist
